hoer-00736	Cocoa Mulch Toxic to Dogs Warning Email	true messages	https://www.hoax-slayer.com/cocoa-mulch-warning.html	None	None	None	Brett M. Christensen	None	Cocoa Mulch Toxic to Dogs Warning Email	16th April 2010	None	['None']
hoer-01111	iPhone Giveaway	facebook scams	https://www.hoax-slayer.net/more-iphone-giveaway-scams-hitting-facebook/	None	None	None	Brett M. Christensen	None	More iPhone Giveaway Scams Hitting Facebook	August 24, 2016	None	['None']
hoer-00961	Tyler Perry Warns Fans About Scam Facebook Pages Using His Name	facebook scams	https://www.hoax-slayer.net/tyler-perry-warns-fans-about-scam-facebook-pages-using-his-name/	None	None	None	Brett M. Christensen	None	Tyler Perry Warns Fans About Scam Facebook Pages Using His Name	July 12, 2018	None	['None']
hoer-00127	Rehana 27 From Leicister Hacker Warning	bogus warning	https://www.hoax-slayer.com/rehana-hacker-hoax.shtml	None	None	None	Brett M. Christensen	None	Rehana 27 From Leicister Hacker Warning Hoax	25th June 2010	None	['None']
hoer-00008	Killer Insect SOS Alert	bogus warning	http://www.hoax-slayer.net/killer-insect-sos-alert-hoax-warning/	None	None	None	Brett M. Christensen	None	Killer Insect SOS Alert Hoax Warning	January 4, 2016	None	['None']
hoer-00885	Internet Rumour: Ramsgate Abduction Attempts - Man With Grey Hair & Glasses Driving a Red Car	unsubstantiated messages	https://www.hoax-slayer.com/ramsgate-abduction-attempts-warning.shtml	None	None	None	Brett M. Christensen	None	Internet Rumour: Ramsgate Abduction Attempts - Man With Grey Hair & Glasses Driving a Red Car	24th March 2011	None	['None']
hoer-00390	Facebook Will Donate $1 Per Share to Help Sick Baby	facebook scams	https://www.hoax-slayer.com/sick-baby-dollar-share-hoax.shtml	None	None	None	Brett M. Christensen	None	Hoax - Facebook Will Donate $1 Per Share to Help Sick Baby	18th January 2012	None	['None']
hoer-01182	New Unknown Species Facebook Video Survey	facebook scams	https://www.hoax-slayer.net/new-unknown-species-facebook-video-survey-scam/	None	None	None	Brett M. Christensen	None	New Unknown Species Facebook Video Survey Scam	April 17, 2015	None	['None']
hoer-01156	2016 Version of Free Range Rover	facebook scams	https://www.hoax-slayer.net/2016-version-of-free-range-rover-facebook-scam-spreading-rapidly/	None	None	None	Brett M. Christensen	None	2016 Version of Free Range Rover Facebook Scam Spreading Rapidly	March 21, 2016	None	['None']
hoer-01202	Police Officer Sexually Assaulted by Kangaroo	fake news	https://www.hoax-slayer.net/fake-news-police-officer-sexually-assaulted-by-kangaroo/	None	None	None	Brett M. Christensen	None	Fake-News Police Officer Sexually Assaulted by Kangaroo	October 2, 2018	None	['None']
hoer-00084	Holiday Horrors Are Common Seasonal Decorations Toxic?	bogus warning	https://www.hoax-slayer.com/poinsettias-toxic-warnings.shtml	None	None	None	Brett M. Christensen	None	Holiday Horrors Are Common Seasonal Decorations Toxic?	December 10, 2012	None	['None']
hoer-01012	Get Free Aer Lingus Tickets	facebook scams	https://www.hoax-slayer.net/get-free/	None	None	None	Brett M. Christensen	None	Get Free Aer Lingus Tickets Facebook Survey Scam	May 17, 2017	None	['None']
hoer-00786	Door To Hell Gas Fire Photographs	true messages	https://www.hoax-slayer.com/door-to-hell.shtml	None	None	None	Brett M. Christensen	None	Door To Hell Gas Fire Photographs	November 2008	None	['None']
hoer-00814	Pink Dolphin Near Cameron Ferry Photographs	true messages	https://www.hoax-slayer.com/pink-dolphin-cameron-ferry.shtml	None	None	None	Brett M. Christensen	None	Pink Dolphin Near Cameron Ferry Photographs	July 2007	None	['None']
hoer-00756	Fish With Hands and Legs Email Forward	true messages	https://www.hoax-slayer.com/fish-hands-legs.shtml	None	None	None	Brett M. Christensen	None	Fish With Hands and Legs Email Forward	November 2009	None	['None']
hoer-01164	Yet Another Qantas Like-Farming	facebook scams	https://www.hoax-slayer.net/yet-another-qantas-like-farming-scam-hitting-facebook/	None	None	None	Brett M. Christensen	None	Yet Another Qantas Like-Farming Scam Hitting Facebook	March 1, 2016	None	['None']
hoer-01090	I Just Saw My Ex is Still Stalking My Profile	facebook scams	https://www.hoax-slayer.net/i-just-saw-my-ex-is-still-stalking-my-profile-facebook-scam-post/	None	None	None	Brett M. Christensen	None	I Just Saw My Ex is Still Stalking My Profile Facebook Scam Post	October 7, 2016	None	['None']
hoer-00854	Do Water Filled Zip-Lock Bags with Added Pennies Keep Flies Away?	unsubstantiated messages	https://www.hoax-slayer.com/zip-lock-water-bags-fly-repellent.shtml	None	None	None	Brett M. Christensen	None	Do Water Filled Zip-Lock Bags with Added Pennies Keep Flies Away?	July 30, 2014	None	['None']
hoer-01167	Adidas is Giving Free Shoes to Everyone Who Clicks a Facebook Post	facebook scams	https://www.hoax-slayer.net/no-adidas-is-not-giving-free-shoes-to-everyone-who-clicks-a-facebook-post/	None	None	None	Brett M. Christensen	None	No, Adidas is NOT Giving Free Shoes to Everyone Who Clicks a Facebook Post	February 9, 2016	None	['None']
hoer-00548	'Unborn Baby Pregnant Inside Womb'	statirical reports	https://www.hoax-slayer.com/satire-unborn-baby-pregnant-inside-womb.shtml	None	None	None	Brett M. Christensen	None	SATIRE - 'Unborn Baby Pregnant Inside Womb'	June 25, 2014	None	['None']
hoer-01094	Kohls $70 Off Any Purchase Gift Card	facebook scams	https://www.hoax-slayer.net/kohls-70-off-any-purchase-gift-card-facebook-scam/	None	None	None	Brett M. Christensen	None	Kohls $70 Off Any Purchase Gift Card Facebook Scam	October 5, 2016	None	['None']
hoer-00007	Card Cutter Car Robbery	bogus warning	http://www.hoax-slayer.net/card-cutter-car-robbery-hoax-warning/	None	None	None	Brett M. Christensen	None	Card Cutter Car Robbery Hoax Warning	January 25, 2016	None	['None']
hoer-00026	'Maggie From Sweden Hacker Alert'	bogus warning	https://www.hoax-slayer.com/maggie-from-sweden-hacker-alert-hoax.shtml	None	None	None	Brett M. Christensen	None	HOAX - 'Maggie From Sweden Hacker Alert'	May 15, 2014	None	['None']
hoer-00575	Bonsai Kittens Email Petition	statirical reports	https://www.hoax-slayer.com/bonsai-kittens.html	None	None	None	Brett M. Christensen	None	Bonsai Kittens Email Petition	23th November 2009	None	['None']
hoer-00232	Entering '@[4:0]' as a Facebook Comment Displays 'Mark Zuckerberg' But Has Nothing to do With Hacking	facebook scams	https://www.hoax-slayer.com/changes-to-mark-zuckerberg-not-been-hacked.shtml	None	None	None	Brett M. Christensen	None	Entering '@[4:0]' as a Facebook Comment Displays 'Mark Zuckerberg' But Has Nothing to do With Hacking	September 10, 2015	None	['None']
hoer-00637	Photographs of Lions Chewing Car Tyres	true messages	https://www.hoax-slayer.com/lions-chewing-tyres.shtml	None	None	None	Brett M. Christensen	None	Photographs of Lions Chewing Car Tyres	April 22, 2013	None	['None']
hoer-00529	'iPhone 6 Phones Contaminated With Ebola Virus'	statirical reports	https://www.hoax-slayer.com/hoax-iPhone-6-contaminated-ebola.shtml	None	None	None	Brett M. Christensen	None	FAKE -NEWS - 'iPhone 6 Phones Contaminated With Ebola Virus'	September 23, 2014	None	['None']
hoer-00813	Intercepted Mobile Phone Delivery Warning	true messages	https://www.hoax-slayer.com/mobile-phone-delivery-scam.shtml	None	None	None	Brett M. Christensen	None	Intercepted Mobile Phone Delivery Scam Warning	July 2007	None	['None']
hoer-00226	Mark Zuckerberg is Giving Millions of Dollars to Facebook Users Who Copy and Paste a Message	facebook scams	http://www.hoax-slayer.net/no-mark-zuckerberg-is-not-giving-millions-of-dollars-to-facebook-users-who-copy-and-paste-a-message/	None	None	None	Brett M. Christensen	None	No, Mark Zuckerberg is NOT Giving Millions of Dollars to Facebook Users Who Copy and Paste a Message	December 7, 2015	None	['None']
hoer-00174	Swiffer Wetjet Pet Death Email	bogus warning	https://www.hoax-slayer.com/swiffer-pet-death.html	None	None	None	Brett M. Christensen	None	Swiffer Wetjet Pet Death Email Rumour	June 2006	None	['None']
hoer-00352	Facebook 'Virus' Warning Message - Album 92	facebook scams	https://www.hoax-slayer.com/album-92-virus-warning.shtml	None	None	None	Brett M. Christensen	None	Facebook 'Virus' Warning Message - Album 92	October 12, 2012	None	['None']
hoer-01019	Dunkin Donuts is Giving Everyone a Free Box of Donuts	facebook scams	https://www.hoax-slayer.net/7586-2/	None	None	None	Brett M. Christensen	None	No, Dunkin Donuts is NOT Giving Everyone a Free Box of Donuts	April 18, 2017	None	['None']
hoer-01030	Kevin M. James Ford Mustang Giveaway	facebook scams	https://www.hoax-slayer.net/kevin-m-james-ford-mustang-giveaway-scam/	None	None	None	Brett M. Christensen	None	Kevin M. James Ford Mustang Giveaway Scam	March 3, 2017	None	['None']
hoer-00041	Scratch Card 'Silver Nitro Oxide' Coating Causes Skin Cancer	bogus warning	https://www.hoax-slayer.com/silver-nitro-oxide-cancer-warning.shtml	None	None	None	Brett M. Christensen	None	Bogus Health Warning - Scratch Card 'Silver Nitro Oxide' Coating Causes Skin Cancer	November 27, 2013	None	['None']
hoer-00551	'Chinese Miner Found Alive After 17 Years Underground'	statirical reports	https://www.hoax-slayer.com/hoax-miner-found-alive-seventeen-years-underground.shtml	None	None	None	Brett M. Christensen	None	HOAX - 'Chinese Miner Found Alive After 17 Years Underground'	May 14, 2014	None	['None']
hoer-00305	'Account Reported for Annoying and Insulting Facebook Users'	facebook scams	https://www.hoax-slayer.com/facebook-reported-annoying-insulting-phishing.shtml	None	None	None	Brett M. Christensen	None	Phishing Scam - 'Account Reported for Annoying and Insulting Facebook Users'	August 23, 2013	None	['None']
hoer-00513	Beanie Babies are Hatching Spiders	statirical reports	https://www.hoax-slayer.com/beanie-baby-spider-eggs-hatching.shtml	None	None	None	Brett M. Christensen	None	Don't Worry! Beanie Babies are NOT Hatching Spiders	November 7, 2014	None	['None']
hoer-01143	First Choice UK Holiday Prize Facebook Page	facebook scams	https://www.hoax-slayer.net/first-choice-uk-holiday-prize-facebook-page-is-a-scam/	None	None	None	Brett M. Christensen	None	First Choice UK Holiday Prize Facebook Page is A Scam	April 19, 2016	None	['None']
hoer-01255	Step Brothers 2 Is Set to Begin Filming In 2016	fake news	https://www.hoax-slayer.net/no-step-brothers-2-is-not-set-to-begin-filming-in-2016/	None	None	None	Brett M. Christensen	None	No, Step Brothers 2 Is NOT Set to Begin Filming In 2016	March 22, 2016	None	['None']
hoer-00022	'Dangerous 'New Known Spider' Spreading In Australia'	bogus warning	https://www.hoax-slayer.com/new-known-spider-hoax.shtml	None	None	None	Brett M. Christensen	None	Hoax - 'Dangerous 'New Known Spider' Spreading In Australia'	July 10, 2014	None	['Australia']
hoer-00902	Soho Bag Stealing Warning	unsubstantiated messages	https://www.hoax-slayer.com/soho-bag.html	None	None	None	Brett M. Christensen	None	Soho Bag Stealing Warning	February 2006	None	['None']
hoer-00296	Baby With Many Cuts on Face	facebook scams	https://www.hoax-slayer.com/baby-with-cuts-on-face-money-for-likes-hoax.shtml	None	None	None	Brett M. Christensen	None	Facebook Money For Likes Hoax - Baby With Many Cuts on Face	October 10, 2013	None	['None']
hoer-00865	Circulating Message Claims a Dog Died after Playing With a Poisoned Filled Nerf Football	unsubstantiated messages	https://www.hoax-slayer.com/nerf-football-dog-park-poison.shtml	None	None	None	Brett M. Christensen	None	Circulating Message Claims a Dog Died after Playing With a Poisoned Filled Nerf Football	August 19, 2013	None	['None']
hoer-00142	Long Island Terror Email	bogus warning	https://www.hoax-slayer.com/long-island-terror.html	None	None	None	Brett M. Christensen	None	Long Island Terror Email Hoax	December 2009	None	['None']
hoer-00613	Motrin Infant Drops Recall	true messages	https://www.hoax-slayer.com/motrin-infant-drops-recall.shtml	None	None	None	Brett M. Christensen	None	Motrin Infant Drops Recall	October 7, 2013	None	['None']
hoer-00466	ISIS Attacks in Glasgow, Cheshire, and South Yorkshire	statirical reports	http://www.hoax-slayer.net/hoax-news-story-falsely-reports-isis-attacks-in-glasgow-cheshire-and-yorkshire/	None	None	None	Brett M. Christensen	None	Hoax News Story Falsely Reports ISIS Attacks in Glasgow, Cheshire, and South Yorkshire	December 3, 2015	None	['Glasgow', 'Cheshire']
hoer-00869	Facebook Message Warns Cutest Baby Comp Images Being Misused	unsubstantiated messages	https://www.hoax-slayer.com/cutest-baby-comp-sex-slave-warning.shtml	None	None	None	Brett M. Christensen	None	Bogus Facebook Message Warns Cutest Baby Comp Images Being Misused	August 7, 2013	None	['None']
hoer-00417	Farmville White Gift Box Virus Warning	facebook scams	https://www.hoax-slayer.com/farmville-white-gift-box-warning.shtml	None	None	None	Brett M. Christensen	None	Farmville White Gift Box Virus Warning Hoax	5th September 2011	None	['None']
hoer-01263	Woman Claims She is Daughter of Marilyn Monroe and JFK	fake news	https://www.hoax-slayer.net/fake-news-woman-claims-she-is-daughter-of-marilyn-monroe-and-jfk/	None	None	None	Brett M. Christensen	None	FAKE-NEWS: Woman Claims She is Daughter of Marilyn Monroe and JFK	February 28, 2016	None	['None']
hoer-01241	Brad Pitt is Dead	fake news	https://www.hoax-slayer.net/brad-pitt-is-not-dead-clicking-death-post-opens-scam-websites/	None	None	None	Brett M. Christensen	None	Brad Pitt is NOT Dead Clicking Death Post Opens Scam Websites	September 22, 2016	None	['None']
hoer-01238	the Pope Has Endorsed Donald Trump For President	fake news	https://www.hoax-slayer.net/no-the-pope-has-not-endorsed-donald-trump-for-president/	None	None	None	Brett M. Christensen	None	No, the Pope Has NOT Endorsed Donald Trump For President	October 14, 2016	None	['None']
hoer-00609	Fogg Hill Wolf Kill Warning Poster	true messages	https://www.hoax-slayer.com/wolf-kill-warning-poster.shtml	None	None	None	Brett M. Christensen	None	Fogg Hill Wolf Kill Warning Poster	November 1, 2013	None	['None']
hoer-00662	Yacht Launch Mishap	true messages	https://www.hoax-slayer.com/yacht-mishap.shtml	None	None	None	Brett M. Christensen	None	Yacht Launch Mishap	July 23, 2012	None	['None']
hoer-00560	'18 Million Birds Dead New Year's Eve'	statirical reports	https://www.hoax-slayer.com/18-million-blackbirds-dead-satire.shtml	None	None	None	Brett M. Christensen	None	Satire - '18 Million Birds Dead New Year's Eve'	January 3, 2014	None	['None']
hoer-00069	Gun Owner Vehicle Tagging	bogus warning	https://www.hoax-slayer.com/gun-owner-vehicle-tagging-hoax.shtml	None	None	None	Brett M. Christensen	None	Gun Owner Vehicle Tagging Hoax	March 26, 2013	None	['None']
hoer-01067	Save-A-Lot Free $275 Grocery Coupon Giveaway	facebook scams	https://www.hoax-slayer.net/save-a-lot-free-275-grocery-coupon-giveaway-scam/	None	None	None	Brett M. Christensen	None	Save-A-Lot Free $275 Grocery Coupon Giveaway Scam	November 22, 2016	None	['None']
hoer-00156	Mini Lobster Contamination Warning	bogus warning	https://www.hoax-slayer.com/mini-lobster-warning.shtml	None	None	None	Brett M. Christensen	None	Mini Lobster Contamination Warning	April 2008	None	['None']
hoer-00071	Warning White Transit Van 'RH57 WSU' Trying To Steal Dogs	bogus warning	https://www.hoax-slayer.com/white-van-dog-stealing.shtml	None	None	None	Brett M. Christensen	None	Bogus Warning White Transit Van 'RH57 WSU' Trying To Steal Dogs	March 23, 2013	None	['None']
hoer-00260	Lamborghini Giveaway	facebook scams	https://www.hoax-slayer.com/lamborghini-facebook-like-farming-scam.shtml	None	None	None	Brett M. Christensen	None	Lamborghini Giveaway Facebook Like-Farming Scam	April 1, 2014	None	['None']
hoer-00788	Online Quiz to Help Bihar Flood Victims	true messages	https://www.hoax-slayer.com/flood-victims-quiz.shtml	None	None	None	Brett M. Christensen	None	Online Quiz to Help Bihar Flood Victims	September 2008	None	['None']
hoer-01275	Woman Gives Birth to a Baby Elephant	fake news	https://www.hoax-slayer.net/fake-news-woman-gives-birth-baby-elephant/	None	None	None	Brett M. Christensen	None	Fake-News: Woman Gives Birth to a Baby Elephant	January 25, 2015	None	['None']
hoer-01243	Million Pounds of Rat Meat As Chicken Wings	fake news	https://www.hoax-slayer.net/million-pounds-of-rat-meat-as-chicken-wings-fake-news-report/	None	None	None	Brett M. Christensen	None	Million Pounds of Rat Meat As Chicken Wings Fake-News Report	August 16, 2016	None	['None']
hoer-01053	Apple iPhone 7 Giveaway	facebook scams	https://www.hoax-slayer.net/apple-iphone-7-giveaway-facebook-scam/	None	None	None	Brett M. Christensen	None	Apple iPhone 7 Giveaway Facebook Scam	January 9, 2017	None	['None']
hoer-00564	Woman Found Guilty of Raping Eight Men	statirical reports	https://www.hoax-slayer.com/woman-raping-eight-men-satire.shtml	None	None	None	Brett M. Christensen	None	Circulating Story Claims Woman Found Guilty of Raping Eight Men	November 27, 2013	None	['None']
hoer-00687	Lightning Storm Meets Volcanic Eruption Photos	true messages	https://www.hoax-slayer.com/volcano-lightning-photos.shtml	None	None	None	Brett M. Christensen	None	Lightning Storm Meets Volcanic Eruption Photos	15th June 2011	None	['None']
hoer-00509	Man in India is 179 Years Old	statirical reports	https://www.hoax-slayer.com/genitals-stolen-thailand-hoax.shtml	None	None	None	Brett M. Christensen	None	Fake Report Claims Man in India is 179 Years Old	November 20, 2014	None	['India']
hoer-00058	Ice Water Can Cause Dangerous Bloating in Dogs	bogus warning	https://www.hoax-slayer.com/ice-water-harmful-dogs-myth.shtml	None	None	None	Brett M. Christensen	None	Myth Ice Water Can Cause Dangerous Bloating in Dogs	July 11, 2013	None	['None']
hoer-00059	Warning Claims Deadly Swine Flu Epidemic in South Africa	bogus warning	https://www.hoax-slayer.com/south-african-swine-flu-warning-hoax.shtml	None	None	None	Brett M. Christensen	None	Hoax Warning Claims Deadly Swine Flu Epidemic in South Africa	July 4, 2013	None	['None']
hoer-01157	Delta Air Like-Farming	facebook scams	https://www.hoax-slayer.net/delta-air-like-farming-scam/	None	None	None	Brett M. Christensen	None	Delta Air Like-Farming Scam	March 17, 2016	None	['None']
hoer-01203	600-Pound Woman Gives Birth to 40-Pound Baby	fake news	https://www.hoax-slayer.net/fake-news-600-pound-woman-gives-birth-to-40-pound-baby/	None	None	None	Brett M. Christensen	None	FAKE-NEWS: 600-Pound Woman Gives Birth to 40-Pound Baby	October 2, 2018	None	['None']
hoer-00496	Facebook Set To Ban Religious Posts	statirical reports	https://www.hoax-slayer.com/fake-news-facebook-ban-religious-posts.shtml	None	None	None	Brett M. Christensen	None	Fake-News Report Claims Facebook Set To Ban Religious Posts	March 13, 2015	None	['None']
hoer-00777	Mass Migration of Rays	true messages	https://www.hoax-slayer.com/stingray-migration.shtml	None	None	None	Brett M. Christensen	None	Mass Migration of Rays	March 2009	None	['None']
hoer-01025	Get 2 Free Cebu Pacific Tickets	facebook scams	https://www.hoax-slayer.net/get-2-free-cebu-pacific-tickets-facebook-scam/	None	None	None	Brett M. Christensen	None	Get 2 Free Cebu Pacific Tickets Facebook Scam	March 31, 2017	None	['None']
hoer-00108	UPS Uniforms	bogus warning	https://www.hoax-slayer.com/ups-uniforms-hoax.html	None	None	None	Brett M. Christensen	None	UPS Uniforms Hoax	11th May 2011	None	['None']
hoer-00696	Crocodile In Sugar Mill Sump	true messages	https://www.hoax-slayer.com/croc-sugar-mill.shtml	None	None	None	Brett M. Christensen	None	Crocodile In Sugar Mill Sump	14th March 2011	None	['None']
hoer-00019	Don't Flash Headlights Gang Initiation	bogus warning	https://www.hoax-slayer.com/flash-lights-hoax.shtml	None	None	None	Brett M. Christensen	None	Bogus Warning - Don't Flash Headlights Gang Initiation	July 18, 2014	None	['None']
hoer-00906	Are Phone Cameras being used to Steal Credit Card Information?	unsubstantiated messages	https://www.hoax-slayer.com/phone-camera-scam.html	None	None	None	Brett M. Christensen	None	Are Phone Cameras being used to Steal Credit Card Information?	2004	None	['None']
