goop-00329	Blake Shelton, Gwen Stefani Do Have “New TV Show Plans,” 	0	https://www.gossipcop.com/blake-shelton-gwen-stefani-tv-show-plans-false/	None	None	None	Shari Weiss	None	Blake Shelton, Gwen Stefani Do NOT Have “New TV Show Plans,” Despite Claim	3:21 pm, September 4, 2018	None	['Blake_Shelton']
snes-00235	In August 2018, adhesive replicas of President Donald Trump's recently-destroyed star were placed on the Walk of Fame on Hollywood Boulevard.	true	https://www.snopes.com/fact-check/trump-star-stickers-walk-of-fame/	None	Politics	None	Dan MacGuill	None	Were Additional Donald Trump ‘Stars’ Placed on the Hollywood Walk of Fame?	10 August 2018	None	['Hollywood_Walk_of_Fame', 'Donald_Trump']
pomt-14335	"We have less Americans working now than in the ’70s."	mostly false	/missouri/statements/2016/mar/25/vicky-hartzler/rep-hartzler-ignores-critical-facts-about-workforc/	Following the State of the Union and President Barack Obama’s claims of job creation, one member of Missouri’s congressional delegation said things aren’t so promising. U.S. Rep. Vicky Hartzler, R-Columbia, said, "We have less Americans working now than back in the ‘70s, so we do need to still address that and get our economy going." We reached out to Hartzler’s office to get a better idea of what she meant. Communications Director Kyle Buckles said the congresswoman was referring to the employment-population ratio from 1978 and 1979. We looked into these numbers, as well as some other measures to gauge the portion of the population that is working. Employment-Population Ratio The Bureau of Labor Statistics defines the employment-population ratio as the proportion of civilian noninstitutionalized population aged 16 years and over that is employed. This chart shows the ratio throughout the 1970s. The data show that in only one year, 1979, the employment-population ratio was higher than it was in 2015. In one year, 1978, it was the same as in 2015. In every other year, the ratio was lower. Labor Force Participation Another frequently cited indicator used to compare employment numbers is the labor force participation rate. This is a little different from the employment-population ratio because it compares how many people are in the labor market — whether they have a job or not — to the total number of people who could be working. One tricky issue with these numbers is how the aging population has affected the labor force between the 1970s and 2015. During testimony before a Congressional committee, Elisabeth Jacobs, a senior director at the Washington Center for Equitable Growth, said the clearest cause for a declining labor force participation rate is the aging population. "The Baby Boom generation, born between 1946 and 1964, is a large cohort of workers whose retirement age coincides with decline in labor force participation that began in 2000. As these workers retired, they left the labor force and in turn pushed down the total labor force participation rate." If we use the two years Hartzler’s staff said she was referencing, 1978 and 1979, we find the labor force participation rates were 63.2 percent and 63.7 percent respectively. Both of those numbers are greater than 2015’s rate of 62.88 percent. However, we again had to wonder about the first eight years of the decade. The rate in 1970 was 60.4 percent and it grew steadily to 62.3 percent in 1977, but it didn’t rise above 2015’s rate in that time. Number of Workers According to the U.S. Census Bureau, the U.S. population grew from 202 million in 1970 to 308 million in 2010. While the population grew, did the number of Americans working fall to 1970 levels? Bureau of Labor Statistics reports show that by the end of the 1970s, there were nearly 105 million people in the workforce. In 2015, that number had reached more than 155 million. These data show a nearly 50 percent increase in the absolute number of Americans working in 2015 compared to the late 1970s. Our Ruling Hartzler said, "We have less Americans working now than in the ‘70s." The statistics Hartzler’s staff said she cited show the employment-population ratio and labor force participation rate was indeed higher in 1979 than in 2015. However, Hartzler was talking about the entire decade of the ‘70s. When we look at all the years, the claim doesn’t stack up. The first eight years of the decade, 1970 through 1977, have a lower employment-population ratio and a lower labor force participation rate than 2015. Hartzler’s claim does contain an element of truth, but it ignores critical facts and statistics that would give it a different impression. We rate this statement Mostly False.	None	Vicky Hartzler	None	None	None	2016-03-25T23:57:19	2016-03-24	['United_States']
goop-01512	Nicole Kidman Wants Keith Urban To Get ‘Big Little Lies’ Role?	0	https://www.gossipcop.com/nicole-kidman-keith-urban-big-little-lies-cast/	None	None	None	Andrew Shuster	None	Nicole Kidman Wants Keith Urban To Get ‘Big Little Lies’ Role?	11:21 am, February 22, 2018	None	['None']
goop-02597	Drake Does Think Chris Brown’s “Comment Creeping” On Rihanna Is “Desperate,” 	0	https://www.gossipcop.com/drake-thinks-chris-brown-comment-rihanna-crop-over-photo-desperate/	None	None	None	Holly Nicol	None	Drake Does NOT Think Chris Brown’s “Comment Creeping” On Rihanna Is “Desperate,” Despite Report	5:50 am, August 9, 2017	None	['Chris_Brown', 'Drake_(rapper)', 'Rihanna']
thet-00068	FFS live blog: The Scottish leaders’ debate	none	https://theferret.scot/ferret-fact-service-live-blog-scottish-election-leaders-debate/	None	Fact check Politics 	None	None	None	FFS live blog: The Scottish leaders’ debate	June 6, 2017	None	['Scotland']
pomt-15203	There has been a 100 percent "increase in student debt under this Democratic White House."	half-true	/truth-o-meter/statements/2015/aug/14/jeb-bush/jeb-bush-student-loan-debt-has-doubled-under-obama/	In a Twitter back-and-forth with Hillary Clinton’s 2016 campaign, former Florida Gov. Jeb Bush said Democrats don’t have a great track record for keeping student loan debt in check in recent years. On Aug. 10, as part of promoting her college affordability plan, Clinton tweeted a graphic that said "$1.2 trillion, the amount 40 million Americans owe in student debt," accompanied by the text, "Cost won't be a barrier to an education. Debt won't hold you back." Bush, running for the Republican nomination, responded with his own similar graphic that said, "100 percent, the increase in student debt under this Democratic White House. Hillary Clinton: mortgaging the future of college grads for four more years." Has the student debt really doubled in the past seven years, and is it fair to tie it to Barack Obama’s presidency? (We also fact-checked Clinton’s response -- a third graphic that said Florida received an "F" in college affordability under Bush. See that article here.) The numbers, for the most part check out. But experts told us that rising student loan debt is a trend that started long before the Obama administration. "The long term trend of colleges becoming unaffordable goes back to the mid-1980s -- when private colleges started jacking up the prices," said Stephen Burd, a senior policy analyst at the New America Foundation and an expert in higher education policy. "In more recent years, it's been the publics that have seen bigger percentage increases in tuition." Total student loan debt has increased about 86 percent since Obama took office -- a bit under the 100 percent increase Bush cited -- according to figures from the Federal Reserve. At the end of 2008, right before Obama was inaugurated, the total student loan debt was $640 billion. By March 2015, student loan debt was $1.19 trillion. This graph from the National Center for Education Statistics shows the total student loan debt from 2003 through 2012, adjusted for inflation: Experts told us that total student debt increases when tuition increases and when more students enroll, and the 2008 recession caused both of these things to happen -- so the recent increase is more a function of the economic downturn, rather than having a Democrat in the White House. The economic downturn pushed states to cut higher education funding, so schools upped tuition to cover costs, said Donald Heller, dean of the College of Education at Michigan State University. Since 1980, private college tuition has increased about 200 percent, according to College Board data compiled by Heller. Public school tuition, on the other hand, has increased about 300 percent, with by far the biggest jump happening since 2008. As opposed to Obama, "some critics say governors and state legislators are to blame since they didn't protect higher education funding -- and colleges, since they haven't controlled costs," said Joni Finney, director of the Institute for Research on Higher Education at the University of Pennsylvania. Even with the increased tuition, more people enrolled in college, as people tend to do when employment prospects appear to dry up, Heller said. Additionally, the recession left households with fewer of their own resources to fund higher education, so they had to take out more loans. There haven’t been any big policy changes so far in the Obama administration that would have affected student loan debt significantly, either positively or negatively, said Beth Akers, a Brookings Institution fellow and an expert on the economics of higher education. "It is far reaching to suggest that the president has had a significant impact on student borrowing during his administration," Akers said. The White House pointed out that the Obama administration has taken other measures to improve college affordability, such as expanding federal scholarships and implementing programs to help borrowers pay back student loans. Akers added that more collective debt is not necessarily a bad thing because higher education generally produces large and positive returns for its graduates. More collective debt means that more people are pursuing higher education -- particularly those from lower income brackets, who need loans the most. Our ruling Bush said there has been a 100 percent "increase in student debt under this Democratic White House." There has been a substantial increase in student loan debt over the course of Obama’s presidency -- but it’s an increase of about 86 percent, not 100 percent. Experts also told us that student loan debt was growing before Obama took office, too, and much of the increase that happened under his watch was a result of the recession and other factors out of the White House’s control. We rate Bush’s claim Half True.	None	Jeb Bush	None	None	None	2015-08-14T10:00:01	2015-08-10	['None']
pomt-08619	"Julie Lassa willingly took a hefty pay raise at a time when people throughout her district and the state were losing their jobs."	half-true	/wisconsin/statements/2010/sep/21/sean-duffy/sean-duffy-says-julie-lassa-took-pay-raise-other-l/	Democratic State Sen. Julie Lassa has a $3,000 headache on her hands. Lassa, seeking the 7th District congressional seat being vacated by U.S. Rep. Dave Obey, D-Wausau, is on the defensive about a pay raise for legislators that took effect in January 2009. How lawmakers handled that raise is turning up as a campaign issue in several races this fall. Sean Duffy, the Republican candidate for the northwest Wisconsin seat, calls Lassa a "Madison insider" and uses the pay issue to support his position. An Aug. 25, 2010 Duffy news release noted that some state lawmakers refused their pay raise, given budget constraints, but that Lassa took the annual $2,530 increase -- even as "the state was hemorrhaging more than 100,000 jobs." It went on to quote Duffy campaign manager Matt Seaholm: "Lassa willingly took a hefty pay raise at a time when people throughout her district and the state were losing their jobs." So, is the charge on the money? We asked Duffy campaign spokeswoman Wendy Riemann for evidence to back up the attack on Lassa. She cited a January 13, 2009 editorial in the Stevens Point Journal, printed shortly after the raises took effect. Said Riemann: "All of the legislators got that raise, and many of the legislators said they were going to give it back and she’s on record as saying, ‘I’m keeping that money.’" Let’s look at how legislators are paid: Members of the state Assembly and Senate are paid $49,943. They received a $2,530 (5.06 percent) pay raise, which took effect in January of 2009 and lasts for the next two-year legislative term. Lawmakers also receive $88 for each day they spend in Madison. In the editorial cited by the Duffy campaign, Lassa defended the raise, saying it was only the second increase for legislators in six years, and less than the rate of inflation. Legislators don’t vote on their salaries; pay is set by a panel in the state Department of Employment Relations and then voted on by a joint committee of the Legislature. The full bodies don’t vote on their salaries. Lassa is not a member of the committee. In the latest tally, 31 of 33 state senators are giving back some portion of their raises, using a variety of methods. According to Senate Chief Clerk Robert Marchant, here’s how Lassa is handling her raise: Lassa took the pay raise, starting in January 2009. She received the higher pay for 13 months. In February of 2010, three months before she announced her congressional bid, Lassa notified Marchant she wanted to take lesser pay. By law, legislators can’t simply receive a smaller paycheck; they need to use another mechanism to return money they don’t want. Lassa is using furlough days that extend through June 2011. Lassa’s pay raise was worth a total of $6,325 from January 2009 through June 2011. By the end of the fiscal year, Lassa will have returned $3,062, or a little less than half of her raise. So, where does that leave us? The Duffy campaign is partially right: Lassa took the pay raise -- for about 13 months. But long before they launched the attack and before she announced her congressional campaign, Lassa had already started to give some back. With her approach, she will give 48.41 percent of her raise back, or about half. That’s where we rate Duffy’s statement as well: Half True.	None	Sean Duffy	None	None	None	2010-09-21T09:00:00	2010-08-25	['None']
farg-00064	"It’s close to $100 billion a year loss with Canada" in trade.	false	https://www.factcheck.org/2018/06/trump-garbles-canadian-trade-stats/	None	the-factcheck-wire	FactCheck.org	Lori Robertson	['trade']	Trump Garbles Canadian Trade Stats	June 13, 2018	2018-06-13 22:28:34 UTC	['Canada']
pomt-01148	"Congress is a very special group of people. More than 80 percent of them never left the United States."	pants on fire!	/truth-o-meter/statements/2014/dec/17/sergey-lavrov/russian-foreign-minister-sergey-lavrov-says-80-us-/	Are American lawmakers rubes who never travel outside the United States? Russia’s Foreign Minister, Sergey Lavrov, seems to think so. It isn’t often that comments made by Russia’s foreign minister during an interview with French TV generate enough interest to catch PolitiFact’s eye. But a recent claim by Lavrov -- originally made to the France 24 channel, then repeated in a New York Times dispatch about Russia’s floundering currency -- caught the eye of several PolitiFact readers. In turn, they asked us to fact-check it. The claim came at about the 15-minute mark in the English-language interview Lavrov gave to France 24’s Marc Perelman on Dec. 16, 2014. Perelman asked Lavrov for his reaction to unanimous votes by the U.S. House and Senate to pass the Ukraine Freedom Support Act of 2014. That measure authorizes (but stops short of requiring) military assistance for Ukraine as well as significant new sanctions on Russia’s energy sector, according to Bloomberg. Lavrov dismissed the measure and proceeded to tweak the legislative institutions that passed it. "Congress is a very special group of people," Lavrov said. "More than 80 percent of them never left the United States. They live in their own walls. So I’m not amazed about this Russophobia which is being displayed by the Congress at the moment." Lavrov didn’t look like he was joking in the interview, so we’re taking the claim at face value. Here’s what we found. (An inquiry to the Russian Embassy in Washington was not returned.) Because calling up all 535 members of the House and Senate and asking them about their lifetime travel histories would be prohibitively time-consuming, we figured the fastest way to test Lavrov’s claim would be to look at lawmakers’ records of official travel. We asked Jock Friedly, founder of the legislative data service LegiStorm, to run some numbers for us. Utilizing his database, Friedly found that no fewer than 412 voting House members and senators in the 113th Congress -- the one that just wrapped up its business this week -- have taken privately financed overseas travel during their congressional career, at least going back to 2000. (See LegiStorm’s whole list here.) That means that at least 77 percent of Congress’ 535 members (House and Senate combined) have gone overseas solely by counting one type of congressional travel -- namely, trips financed by outside organizations. The LegiStorm figure doesn’t include official congressional delegations (commonly known as CODELs) that take trips paid for using funds from the federal treasury. We took a quick look through some of the recent CODEL disclosures by the Clerk of the House and found that just in the final six months of 2013, at least 115 House members went on a CODEL. That’s 26 percent of the chamber going overseas just during one quarter of a two-year congressional term. (See the whole list here.) We cross-checked the two lists and found 20 House members who took a CODEL during that six-month period but had never taken a privately financed overseas trip. So that raised the number of confirmed members of Congress who had gone overseas at least once to 432 out of 535 members, or 81 percent. In other words, Lavrov got the percentage who had gone overseas almost exactly backwards. In reality, it’s probably low-balling it to say that 81 percent of lawmakers have made overseas travel. We are confident that the percentage would rise even higher if we had included a longer-term sample of CODELs, if we had counted travel paid by a foreign government (trips that are regulated under the Mutual Educational and Cultural Exchange Act), and if we had counted trips sponsored by lawmakers’ campaigns or political action committees. "I think it’s likely to be close to 100 percent who have done official travel of some kind overseas," Friedly told PolitiFact. And of course, none of these numbers touch any foreign travel taken in the lawmakers’ personal lives, either as children or adults. Our ruling Lavrov said, "Congress is a very special group of people. More than 80 percent of them never left the United States." Actually, the data shows that at least 81 percent of members in the recently concluded Congress have taken overseas trips on official business, and the actual percentage is almost certainly higher once all sorts of travel are included, including personal travel completed before being elected to Congress. We rate his claim Pants on Fire!	None	Sergey Lavrov	None	None	None	2014-12-17T17:24:01	2014-12-16	['United_States', 'United_States_Congress']
tron-03268	Arizona State Senator Sylvia Allen Explains Why She Supports SB 1070, The Border State’s Tough New Immigration Law	commentary!	https://www.truthorfiction.com/az-senator-allen/	None	politics	None	None	None	Arizona State Senator Sylvia Allen Explains Why She Supports SB 1070, TheBorder State’s Tough New Immigration Law	Mar 17, 2015	None	['Arizona']
goop-00186	Tom Cruise, Cher Dating Again?	0	https://www.gossipcop.com/tom-cruise-cher-dating-again/	None	None	None	Andrew Shuster	None	Tom Cruise, Cher Dating Again?	3:54 pm, October 3, 2018	None	['Tom_Cruise']
pomt-00693	Says he "raised average family income by 50 percent" during his tenure as Arkansas governor.	mostly false	/truth-o-meter/statements/2015/may/04/mike-huckabee/mike-huckabee-says-he-raised-average-family-income/	Former Arkansas Gov. Mike Huckabee is poised to join the fast-growing growing field of Republican presidential hopefuls for 2016. A video touting his potential as a candidate focuses on his economic record and his ability to beat the Clintons. In the video, Huckabee says in a voice-over that "as governor of Arkansas, I cut taxes and welfare, balanced the budget every year for 10 years, and raised average family income by 50 percent." (The video was officially released by a political action committee aligned with Huckabee called the Prosperity for All Fund on May 1, 2015.) That struck us as an impressive increase in incomes, even if it did come over a 10-year period. We wondered: Is it correct? Let’s start by looking at the numbers. When we reached out to Huckabee’s camp, they pointed us to data from the federal Bureau of Economic Analysis tracking per-capita personal income in each state. Huckabee served from July 15, 1996, to Jan. 8, 2007, so the campaign used data for Arkansas between 1995 and 2006. In 1995, the per-capita income figure was $18,555. By 2006, the figure had grown to $29,494. That’s an increase of 59 percent. Case closed? Not quite. It turns out that those figures aren’t adjusted for inflation. If you do adjust the 2006 figure for its value in 1995, per-capita income in the state would have increased to a more modest $22,296. That would produce a 20 percent increase over 10 years, not 59 percent. Granted, a 20 percent increase above inflation, even over 10 years, is a pretty good record -- but it’s not as eye-catching as the 50 percent Huckabee cited in the video. Indeed, when you break it down, 39 percent of the income increase Huckabee referred to came from inflation -- something he neither had control over nor would he want to claim credit for even if he did. Hogan Gidley, senior communications advisor to Huckabee, told PolitiFact, "We stand by the fact: The average family income increased by 50 percent. That’s what’s said in the ad because that’s what happened." There’s another aspect of Huckabee’s claim to look at: Is it reasonable for him to take credit for having "raised average family income by 50 percent"? Note that he didn’t say he "helped raise" incomes; he said "raised." It’s a high bar to prove that his actions are the primary reason for the increase. Taking such a strong degree of credit is questionable since national and international economic conditions beyond the control of any one policymaker can have major impacts on a state’s economy, said George Washington University economist Tara Sinclair. Generally speaking, Sinclair said, "governors cannot claim much of the credit for income increases on their watch." One factor to look at is whether incomes in Arkansas rose faster than incomes nationally. And the answer is: They didn’t. Over the same period of time, incomes nationally rose by 62 percent without accounting for inflation, a few percentage points higher than the 59 percent under Huckabee in Arkansas. We’ll also note that in the ad, Huckabee touts his record of cutting taxes and balancing the budget, yet advocates of free-market economics have generally been cool toward Huckabee’s record on taxes and spending as governor. Every two years, the libertarian Cato Institute rates each governor on their adherence to low-tax, low-spending principles. Huckabee’s grade from Cato was initially a B, but with every biennial report his grade never improved, moving to C, C, D and finally to F. Cato cited increases on his watch in sales taxes, a 3 percent income-tax surcharge and a 25-cent cigarette tax increase. (Earlier in his term, it noted, Huckabee did implement a $70 million tax cut package and a bill to cut the state’s capital gains tax.) As for balancing the budget, state law requires the governor to submit a balanced budget and for the legislature to pass one. "I am hard-pressed to recall any specific policy initiatives that can clearly be credited with raising incomes," said Hal Bass, a political scientist at Ouachita Baptist University in Arkadelphia, Ark. "He was governor during a time of general national economic expansion, so I think there was a rising tide effect in place." To the extent that Huckabee’s policies may have aided incomes in the state, Bass added, it may have stemmed from his initiatives on health and education. For instance, Huckabee implemented the ARKids health insurance program, which leveraged federal and tobacco-settlement funds to expand health insurance to for low-income children, something that may have "kept poor families from being overwhelmed by medical expenses," Bass said. Our ruling Huckabee said he "raised average family income by 50 percent" during his tenure as Arkansas governor. Once you account for inflation, Huckabee is incorrect. Income in Arkansas increased 20 percent, not 50 percent. That increase trailed nationwide trends. The statement contains an element of truth but ignores critical facts that would give a different impression, so we rate it Mostly False.	None	Mike Huckabee	None	None	None	2015-05-04T17:10:31	2015-05-01	['Arkansas']
pomt-11115	North Korea's history of international negotiations shows "they'll take the concessions, they'll keep them in their pocket and then they won't deliver."	half-true	/punditfact/statements/2018/jun/07/juan-williams/does-north-koreas-negotiating-history-mean-it-cant/	The stakes could hardly be higher for President Donald Trump’s June 12 Singapore summit with North Korean leader Kim Jong Un. Given Pyongyang’s strides toward developing a nuclear-tipped missile capable of reaching the United States, the question of whether an arms control deal will take shape looms large over the historic talks. Yet some say North Korea’s track record gives plenty of reason for skepticism when it comes to negotiating. "The problem is that we know historically, going back to Kim Jong Un's grandfather, (that) these people lie, they're deceitful, they'll take the concessions, they'll keep them in their pocket and then they won't deliver," Fox News analyst Juan Williams said June 3 on Fox News Sunday. North Korea has shown nuclear ambitions since Kim Jong Un’s grandfather, Kim Il Sung, established the country in 1948. To date, North Korea is believed to possess up to 60 nuclear warheads. The country has conducted six nuclear tests and more than 100 missile tests, including intercontinental missiles. This, despite years of diplomatic engagement and international pressure placed on three generations of leaders — from Kim Il Sung to Kim Jong Il, to the regime’s current leader, Kim Jong Un, whom Trump called "Little Rocket Man." Arms control experts and political scientists we spoke to agreed with Williams’ broader point that skepticism is warranted when dealing with North Korea. But whether Pyongyang has a track record of double-dealing is a bit murkier. Williams, through a Fox News spokesperson, cited examples of what he said were deals, talks or agreements that broke down due to North Korea’s actions or inaction: The Agreed Framework deal in 1994 under the Clinton administration. North Korea promising to "abandon nuclear weapons and existing nuclear programs" during talks under the George W. Bush administration. The 2012 Leap Day agreement under the Barack Obama administration. Let’s look at each of these with a view towards whether North Korea behaved duplicitously. Clinton Era: Agreed Framework Former President Bill Clinton negotiated a deal in 1994 with North Korea, dubbed the "Agreed Framework." Under the pact, the country would scrap two plutonium-based nuclear reactors that the United States believed would be used to make fuel for a nuclear bomb. In exchange, Washington would give Pyongyang two alternate reactors less capable of producing bomb-making materials, as well as fuel. The pact would eventually crumble years later, but not before North Korea reaped a reward. "In this agreement, the North Koreans did get very significant concessions from the U.S., South Korea and Japan, including a great deal of economic aid," said Joseph de Thomas, a former U.S. ambassador who worked on North Korea arms control issues as deputy assistant secretary of state for non-proliferation in the Clinton administration. In addition to heavy fuel oil, North Korea received massive investments in the two nuclear power reactors that were to be provided, as well as large scale donations of fertilizer and food. But experts noted that North Korea also made major concessions. Pyongyang rolled back its plutonium-based program and granted access to inspectors — and honored these commitments for eight years. "Without that agreement, North Korea might have amassed enough plutonium for 50 to 100 nuclear bombs by the early 2000s," said Daryl Kimball, executive director of the Arms Control Association. "Instead, they only had enough for less than 10." The agreement unraveled in 2002 after North Korea admitted it was secretly working to produce a bomb — not through the plutonium route, but through a program based on highly enriched uranium. Experts say it’s debatable if North Korea’s uranium-based program was covered under the Agreed Framework (though it was certainly prohibited under supplemental agreements). Regardless of whether North Korea violated the letter of the agreement, experts say the country violated its spirit. Rather than negotiate with North Korea over its compliance issue, President George W. Bush ended the deal. "The Bush administration chose to call the North Koreans cheaters and walk away from the Agreed Framework in a huff rather than working the process to deal with the violation," DeThomas said. "It wanted out of the deal and used North Korean actions as the justification." At the same time, it’s important to note the United States could be faulted for not fully complying with its end of the bargain. For instance, Washington failed to deliver as scheduled the fuel oil it promised North Korea to compensate for the shuttered nuclear reactor. "So they violated the spirit if not the letter of the agreement, and we didn’t do a perfect job of holding up our end either," said Marcus Noland, executive vice president and director of studies at the Peterson Institute for International Economics. According to Kimball, there were multiple reasons for the Agreed Framework’s collapse: delays in key U.S. commitments, Bush’s reluctance to continue the process and his labeling of North Korea as part of "an axis of evil," and North Korea hedging its bets and cheating by pursuing technologies related to uranium enrichment. "In essence, both sides gained benefits without fully delivering on their Agreed Framework commitments," Kimball said. The Agreed Framework fell apart around the end of 2002 when Pyongyang kicked weapons inspectors out of the country and resumed activity at its nuclear facilities. It also announced it would withdraw from the Nuclear Nonproliferation Treaty, the only country ever to do so. Bush Era: Six-Party Talks North Korea’s withdrawal from the nonproliferation treaty gave rise to international discussion about Pyongyang’s nuclear program. Starting in 2003, the Six-Party Talks brought together North Korea and the United States, as well as South Korea, China, Japan, and Russia. In an apparent breakthrough, North Korea agreed to abandon its nuclear weapons and existing programs in September 2005, and pledged to return to the nonproliferation treaty and renew access to international weapons inspectors. In return, other parties to the talks would supply North Korea with energy aid and recognize its right to pursue a peaceful nuclear energy program. The United States and South Korea also agreed to refrain from deploying nuclear weapons on the Korean peninsula. The talks began to wobble over a disagreement about whether the United States had improperly frozen North Korean assets, and were further derailed when Pyongyang carried out its first nuclear test in October 2006. So had North Korea extracted concessions through those talks? Not so much, say experts. "They didn’t really pocket any concessions in the process," Noland said, "unless you regard stringing us along and buying time as a sort of concession." The Six-Party talks would later resume under Bush. Not everyone agrees North Korea got the better end of the Bush-era negotiations — in fact, some say Pyongyang gave more than it received. "The Bush era again saw some serious concessions made by the North Koreans, such as permitting American inspectors to reside permanently at its nuclear research center, in return, in my opinion, for very insignificant concessions from the U.S.," DeThomas said. Obama Era: Leap Day Agreement Talks continued under the administration of President Barack Obama. On Feb. 29, 2012, the United States and Pyongyang announced a so-called "Leap Day Agreement," under which North Korea would stop enriching uranium and missile testing, and would allow for the return of weapons inspectors. Here’s how senior Brookings Institution fellow Evans J.R. Revere described North Korea’s benefit: "In return for freezing their nuclear and missile programs, they received expressions of U.S. non-hostility and willingness to promote cultural and educational exchanges, a U.S. statement that sanctions were not meant to hurt the North Korean people, and, in a separate but parallel negotiation, 240,000 metric tons of nutritional assistance that the Korean People’s Army is unlikely to find appetizing." According to Revere, Pyongyang downplayed the significance of the Leap Day accord. Why? "Probably because they had concluded they were getting little from the deal," he wrote. Furthermore, because North Korea effectively ended the agreement by announcing a satellite launch a short time later, it didn’t accrue the benefits it was promised, Noland said. "It ended any enthusiasm in Washington for any further negotiations with them under the Obama presidency, but they did not really pocket any concessions," DeThomas said. "They just killed an agreement in its cradle." Our ruling Williams said North Korea's history of international negotiations shows "they'll take the concessions, they'll keep them in their pocket and then they won't deliver." Experts agreed with Williams’ broader point that skepticism is warranted when dealing with North Korea. In terms of North Korea pocketing sanctions, the Agreed Framework offers the strongest evidence. In that case, Pyongyang gained economic aid and other relief from the United States and others before things soured. Yet the other examples Williams cited offer a more mixed picture — both in terms of the balance of benefits and blame for the talks’ collapse. Some experts believe North Korea gave more than it received in some negotiations. We rate this Half True.	None	Juan Williams	None	None	None	2018-06-07T11:57:46	2018-06-03	['None']
pomt-04199	Says a new state report "confirms" that red-light cameras "lead to more accidents, more injuries and greater cost."	half-true	/new-jersey/statements/2012/dec/06/michael-doherty/sen-michael-doherty-says-state-report-confirms-red/	More accidents, more injuries, more costs. As state Sen. Michael Doherty sees it, those are the results confirmed by a new state report into New Jersey’s red-light camera program. Pointing to that evidence, the Warren County Republican called for ending the camera use in a Nov. 28 op-ed on NorthJersey.com. The report from the state Department of Transportation, Doherty wrote, "confirms" that red-light cameras "lead to more accidents, more injuries and greater cost." Doherty’s claim is solid as far as the report’s overall findings for the 24 intersections where red-light cameras had been recording violations for at least a full year by the end of 2011. But the senator failed to mention how the report shows a reduction in total crashes and costs at the two locations with two years of data. Also, the report contains repeated warnings to not draw final conclusions about the program, as Doherty appears to have done. Doherty told us he stands by his statements. "There should be little surprise that government bureaucrats don't want us to draw the obvious conclusions that are supported by the data they hoped would remain hidden in an obscure report," the senator said in an e-mail. Under the five-year pilot program, which officially began in December 2009, traffic control monitoring systems produce images of vehicles running red lights, which are reviewed by law enforcement officials to see if a violation occurred. As compared with the year before the cameras were installed, total crashes at those 24 intersections increased from 577 to 582, or about 0.9 percent, and crash severity costs increased by an estimated $1,172,800, the report states. Those costs include vehicle damage and repair, medical care and even funeral expenses, according to the report. But the report also points out how there has been an overall reduction in crashes and costs at the two locations -- both in Newark -- where cameras had been operational for two full years. Comparing the second year of operation to the year before installation, the combined effect at those two locations has been a reduction in total crashes from 47 to 20, or about 57 percent, according to the report. At those locations, total estimated crash severity costs have decreased by $268,900, the report states. When comparing the first and second years of camera use at those intersections, total crashes dropped from 26 to 20, or about 23 percent, and there was a net reduction in crash severity costs of $119,900, the report states. Doherty pointed out how the total number of right-angle and rear-end crashes at those two intersections only dropped from 9 to 8 between the first and second years of camera operation. The senator referred to that reduction as "a statistically insignificant decline." "There is no evidence that the massive safety gains that we were told to expect have appeared or are likely to appear if the red light pilot program is allowed to continue," Doherty added. But the state report repeatedly cautions readers to not draw final conclusions, and notes how many other locations had not been involved in the program long enough to be included in the crash analyses. Of the analysis regarding those 24 locations, the report says, "it is important to remember that safety trends are never established over a single year, and as such additional sustained analysis is needed before concrete conclusions can be drawn." Our ruling In an op-ed, Doherty claimed a new state report "confirms" that red-light cameras "lead to more accidents, more injuries and greater cost." The senator’s claim accurately reflects the overall findings at the 24 locations where cameras had been operational for at least a full year by the end of 2011. But Doherty failed to mention how there’s been a overall reduction in crashes and costs at the two locations with two years of data. Also, Doherty doesn’t heed the report’s repeated warnings to not draw any final conclusions. We rate the statement Half True. To comment on this story, go to NJ.com.	None	Michael Doherty	None	None	None	2012-12-06T08:42:00	2012-11-28	['None']
huca-00035	 "Despite Stephen Harper's tough-on-crime rhetoric, the number of police officers in Canada declined every year from 2010 to 2014. Stephen Harper's plan isn't working."	some baloney	https://www.huffingtonpost.ca/2015/08/20/baloney-meter-mulcair-says-police-numbers-on-decline-under-harper_n_8014438.html?utm_hp_ref=ca-baloney-meter	None	None	more than doubling to $13.5 billion since 2000	Joan Bryden, The Canadian Press	None	Mulcair's Claim About Police Numbers Under Harper Contains 'Some Baloney'	08/20/2015 08:01 EDT	the number of police officers in Canada declined every year from 2010 to 2014. Stephen Harper's plan isn't working."	['Stephen_Harper', 'Canada']
