goop-00338	Brad Pitt, Jennifer Aniston On Italian Getaway With Shiloh, 	0	https://www.gossipcop.com/brad-pitt-jennifer-aniston-shiloh-italy-getaway/	None	None	None	Gossip Cop Staff	None	Brad Pitt, Jennifer Aniston NOT On Italian Getaway With Shiloh, Despite Report	11:34 pm, September 2, 2018	None	['Brad_Pitt', 'Jennifer_Aniston']
goop-01689	Rihanna’s Boyfriend Hassan Jameel Worried About Chris Brown Wanting Her Back, 	0	https://www.gossipcop.com/rihanna-boyfriend-hassan-jameel-worried-chris-brown-back-fake-news/	None	None	None	Michael Lewittes	None	Rihanna’s Boyfriend Hassan Jameel NOT Worried About Chris Brown Wanting Her Back, Despite Report	6:34 pm, January 30, 2018	None	['Rihanna', 'Chris_Brown']
goop-01539	Selena Gomez Told Justin Bieber She’s Pregnant?	0	https://www.gossipcop.com/selena-gomez-justin-bieber-pregnant-untrue/	None	None	None	Shari Weiss	None	Selena Gomez Told Justin Bieber She’s Pregnant?	10:42 am, February 20, 2018	None	['None']
goop-01938	Daniel Craig, Rachel Weisz Working To “Save Marriage”?	0	https://www.gossipcop.com/daniel-craig-rachel-weisz-save-marriage-divorce/	None	None	None	Holly Nicol	None	Daniel Craig, Rachel Weisz Working To “Save Marriage”?	8:23 am, December 31, 2017	None	['None']
goop-02240	Shaquille O’Neal Blocked Fan’s View At “Hamilton”?	3	https://www.gossipcop.com/shaq-hamilton-blocked-view-shaquille-oneal/	None	None	None	Shari Weiss	None	Shaquille O’Neal Blocked Fan’s View At “Hamilton”?	10:54 am, November 7, 2017	None	['None']
goop-00413	Brad Pitt, Jennifer Aniston Romance “Reignited,” 	0	https://www.gossipcop.com/brad-pitt-jennifer-aniston-romance-reignited-back-together-false/	None	None	None	Shari Weiss	None	Brad Pitt, Jennifer Aniston Romance NOT “Reignited,” Despite Report	2:49 pm, August 21, 2018	None	['Brad_Pitt']
goop-00954	Charlize Theron Can’t Get A Date?	0	https://www.gossipcop.com/charlize-theron-dating/	None	None	None	Andrew Shuster	None	Charlize Theron Can’t Get A Date?	12:26 pm, May 23, 2018	None	['None']
goop-02404	Lady Gaga Did Say She “Regrets Joining” Illuminati, 	0	https://www.gossipcop.com/lady-gaga-illuminati-regrets-joining/	None	None	None	Andrew Shuster	None	Lady Gaga Did NOT Say She “Regrets Joining” Illuminati, Despite Report	1:54 pm, September 29, 2017	None	['None']
goop-00326	Brad Pitt, Jennifer Aniston Do Have “Baby Announcement,” 	0	https://www.gossipcop.com/brad-pitt-jennifer-aniston-baby-announcement-not-true/	None	None	None	Shari Weiss	None	Brad Pitt, Jennifer Aniston Do NOT Have “Baby Announcement,” Despite Report	9:53 am, September 5, 2018	None	['Brad_Pitt']
goop-01728	Dakota Johnson Pregnant With Chris Martin’s Baby, 	0	https://www.gossipcop.com/dakota-johnson-pregnant-chris-martin-baby/	None	None	None	Andrew Shuster	None	Dakota Johnson NOT Pregnant With Chris Martin’s Baby, Despite Report	2:53 pm, January 25, 2018	None	['None']
goop-01399	Brad Pitt Hit On Margot Robbie At Party?	0	https://www.gossipcop.com/brad-pitt-margot-robbie-party-crush/	None	None	None	Andrew Shuster	None	Brad Pitt Hit On Margot Robbie At Party?	2:42 pm, March 13, 2018	None	['None']
goop-02584	Cara Delevingne Ditching Model Friends For A-List Actresses?	1	https://www.gossipcop.com/cara-delevingne-ditching-model-friends-for-actresses/	None	None	None	Shari Weiss	None	Cara Delevingne Ditching Model Friends For A-List Actresses?	4:58 pm, August 12, 2017	None	['None']
goop-01184	Khloe Kardashian, Tristan Thompson Cheating Scandal Is Fake Publicity Stun	1	https://www.gossipcop.com/khloe-kardashian-tristan-thompson-cheating-scandal-fake-publicity-stunt-untrue/	None	None	None	Shari Weiss	None	Khloe Kardashian, Tristan Thompson Cheating Scandal Is NOT Fake Publicity Stunt	4:28 pm, April 14, 2018	None	['None']
goop-01975	Ruby Rose “Health Crisis” Claim Tru	2	https://www.gossipcop.com/ruby-rose-health-crisis-weight/	None	None	None	Shari Weiss	None	Ruby Rose “Health Crisis” Claim NOT True	2:05 pm, December 23, 2017	None	['None']
goop-00471	Kourtney Kardashian Pregnant With Child Of Mystery ‘Baby Daddy,’ 	0	https://www.gossipcop.com/kourtney-kardashian-pregnant-fourth-child-mystery-baby-daddy/	None	None	None	Andrew Shuster	None	Kourtney Kardashian NOT Pregnant With Child Of Mystery ‘Baby Daddy,’ Despite Report	1:09 pm, August 12, 2018	None	['None']
goop-00707	Khloe Kardashian, Tristan Thompson “Married,” 	1	https://www.gossipcop.com/khloe-kardashian-tristan-thompson-married-wedding-engaged/	None	None	None	Shari Weiss	None	Khloe Kardashian, Tristan Thompson NOT “Married,” Despite Report	10:19 am, July 3, 2018	None	['Khloé_Kardashian']
goop-01390	Kylie Jenner Already Sick Of Being A Mom?	0	https://www.gossipcop.com/kylie-jenner-mom-sick-tired-baby-stormi/	None	None	None	Andrew Shuster	None	Kylie Jenner Already Sick Of Being A Mom?	3:05 pm, March 14, 2018	None	['None']
goop-00821	Sandra Bullock Married Bryan Randall Last Year?	0	https://www.gossipcop.com/sandra-bullock-married-bryan-randall-wrong/	None	None	None	Alejandro Rosa	None	Sandra Bullock Married Bryan Randall Last Year?	2:20 pm, June 14, 2018	None	['None']
goop-00021	Johnny Depp Did Damage Brain In Boiling 1,000-Degree Sauna, 	0	https://www.gossipcop.com/johnny-depp-sauna-brain-damage-1000-degrees-not-true/	None	None	None	Gossip Cop Staff	None	Johnny Depp Did NOT Damage Brain In Boiling 1,000-Degree Sauna, Despite Reports	10:43 am, November 8, 2018	None	['None']
goop-01887	Gwen Stefani, Blake Shelton On “Verge Of Split,” 	0	https://www.gossipcop.com/gwen-stefani-blake-shelton-split-fake-news-wedding-off/	None	None	None	Shari Weiss	None	Gwen Stefani, Blake Shelton NOT On “Verge Of Split,” Despite Fake News Claim	9:42 am, January 8, 2018	None	['Gwen_Stefani']
goop-01916	Jennifer Aniston, Brad Pitt “Aspen Reunion” Report Is Tru	0	https://www.gossipcop.com/jennifer-aniston-aspen-reunion-brad-pitt/	None	None	None	Shari Weiss	None	Jennifer Aniston, Brad Pitt “Aspen Reunion” Report Is NOT True	11:50 am, January 3, 2018	None	['Jennifer_Aniston', 'Brad_Pitt']
goop-01056	Blake Shelton, Gwen Stefani “Ready To Wed”?	0	https://www.gossipcop.com/blake-shelton-gwen-stefani-wed-wrong/	None	None	None	Michael Lewittes	None	Blake Shelton, Gwen Stefani “Ready To Wed”?	2:42 pm, May 4, 2018	None	['None']
goop-00379	Angelina Jolie Lost Custody Battle, Kids Choosing To Live With Brad Pitt?	0	https://www.gossipcop.com/angelina-jolie-lost-custody-battle-kids-live-brad-pitt-wrong/	None	None	None	Shari Weiss	None	Angelina Jolie Lost Custody Battle, Kids Choosing To Live With Brad Pitt?	12:04 pm, August 27, 2018	None	['None']
goop-02503	Gigi Ha Pulling Out Of Victoria’s Secret Fashion Show Over Racism Accusations	0	https://www.gossipcop.com/gigi-hadid-pulling-out-victorias-secret-fashion-show-racism-accusations/	None	None	None	Holly Nicol	None	Gigi Hadid NOT Pulling Out Of Victoria’s Secret Fashion Show Over Racism Accusations, Despite Report	11:15 am, September 3, 2017	None	['None']
goop-02637	Princess Diana, John F. Kennedy Jr. Did Have “Secret Affair,” 	0	https://www.gossipcop.com/princess-diana-john-f-kennedy-jr-affair-secret-romance/	None	None	None	Andrew Shuster	None	Princess Diana, John F. Kennedy Jr. Did NOT Have “Secret Affair,” Despite Tabloid Cover	12:48 pm, July 26, 2017	None	['Diana,_Princess_of_Wales', 'John_F._Kennedy']
goop-02797	Kim Kardashian Keeping Secrets From Kanye West?	0	https://www.gossipcop.com/kim-kardashian-keeping-secrets-kanye-west/	None	None	None	Shari Weiss	None	Kim Kardashian Keeping Secrets From Kanye West?	2:30 pm, May 13, 2017	None	['None']
goop-02183	Angelina Jolie Warned By Witch To Lay Off Love Spells?	1	https://www.gossipcop.com/angelina-jolie-witch-love-spells/	None	None	None	Shari Weiss	None	Angelina Jolie Warned By Witch To Lay Off Love Spells?	11:39 am, November 18, 2017	None	['None']
goop-02695	Mariah Carey Credit Card Declined While Shopping, 	0	https://www.gossipcop.com/mariah-carey-credit-card-declined-shopping-beverly-hills-cash-louis-vuitton/	None	None	None	Michael Lewittes	None	Mariah Carey Credit Card NOT Declined While Shopping, Despite Report	7:01 pm, July 3, 2017	None	['None']
goop-01599	Kanye West Is Refusing To Change Chicago’s Diapers, 	0	https://www.gossipcop.com/kanye-west-not-changing-diapers-baby-chicago-false/	None	None	None	Shari Weiss	None	Kanye West Is NOT Refusing To Change Chicago’s Diapers, Despite Report	10:53 am, February 12, 2018	None	['None']
goop-01827	Gwyneth Paltrow, Dakota Johnson In “War” Over Chris Martin, 	0	https://www.gossipcop.com/gwyneth-paltrow-dakota-johnson-war-chris-martin/	None	None	None	Shari Weiss	None	Gwyneth Paltrow, Dakota Johnson NOT In “War” Over Chris Martin, Despite Report	1:42 pm, January 15, 2018	None	['Gwyneth_Paltrow', 'Chris_Martin']
goop-01227	Jennifer Aniston Doing Interview About Justin Theroux On ‘Ellen DeGeneres,’ 	0	https://www.gossipcop.com/jennifer-aniston-interview-justin-theroux-ellen-degeneres-show/	None	None	None	Holly Nicol	None	Jennifer Aniston NOT Doing Interview About Justin Theroux On ‘Ellen DeGeneres,’ Despite Claim	12:29 pm, April 8, 2018	None	['Ellen_DeGeneres', 'Jennifer_Aniston']
goop-01414	Justin Theroux Cheated On Jennifer Aniston With Petra Collins?	1	https://www.gossipcop.com/justin-theroux-jennifer-aniston-cheated-petra-collins/	None	None	None	Shari Weiss	None	Justin Theroux Cheated On Jennifer Aniston With Petra Collins?	12:00 pm, March 10, 2018	None	['None']
goop-00896	Kim Kardashian’s Family ‘Furious’ Over Donald Trump Meeting, 	0	https://www.gossipcop.com/kim-kardashian-donald-trump-meeting-family/	None	None	None	Michael Lewittes	None	Kim Kardashian’s Family NOT ‘Furious’ Over Donald Trump Meeting, Despite Report	4:41 pm, June 1, 2018	None	['None']
goop-02009	Jennifer Aniston, Justin Theroux “Heading For Divorce,” 	0	https://www.gossipcop.com/jennifer-aniston-not-heading-divorce-justin-theroux/	None	None	None	Shari Weiss	None	Jennifer Aniston, Justin Theroux NOT “Heading For Divorce,” Despite Late And Wrong Report	9:31 am, December 19, 2017	None	['Jennifer_Aniston']
goop-00522	Justin Bieber Angry After He And Hailey Baldwin Were Compared To Ellen And Portia?	0	https://www.gossipcop.com/justin-bieber-hailey-baldwin-ellen-degeneres-portia-de-rossi-compaprison-look-alike/	None	None	None	Shari Weiss	None	Justin Bieber Angry After He And Hailey Baldwin Were Compared To Ellen And Portia?	1:39 pm, August 4, 2018	None	['None']
goop-02069	Rihanna Engaged To Hassan Jameel, 	0	https://www.gossipcop.com/rihanna-engaged-hassan-jameel-ring/	None	None	None	Andrew Shuster	None	Rihanna NOT Engaged To Hassan Jameel, Despite Report	4:13 pm, December 7, 2017	None	['None']
goop-01867	Jennifer Lopez Pregnant, No “Baby On The Way” With Alex Rodriguez, 	0	https://www.gossipcop.com/jennifer-lopez-pregnant-ivf-baby-alex-rodriguez/	None	None	None	Shari Weiss	None	Jennifer Lopez NOT Pregnant, No “Baby On The Way” With Alex Rodriguez, Despite Report	11:40 am, January 10, 2018	None	['Alex_Rodriguez']
goop-01159	Kate Hudson Having Twins?	1	https://www.gossipcop.com/kate-hudson-twins-pregnant/	None	None	None	Shari Weiss	None	Kate Hudson Having Twins?	12:43 pm, April 18, 2018	None	['None']
goop-01997	Ellen DeGeneres “Boss From Hell” Claim Tru	0	https://www.gossipcop.com/ellen-degeneres-boss-from-hell-talk-show-staff/	None	None	None	Holly Nicol	None	Ellen DeGeneres “Boss From Hell” Claim NOT True	11:18 am, December 20, 2017	None	['None']
goop-02296	Ariel Winter’s Friends Worried She’s About To Elope With Levi Meaden?	0	https://www.gossipcop.com/ariel-winter-elope-levi-meaden-boyfriend-friends-worried/	None	None	None	Andrew Shuster	None	Ariel Winter’s Friends Worried She’s About To Elope With Levi Meaden?	2:27 pm, October 26, 2017	None	['None']
goop-00563	Ellen DeGeneres, Portia De Rossi Divorcing Over ‘Baby Drama,’ 	0	https://www.gossipcop.com/ellen-degeneres-portia-de-rossi-divorce-baby/	None	None	None	Andrew Shuster	None	Ellen DeGeneres, Portia De Rossi NOT Divorcing Over ‘Baby Drama,’ Despite Report	1:20 pm, July 27, 2018	None	['None']
goop-00292	Jennifer Aniston, Courteney Cox Rejecting Lisa Kudrow’s Wish For ‘Friends’ Reunion?	0	https://www.gossipcop.com/jennifer-aniston-courteney-cox-lisa-kudrow-friends-reunion/	None	None	None	Andrew Shuster	None	Jennifer Aniston, Courteney Cox Rejecting Lisa Kudrow’s Wish For ‘Friends’ Reunion?	3:51 pm, September 10, 2018	None	['Jennifer_Aniston', 'Courteney_Cox', 'Lisa_Kudrow']
goop-02468	Amal Clooney “Pregnant Again,” 	0	https://www.gossipcop.com/amal-clooney-not-pregnant-again-expecting-another-baby-george-third-child/	None	None	None	Shari Weiss	None	Amal Clooney NOT “Pregnant Again,” Despite Tabloid Cover Story	10:32 am, September 13, 2017	None	['None']
goop-00492	Kris Jenner Planning Paris Hilton’s Wedding?	0	https://www.gossipcop.com/kris-jenner-paris-hilton-wedding-planning/	None	None	None	Shari Weiss	None	Kris Jenner Planning Paris Hilton’s Wedding?	11:43 am, August 9, 2018	None	['None']
goop-01320	Kendall Jenner Stepping Away From Spotlight?	0	https://www.gossipcop.com/kendall-jenner-stepping-away-spotlight-lonely/	None	None	None	Holly Nicol	None	Kendall Jenner Stepping Away From Spotlight?	4:12 pm, March 25, 2018	None	['None']
goop-01570	Reese Witherspoon Having Marriage Problems, 	0	https://www.gossipcop.com/reese-witherspoon-marriage-problems-jim-toth/	None	None	None	Shari Weiss	None	Reese Witherspoon NOT Having Marriage Problems, Despite Report	10:14 am, February 15, 2018	None	['None']
goop-02276	The Weeknd “Heartbroken” Over Selena Gomez Reconnecting With Justin Bieber, Thought She Was “The One”?	1	https://www.gossipcop.com/the-weeknd-heartbroken-selena-gomez-justin-bieber-reconnecting/	None	None	None	Shari Weiss	None	The Weeknd “Heartbroken” Over Selena Gomez Reconnecting With Justin Bieber, Thought She Was “The One”?	2:01 pm, October 31, 2017	None	['None']
goop-01109	Jennifer Aniston Dating Two Men, 	2	https://www.gossipcop.com/jennifer-aniston-dating-again-two-men-not-true/	None	None	None	Shari Weiss	None	Jennifer Aniston NOT Dating Two Men, Despite Report	3:27 pm, July 3, 2018	None	['None']
goop-01439	Angelina Jolie, Brad Pitt Did Have “Secret Affairs” Before Their Divorc	0	https://www.gossipcop.com/angelina-jolie-brad-pitt-affairs-divorce-false/	None	None	None	Shari Weiss	None	Angelina Jolie, Brad Pitt Did NOT Have “Secret Affairs” Before Their Divorce	3:59 pm, March 6, 2018	None	['Angelina_Jolie']
goop-00886	Jennifer Aniston Has Banned Justin Theroux From Her Social Circle, 	0	https://www.gossipcop.com/jennifer-aniston-justin-theroux-friends-banned/	None	None	None	Andrew Shuster	None	Jennifer Aniston Has NOT Banned Justin Theroux From Her Social Circle, Despite Report	12:27 pm, June 4, 2018	None	['None']
goop-00866	Meghan Markle, Prince Harry Expecting Twins, 	0	https://www.gossipcop.com/meghan-markle-prince-harry-twins-pregnant/	None	None	None	Shari Weiss	None	Meghan Markle, Prince Harry NOT Expecting Twins, Despite Report	3:00 am, June 7, 2018	None	['None']
goop-02221	Ellen DeGeneres “Begging” Kelly Ripa For Forgiveness After Having Michael Strahan On Her Show?	0	https://www.gossipcop.com/ellen-degeneres-begging-kelly-ripa-forgiveness-michael-strahan/	None	None	None	Holly Nicol	None	Ellen DeGeneres “Begging” Kelly Ripa For Forgiveness After Having Michael Strahan On Her Show?	6:57 am, November 10, 2017	None	['None']
goop-02235	Brad Pitt, Jennifer Aniston Taking “Second Chance At Love,” 	0	https://www.gossipcop.com/brad-pitt-second-chance-love-jennifer-aniston/	None	None	None	Shari Weiss	None	Brad Pitt, Jennifer Aniston NOT Taking “Second Chance At Love,” Despite Report	10:42 am, November 8, 2017	None	['Brad_Pitt', 'Jennifer_Aniston']
goop-01165	Luke Bryan Officiating Blake Shelton, Gwen Stefani “Summer Wedding,” 	0	https://www.gossipcop.com/luke-bryan-blake-shelton-gwen-stefani-summer-wedding-officiating-wrong/	None	None	None	Shari Weiss	None	Luke Bryan NOT Officiating Blake Shelton, Gwen Stefani “Summer Wedding,” Despite Claim	1:38 pm, April 17, 2018	None	['Blake_Shelton']
goop-01741	Jennifer Hudson, Will.I.Am In “Hot New Romance,” 	0	https://www.gossipcop.com/jennifer-hudson-will-i-am-romance-false-couple-dating/	None	None	None	Shari Weiss	None	Jennifer Hudson, Will.I.Am NOT In “Hot New Romance,” Despite Reports	2:36 pm, January 24, 2018	None	['None']
goop-01391	Jennifer Aniston, Katy Perry In “Fight” Over Orlando Bloom, 	0	https://www.gossipcop.com/jennifer-aniston-katy-perry-fight-orlando-bloom-hookup-untrue/	None	None	None	Shari Weiss	None	Jennifer Aniston, Katy Perry NOT In “Fight” Over Orlando Bloom, Despite Claim	1:01 pm, March 14, 2018	None	['Orlando_Bloom', 'Jennifer_Aniston']
goop-02392	David Hasselhoff Got Facelift For 65th Birthday?	0	https://www.gossipcop.com/david-hasselhoff-facelift-birthday-plastic-surgery/	None	None	None	Holly Nicol	None	David Hasselhoff Got Facelift For 65th Birthday?	2:36 pm, October 2, 2017	None	['None']
goop-02540	Miranda Lambert, Anderson East Copying Blake Shelton, Gwen Stefani With Due	0	https://www.gossipcop.com/miranda-lambert-anderson-east-not-copying-blake-shelton-gwen-stefani-duet-performance-concert/	None	None	None	Shari Weiss	None	Miranda Lambert, Anderson East NOT Copying Blake Shelton, Gwen Stefani With Duet	2:54 pm, August 24, 2017	None	['Miranda_Lambert', 'Blake_Shelton']
goop-01008	Prince William, Kate Middleton Did Warn Prince Charles, Camilla To Stay Away From Baby Louis, 	0	https://www.gossipcop.com/prince-william-kate-middleton-warn-prince-charles-camilla-stay-away-baby-louis-not-true/	None	None	None	Michael Lewittes	None	Prince William, Kate Middleton Did NOT Warn Prince Charles, Camilla To Stay Away From Baby Louis, Despite Report	2:11 am, May 13, 2018	None	['Charles,_Prince_of_Wales', 'Catherine,_Duchess_of_Cambridge', 'Prince_William,_Duke_of_Cambridge']
goop-02526	Kendall Jenner Did Accuse Victoria’s Secret Of Being “Illuminati,” 	0	https://www.gossipcop.com/kendall-jenner-victorias-secret-illuminati-fashion-show/	None	None	None	Andrew Shuster	None	Kendall Jenner Did NOT Accuse Victoria’s Secret Of Being “Illuminati,” Despite Report	3:31 pm, August 29, 2017	None	['None']
goop-02510	Chris Soules Going To New York Fashion Week Before Trial, 	2	https://www.gossipcop.com/chris-soules-not-going-new-york-fashion-week-before-trial-trip-nyc-nyfw/	None	None	None	Shari Weiss	None	Chris Soules NOT Going To New York Fashion Week Before Trial, Despite Report	9:39 am, September 1, 2017	None	['None']
goop-02368	Selena Gomez “Wasting Away,” 	1	https://www.gossipcop.com/selena-gomez-wasting-away-weight-loss/	None	None	None	Andrew Shuster	None	Selena Gomez NOT “Wasting Away,” Despite Report	3:49 pm, October 9, 2017	None	['None']
goop-02761	Prince William, Kate Middleton Moving Out Of Kensington Palace, 	0	https://www.gossipcop.com/prince-william-kate-middleton-not-moving-out-kensington-palace-fake-news/	None	None	None	Gossip Cop Staff	None	Prince William, Kate Middleton NOT Moving Out Of Kensington Palace, Despite Made-Up Report	3:43 pm, June 1, 2017	None	['Prince_William,_Duke_of_Cambridge', 'Catherine,_Duchess_of_Cambridge']
goop-01069	Meghan Markle Had “Secret First Husband”?	0	https://www.gossipcop.com/meghan-markle-secret-first-husband-annulment-not-true/	None	None	None	Shari Weiss	None	Meghan Markle Had “Secret First Husband”?	3:00 am, May 3, 2018	None	['None']
goop-00897	Did Tom Cruise Reunite With Daughter Suri?	0	https://www.gossipcop.com/tom-cruise-suri-reunite-daughter/	None	None	None	Andrew Shuster	None	Did Tom Cruise Reunite With Daughter Suri?	2:56 pm, June 1, 2018	None	['None']
goop-00669	Beyonce Pregnant With Fourth Child, 	1	https://www.gossipcop.com/beyonce-pregnant-fourth-child-baby-untrue/	None	None	None	Shari Weiss	None	Beyonce NOT Pregnant With Fourth Child, Despite Claims	3:19 pm, July 9, 2018	None	['None']
goop-01799	Caitlyn Jenner “Begging” To Be In Delivery Room When Kylie Gives Birth, 	0	https://www.gossipcop.com/caitlyn-jenner-begging-to-be-in-delivery-room-kylie-birth/	None	None	None	Holly Nicol	None	Caitlyn Jenner NOT “Begging” To Be In Delivery Room When Kylie Gives Birth, Despite Report	9:28 am, January 18, 2018	None	['None']
goop-02096	Kim Kardashian In “Jealous Rage” Over Jennifer Lawrence, 	0	https://www.gossipcop.com/kim-kardashian-not-jealous-jennifer-lawrence-kris-jenner-feud/	None	None	None	Shari Weiss	None	Kim Kardashian NOT In “Jealous Rage” Over Jennifer Lawrence, Despite Report	9:48 am, December 4, 2017	None	['Kim_Kardashian', 'Jennifer_Lawrence']
goop-02531	Selena Gomez Did Threaten To Dump The Weeknd, 	0	https://www.gossipcop.com/selena-gomez-dump-the-weeknd-threaten/	None	None	None	Andrew Shuster	None	Selena Gomez Did NOT Threaten To Dump The Weeknd, Despite Report	1:29 pm, August 28, 2017	None	['None']
goop-00442	Kim Kardashian, Kanye West Pitched “KUWTK” Spinoff?	0	https://www.gossipcop.com/kim-kardashian-kanye-west-kuwtk-spinoff-family-reality-show-untrue/	None	None	None	Shari Weiss	None	Kim Kardashian, Kanye West Pitched “KUWTK” Spinoff?	3:51 pm, August 16, 2018	None	['Kim_Kardashian', 'Keeping_Up_with_the_Kardashians']
goop-01134	Justin Theroux Has “New Girlfriend” After Jennifer Aniston Split?	0	https://www.gossipcop.com/justin-theroux-girlfriend-jennifer-aniston-split-dating/	None	None	None	Andrew Shuster	None	Justin Theroux Has “New Girlfriend” After Jennifer Aniston Split?	11:38 am, April 23, 2018	None	['None']
goop-01246	Victoria Beckham Helping Eva Longoria “Cope” With Baby Weight?	2	https://www.gossipcop.com/victoria-beckham-eva-longoria-baby-weight-pregnancy/	None	None	None	Shari Weiss	None	Victoria Beckham Helping Eva Longoria “Cope” With Baby Weight?	4:06 pm, April 4, 2018	None	['Eva_Longoria', 'Victoria_Beckham']
goop-01688	Kim Kardashian Pics Part Of “Sexy, Flirtatious Game” With Kanye West, 	0	https://www.gossipcop.com/kim-kardashian-new-pics-sexy-game-kanye-west-made-up/	None	None	None	Shari Weiss	None	Kim Kardashian Pics NOT Part Of “Sexy, Flirtatious Game” With Kanye West, Despite Claim	8:09 pm, January 30, 2018	None	['None']
goop-00344	Caitlyn Jenner Staying Celibate Until Marrying Sophia Hutchins?	0	https://www.gossipcop.com/caitlyn-jenner-celibate-marrying-sophia-hutchins-untrue/	None	None	None	Shari Weiss	None	Caitlyn Jenner Staying Celibate Until Marrying Sophia Hutchins?	12:30 pm, September 1, 2018	None	['None']
goop-00608	Ariana Grande Calling Off Pete Davidson Wedding, 	0	https://www.gossipcop.com/ariana-grande-pete-davidson-wedding-off/	None	None	None	Andrew Shuster	None	Ariana Grande NOT Calling Off Pete Davidson Wedding, Despite Report	12:44 pm, July 20, 2018	None	['None']
goop-02682	Josh Brolin On Steroids, 	0	https://www.gossipcop.com/josh-brolin-steroids-muscles-workout-weightlifting/	None	None	None	Andrew Shuster	None	Josh Brolin NOT On Steroids, Despite Report	1:15 pm, July 10, 2017	None	['None']
goop-01081	Jennifer Aniston, Justin Theroux Split Turning “Toxic”?	0	https://www.gossipcop.com/jennifer-aniston-justin-theroux-split-turning-toxic-false/	None	None	None	Michael Lewittes	None	Jennifer Aniston, Justin Theroux Split Turning “Toxic”?	4:26 pm, May 1, 2018	None	['Jennifer_Aniston']
goop-00122	Did Lady Gaga, Madonna Ever Box Each Other?	0	https://www.gossipcop.com/lady-gaga-madonna-box-feud/	None	None	None	Gossip Cop Staff	None	Did Lady Gaga, Madonna Ever Box Each Other?	4:02 am, October 18, 2018	None	['None']
