snes-04981	Donald Trump said that he doesn't like Muslims because they killed Jesus.	false	https://www.snopes.com/fact-check/donald-trump-jesus-muslims/	None	Uncategorized	None	Dan Evon	None	Donald Trump Blames Muslims for Death of Jesus	30 March 2016	None	['Jesus', 'Donald_Trump']
snes-01914	Photographs show a boy whose nose has been impaled with a fork.	true	https://www.snopes.com/fact-check/child-fork-nose/	None	Fauxtography	None	David Mikkelson	None	Does This Photo Show a Boy with a Fork Through His Nose?	1 August 2007	None	['None']
snes-00435	In June 2018, the actor Peter Fonda suggested in a tweet that Barron Trump should be kidnapped, as a protest against the president's immigration policy.	true	https://www.snopes.com/fact-check/peter-fonda-barron-trump/	None	Politics	None	Dan MacGuill	None	Did Peter Fonda Suggest That Barron Trump Should Be Kidnapped?	20 June 2018	None	['None']
snes-00688	Did a Second Broward County Sheriff’s Deputy Die After ‘Exposing’ the Parkland Shooting?	mostly false	https://www.snopes.com/fact-check/second-broward-county-death/	None	Junk News	None	David Mikkelson	None	Did a Second Broward County Sheriff’s Deputy Die After ‘Exposing’ the Parkland Shooting?	30 April 2018	None	['None']
snes-02632	Did Sean Spicer Say Hitler Didn't Use Chemical Weapons on 'Fellow Germans'?	false	https://www.snopes.com/fact-check/spicer-weapons-germans/	None	Questionable Quotes	None	David Emery	None	Did Sean Spicer Say Hitler Didn’t Use Chemical Weapons on ‘Fellow Germans’?	12 April 2017	None	['None']
snes-03572	A photograph shows a small car loaded down with hundreds of pounds of lumber and other building supplies.	true	https://www.snopes.com/fact-check/wood-you-do-this/	None	Automobiles	None	David Mikkelson	None	Lumber Car	20 November 2000	None	['None']
snes-05877	Michele Bachmann said Martin Luther King would still be alive today if black people were allowed to own guns in the 1960s.	false	https://www.snopes.com/fact-check/michele-bachmann-martin-luther-king-still-alive-black-people-owned-guns-1960s/	None	Media Matters	None	David Mikkelson	None	Michele Bachmann: Martin Luther King Would Still Be Alive If Black People Owned Guns in the 1960s?	20 January 2015	None	['Michele_Bachmann', 'Martin_Luther_King,_Jr.']
snes-05643	Jimmies, the sprinkles used on confections, are so named as a reference to Jim Crow.	unproven	https://www.snopes.com/fact-check/jimmies-etymology/	None	Language	None	Snopes Staff	None	Were Jimmies Named After Jim Crow?	26 September 2009	None	['None']
snes-03976	President Obama is giving Mexico $75 million to build a wall on their southern border.	mostly false	https://www.snopes.com/fact-check/mexico-75-million-border-wall/	None	Immigration	None	Kim LaCapria	None	President Obama Is Giving Mexico $75 Million to Build a Southern Border Wall	22 September 2016	None	['Mexico', 'Barack_Obama']
snes-06162	The presidential practice of pardoning a live turkey before Thanksgiving originated with President Harry Truman in 1947.	false	https://www.snopes.com/fact-check/the-ungobbled-gobbler/	None	Holidays	None	Snopes Staff	None	Presidential Turkey Pardon	14 November 2007	None	['Harry_S._Truman']
snes-00667	Netflix announced in April 2018 that they are creating a new series based on the video game "God of War."	false	https://www.snopes.com/fact-check/did-netflix-announce-god-of-war-series/	None	Entertainment	None	Dan Evon	None	Did Netflix Announce a ‘God of War’ Series in April 2018?	3 May 2018	None	['None']
snes-01816	On 1 September 2017, a new law will come into force in Texas, making it harder for consumers to get paid for property insurance claims related to weather.	mixture	https://www.snopes.com/fact-check/harvey-texas-insurance/	None	Politics	None	Dan MacGuill	None	Imminent Changes Introduced to Texas Insurance Law in the Midst of Harvey?	28 August 2017	None	['Texas']
snes-01182	Singer Katy Perry advised her fans to “add praying to Satan to your bucket list.“	false	https://www.snopes.com/fact-check/katy-perry-satan-bucket-list/	None	Junk News	None	Bethania Palma	None	Did Katy Perry Say Praying to Satan Should Be On Your Bucket List?	18 January 2018	None	['None']
snes-00021	An image comparison shows Donald Trump and various politicians in similar poses to characters from the movie "Back to the Future."	true	https://www.snopes.com/fact-check/trump-and-back-to-the-future/	None	Fauxtography	None	Dan Evon	None	Is This ‘Back to the Future’ Image Comparison with President Trump Real?	3 October 2018	None	['Donald_Trump']
snes-03553	Mike Pence credited 'gay conversion therapy' with saving his marriage.	false	https://www.snopes.com/fact-check/mike-pence-conversion-therapy/	None	Junk News	None	Arturo Garcia	None	Mike Pence: Gay Conversion Therapy Saved My Marriage	14 November 2016	None	['Mike_Pence']
snes-01891	Antifa Flyers Call For the Murder of White Children?	false	https://www.snopes.com/fact-check/antifa-flyers-call-for-the-murder-of-white-children/	None	Fauxtography	None	Dan Evon	None	‘Antifa’ Flyers Call For the Murder of White Children?	16 August 2017	None	['None']
snes-04127	United States Special Forces killed a giant in Kandahar in 2002, and the government is trying to cover it up.	false	https://www.snopes.com/fact-check/u-s-special-forces-killed-a-giant-in-kandahar/	None	Conspiracy Theories	None	Bethania Palma	None	U.S. Special Forces Killed a Giant in Kandahar	31 August 2016	None	['Special_Forces_(United_States_Army)', 'Kandahar']
snes-03498	Hillary Clinton regularly directed her maid Marina Santos to print out classified material despite the fact she lacked proper clearance to do so.	unproven	https://www.snopes.com/fact-check/hillary-clinton-regularly-had-her-maid-print-classified-documents/	None	Uncategorized	None	Kim LaCapria	None	Hillary Clinton Regularly Had Her Maid Print Classified Documents	21 November 2016	None	['None']
snes-04556	The European Union flag will lose a star after the Brexit vote.	false	https://www.snopes.com/fact-check/eu-flag-star-brexit/	None	Politics	None	Dan Evon	None	European Union Flag to Lose a Star After Brexit Vote	24 June 2016	None	['European_Union']
snes-01974	Major cities harbor rodent populations equivalent to one rat per person.	false	https://www.snopes.com/fact-check/country-rat-city-rat/	None	Critter Country	None	David Mikkelson	None	Rats Per Capita	10 May 2004	None	['None']
snes-03471	A Minnesota man was jailed simply for possessing a windmill on his property.	mostly false	https://www.snopes.com/fact-check/was-a-minnesota-man-jailed-for-having-a-windmill-on-his-property/	None	Legal	None	Kim LaCapria	None	Was a Minnesota Man Jailed for Having a Windmill on His Property?	28 November 2016	None	['Minnesota']
snes-03363	A California Senate bill gives the state the right to seize children from their families	false	https://www.snopes.com/fact-check/california-bill-enables-government-to-seize-children/	None	Junk News	None	Arturo Garcia	None	California Bill Enables Government to Seize Children?	12 December 2016	None	['California']
snes-06152	A photograph shows a tree that grew around a bicycle left behind by a boy who went off to war.	miscaptioned	https://www.snopes.com/fact-check/bicycle-tree/	None	Fauxtography	None	David Mikkelson	None	Bicycle Tree	29 December 2012	None	['None']
snes-03122	The American Civil Liberties Union has demanded police in Washington, D.C. disable their body cameras for the duration of inaugural protests in 2017.	mostly false	https://www.snopes.com/fact-check/aclu-police-remove-body-cams-inauguration-protests/	None	Legal	None	Kim LaCapria	None	Has the ACLU Demanded that Police Remove Body Cams During Inauguration Protests?	17 January 2017	None	['Washington,_D.C.', 'American_Civil_Liberties_Union']
snes-03588	Mike Pence signed a bill barring same-sex couples from seeking marriage licenses in Indiana.	mixture	https://www.snopes.com/fact-check/mike-pence-marriage-licenses/	None	Politicians	None	Arturo Garcia	None	Mike Pence Tried to Jail Same-Sex Couples for Seeking Marriage Licenses?	9 November 2016	None	['Indiana', 'Mike_Pence']
snes-03017	CAIR leader Mustafaa Carroll said that Muslims are above the law of the land and Sharia law supersedes the U.S. constitution	mixture	https://www.snopes.com/fact-check/cair-muslims-above-law/	None	Politics	None	Dan Evon	None	Did a CAIR Leader Say That ‘Muslims Are Above the Law’?	2 February 2017	None	['United_States']
snes-01066	Did Denzel Washington Say Trump’s Election Saved Us From an ‘Orwellian Police State’?	false	https://www.snopes.com/fact-check/denzel-washington-police-state/	None	Junk News	None	Bethania Palma	None	Did Denzel Washington Say Trump’s Election Saved Us From an ‘Orwellian Police State’?	5 February 2018	None	['None']
snes-00283	The state of Iowa has seen an alarming increase in "vanishing" children reports in the summer of 2018.	mostly false	https://www.snopes.com/fact-check/iowa-missing-children-summer/	None	Inboxer Rebellion	None	Alex Kasprak	None	Has Iowa Seen an Alarming Increase in “Vanishing Children” This Summer?	30 July 2018	None	['None']
snes-00662	A video shows a vampire squid turning itself inside out, revealing sharp barbs on the underside of its hood.	mostly true	https://www.snopes.com/fact-check/is-vampire-squid-turning-inside-out/	None	Fauxtography	None	Dan Evon	None	Is This a Vampire Squid Turning Itself Inside Out?	4 May 2018	None	['None']
snes-03413	If you use a real Christmas tree, you run the risk of bringing Lyme disease-transmitting ticks into your home.	mostly false	https://www.snopes.com/fact-check/christmas-tree-probably-not-full-lyme-disease-bearing-ticks/	None	Medical	None	Alex Kasprak	None	Your Christmas Tree Is (Probably) Not Full of Lyme Disease Bearing Ticks	5 December 2016	None	['None']
snes-03216	A computer infected by malware proved a Vermont power company has been targeted for disruption by Russian hackers.	mostly false	https://www.snopes.com/fact-check/report-vermont-power-grid-infiltrated-by-russian-hackers/	None	Conspiracy Theories	None	Snopes Staff	None	Was a Vermont Power Grid Infiltrated by Russian Hackers?	3 January 2017	None	['Russia']
snes-04837	A video showcasing footage of violent refugees features audio of Donald Trump reciting the lyrics to a song entitled "The Snake."	mostly true	https://www.snopes.com/fact-check/donald-trump-the-snake/	None	Fauxtography	None	Dan Evon	None	Donald Trump Reads ‘The Vicious Snake’	29 April 2016	None	['None']
snes-00508	Did Philadelphia Eagles Players Kneel During the National Anthem in 2017?	mostly false	https://www.snopes.com/fact-check/did-eagles-players-kneel-anthem/	None	Sports	None	Dan Evon	None	Did Philadelphia Eagles Players Kneel During the National Anthem in 2017?	5 June 2018	None	['None']
snes-05537	Boston Marathon bombers Tamerlan and Dzokhar Tsarnaev entered the United States as refugees.	mixture	https://www.snopes.com/fact-check/tsarnaev-refugees/	None	Immigration	None	Kim LaCapria	None	Did the Boston Marathon Bombers Enter the U.S. as Refugees?	17 November 2015	None	['United_States', 'Boston_Marathon']
snes-02323	Actor Scott Baio died in a small plane crash on his way to play golf with President Trump at Mar-a-Lago.	false	https://www.snopes.com/fact-check/scott-baio-plane-crash/	None	Junk News	None	David Emery	None	Was Scott Baio Killed in a Small Plane Crash?	29 May 2017	None	['Scott_Baio']
snes-05415	Connecticut gun owners have started receiving "gun confiscation letters."	mostly false	https://www.snopes.com/fact-check/connecticut-gun-confiscation/	None	Guns	None	Kim LaCapria	None	Connecticut Begins Sending Gun Confiscation Letters	5 January 2016	None	['None']
snes-01331	A rogue Amazon drone attempted to deliver a bomb to the White House.	false	https://www.snopes.com/fact-check/rogue-amazon-drone-white-house/	None	Junk News	None	Alex Kasprak	None	Rogue Amazon Drone Delivers Bomb to White House?	14 December 2017	None	['White_House']
snes-03580	Noam Chomsky predicted the movement that created a Trump presidency.	true	https://www.snopes.com/fact-check/noam-chomsky-predicted-trumps-presidency/	None	Uncategorized	None	Bethania Palma	None	Noam Chomsky Predicted Trump’s Presidency?	10 November 2016	None	['Noam_Chomsky']
snes-03696	The Department of Justice says that attempting to document or report voter fraud is against federal law.	mostly false	https://www.snopes.com/fact-check/department-of-justice-says-efforts-to-stop-voter-fraud-are-illegal/	None	Ballot Box	None	Bethania Palma	None	Department of Justice Says Efforts to Stop Voter Fraud Are Illegal?	26 October 2016	None	['None']
snes-00902	Is Julia Stiles Transgender?	false	https://www.snopes.com/fact-check/julia-stiles-transgender/	None	Entertainment	None	Dan Evon	None	Is Julia Stiles Transgender?	13 March 2018	None	['None']
snes-00634	Rosie O'Donnell "pled insanity" after being caught violating individual election campaign contribution regulations.	false	https://www.snopes.com/fact-check/did-rosie-insanity-campaign-donations/	None	Junk News	None	Arturo Garcia	None	Did Rosie O’Donnell ‘Plead Insanity’ Over Illegal Campaign Donations?	7 May 2018	None	['None']
snes-02185	Barry Wilmore said that he saw astronaut Ramirez outside the space station even though Ramirez was sitting right next to him.	false	https://www.snopes.com/fact-check/barry-wilmore-see-astronaut-ramirez-outside-the-space-station/	None	Junk News	None	Dan Evon	None	Did Barry Wilmore See a Fellow Astronaut Outside the Space Station?	19 June 2017	None	['None']
snes-02250	A photograph shows President Trump touring a chemtrail plane.	false	https://www.snopes.com/fact-check/trump-tour-chemtrail-plane/	None	Junk News	None	Dan Evon	None	Did Trump Tour a Chemtrail Plane?	7 June 2017	None	['None']
snes-01409	The U.S. National Park Service is selling Trump-branded wines at Shenandoah National Park in Virginia.	mixture	https://www.snopes.com/fact-check/national-park-trump-wines/	None	Politics	None	Bethania Palma	None	Is Shenandoah National Park Selling Trump Wines?	23 November 2017	None	['Virginia', 'Shenandoah_National_Park', 'National_Park_Service']
snes-00887	High school students in Stockton, California were arrested during a gun safety demonstration.	outdated	https://www.snopes.com/fact-check/were-students-arrested-during-gun-protest/	None	Politics	None	Arturo Garcia	None	Were Students in Stockton, California Arrested During a March 2018 Gun Safety Protest?	15 March 2018	None	['California', 'Stockton,_California']
snes-05467	The 7-10 split is the toughest split in bowling.	false	https://www.snopes.com/fact-check/science-reveals-toughest-splits-bowling/	None	Sports	None	Stephanie Larsen	None	What Are the Toughest Splits in Bowling?	19 December 2015	None	['None']
snes-04759	A photograph shows a group of North Korean generals wearing medals on their shirtsleeves and pants.	false	https://www.snopes.com/fact-check/north-korean-medals-photo/	None	Fauxtography	None	Dan Evon	None	North Korean Generals Wearing Medals Photograph	16 May 2016	None	['North_Korea']
snes-00610	A photograph captures a couple kissing amidst the 1971 May Day protests.	false	https://www.snopes.com/fact-check/may-day-protests-kiss/	None	Fauxtography	None	David Mikkelson	None	Does This Photograph Show a Couple Kissing During the 1971 May Day Protests?	11 May 2018	None	['None']
snes-02866	Was Sweden 'Rocked' by a 'Massive Terror Attack' in February 2017?	false	https://www.snopes.com/fact-check/sweden-massive-terror-attack/	None	Uncategorized	None	Bethania Palma	None	Was Sweden ‘Rocked’ by a ‘Massive Terror Attack’ in February 2017?	28 February 2017	None	['None']
snes-00187	Donald Trump was wounded and taken prisoner by the Viet Cong in 1963, only to be rescued by Vladimir Putin.	false	https://www.snopes.com/fact-check/vladimir-putin-rescued-trump-vietnam/	None	Humor	None	Bethania Palma	None	Did Vladimir Putin Rescue an Injured Donald Trump from the Viet Cong During the Vietnam War?	22 August 2018	None	['Vladimir_Putin']
snes-05441	Donald Trump was removed from GOP primary ballots in five states.	false	https://www.snopes.com/fact-check/donald-trump-primary-ballots/	None	Junk News	None	Dan Evon	None	FALSE: Donald Trump Removed From Primary Ballots	28 December 2015	None	['Republican_Party_(United_States)', 'Donald_Trump']
snes-00700	Was Comedian Michelle Wolf Once Arrested for Bestiality?	false	https://www.snopes.com/fact-check/michelle-wolf-newspaper-arrest/	None	Fauxtography	None	Dan Evon	None	Was Comedian Michelle Wolf Once Arrested for Bestiality?	30 April 2018	None	['None']
snes-05311	A photograph shows the Vatican Women's Rifle Team.	miscaptioned	https://www.snopes.com/fact-check/nuns-with-guns-photo/	None	Fauxtography	None	Dan Evon	None	MISCAPTIONED: Vatican Women’s Rifle Team	26 January 2016	None	['None']
snes-05589	Actor (and former California governor) Arnold Schwarzenegger has passed away of a heart attack.	false	https://www.snopes.com/fact-check/arnold-schwarzenegger-dead/	None	Junk News	None	Dan Evon	None	Arnold Schwarzenegger Found Dead of Apparent Heart Attack	28 August 2015	None	['Arnold_Schwarzenegger', 'California']
snes-06132	Fake Snow Falling on the U.S.?	false	https://www.snopes.com/fact-check/snow-burn/	None	Uncategorized	None	David Mikkelson	None	Fake Snow Falling on the U.S.?	10 February 2014	None	['None']
snes-04335	A list cites instances proving voter fraud in the 2012 U.S. presidential election.	false	https://www.snopes.com/fact-check/2012-voter-fraud/	None	Ballot Box	None	David Mikkelson	None	2012 Voter Fraud	7 January 2013	None	['United_States']
snes-06006	Photographs show Muslims praying in the streets of New York City.	mixture	https://www.snopes.com/fact-check/obama-changing-face-america/	None	Uncategorized	None	David Mikkelson	None	Obama Is Changing the Face of America	19 July 2010	None	['New_York_City']
snes-01487	A meme contains accurate information about the founders of Papa John's (John Schnatter) and Little Caesar's (Mike Ilitch) respectively.	mixture	https://www.snopes.com/fact-check/papa-johns-little-caesars-meme/	None	Politics	None	Kim LaCapria	None	Papa John’s John Schnatter vs. Little Caesar’s Mike Ilitch	2 November 2017	None	['None']
snes-05181	Sharpie is giving a giant set of markers to all Facebook users who follow a short series of steps.	false	https://www.snopes.com/fact-check/sharpie-anniversary-giveaway-scam/	None	Inboxer Rebellion	None	Kim LaCapria	None	Sharpie Anniversary Giveaway Scam	20 February 2016	None	['None']
snes-01831	A photograph shows a new home invasion technique featuring rubber bands and door handles.	unproven	https://www.snopes.com/fact-check/rubber-band-home-invasion-warning/	None	Crime	None	Dan Evon	None	Robbers Using Rubber Bands to Break Into Houses?	25 April 2016	None	['None']
snes-06357	A test message slipped into a live mailing, resulting in prospective customers receiving letters that greeted them with the salutation "Dear Rich Bastard."	true	https://www.snopes.com/fact-check/dear-rich-bastard/	None	Business	None	Snopes Staff	None	‘Dear Rich Bastard’ Letter	17 March 2000	None	['None']
snes-04790	Image shows a massive Bernie Sanders rally in California.	miscaptioned	https://www.snopes.com/fact-check/bernie-sanders-rally-california/	None	Fauxtography	None	Kim LaCapria	None	Huge Bernie Sanders Rally in California	9 May 2016	None	['California', 'Bernie_Sanders']
snes-01397	The Amish own 20 percent of the nation's "puppy mills."	unproven	https://www.snopes.com/fact-check/amish-community-puppy-mills/	None	Viral Phenomena	None	Bethania Palma	None	Does the Amish Community Own 20 Percent of American Puppy Mills?	28 November 2017	None	['None']
snes-06120	Energy-saving light bulbs (CFLs) release dangerous amounts of mercury when broken.	mixture	https://www.snopes.com/fact-check/light-fingered/	None	Medical	None	David Mikkelson	None	Dangers of CFL Mercury Light Bulbs	2 May 2007	None	['None']
snes-02458	A customer closed out his million-dollar account after his bank refused to validate a 50-cent parking ticket.	true	https://www.snopes.com/fact-check/million-error/	None	Business	None	David Mikkelson	None	Million Error	31 December 1998	None	['None']
snes-02829	President Trump’s grandfather Friedrich unsuccessfully petitioned the government of Bavaria (now southeast Germany) not to deport him and his family.	true	https://www.snopes.com/fact-check/trumps-grandfather-bavaria-deport/	None	Politics	None	Alex Kasprak	None	Did President Trump’s Grandfather Beg the Government of Bavaria Not to Deport Him?	6 March 2017	None	['Germany', 'Bavaria']
snes-01596	Police Arrest Mandalay Security Guard Jesus Compos As Second Shooter in Las Vegas Massacre?	false	https://www.snopes.com/fact-check/police-arrest-jesus-campos/	None	Junk News	None	David Mikkelson	None	Police Arrest Mandalay Security Guard Jesus Compos As Second Shooter in Las Vegas Massacre?	13 October 2017	None	['None']
snes-04089	A Muslim woman entered a co-ed hair salon and demanded all the men there leave so she could take off her veil to get her hair done.	mixture	https://www.snopes.com/fact-check/muslim-woman-demanded-men-leave-salon-so-she-could-get-her-hair-styled/	None	Politics	None	Bethania Palma	None	Muslim Woman Demanded Men Leave Salon So She Could Get Her Hair Styled?	6 September 2016	None	['None']
snes-06352	Drug users are disposing of their used needles by putting them into the coin return slots of public telephones, thereby infecting unsuspecting victims with hepatitis and HIV.	false	https://www.snopes.com/fact-check/slots-of-fun/	None	Horrors	None	David Mikkelson	None	HIV Needles in Coin Returns	25 November 2000	None	['None']
snes-02482	Cast of 'Friends' to Reunite for a New Season?	false	https://www.snopes.com/fact-check/friends-reunion-new-season/	None	Junk News	None	David Mikkelson	None	Cast of ‘Friends’ to Reunite for a New Season?	7 May 2017	None	['None']
snes-02537	An image shows a disheveled President Trump texting at Mar-A-Lago.	false	https://www.snopes.com/fact-check/trump-caught-tweeting/	None	Fauxtography	None	Dan Evon	None	Trump Caught Tweeting at Mar-a-Lago?	26 April 2017	None	['None']
snes-03051	Washing instruction tags on Tom Bihn bags carry a hidden message in French disparaging the president.	mixture	https://www.snopes.com/fact-check/bihn-label/	None	Business	None	David Mikkelson	None	Do Tom Bihn Bags Carry a Hidden Message About the President?	10 June 2004	None	['France']
snes-04037	The September 2016 issue of "Boys' Life" explores future careers and personal development, but the same month's issue of "Girls' Life" features articles about how to be pretty, showing a disparity in the way the media treats boys and girls.	mixture	https://www.snopes.com/fact-check/girls-life-vs-boys-life-magazine-covers/	None	Uncategorized	None	Brooke Binkowski	None	Girls’ Life vs. Boys’ Life Magazine Covers	14 September 2016	None	['None']
snes-02639	Deadly Crash Kills Two Moms, Five Kids	false	https://www.snopes.com/fact-check/deadly-crash-kills-two-moms-five-kids/	None	Junk News	None	David Mikkelson	None	Fake News: Deadly Crash Kills Two Moms, Five Kids	11 April 2017	None	['None']
snes-02722	Did House Intelligence Committee chair Devin Nunes meet with Michael Flynn and the Turkish foreign minister?	unproven	https://www.snopes.com/fact-check/nunes-flynn-turkey-meeting/	None	Uncategorized	None	Bethania Palma	None	Did Devin Nunes Meet with Michael Flynn and Turkey’s Foreign Minister?	28 March 2017	None	['None']
snes-06257	Photographs show a damaged jet engine repaired with seatbelts during a refueling stop.	miscaptioned	https://www.snopes.com/fact-check/fan-belt/	None	Fauxtography	None	David Mikkelson	None	Fan Belt	12 March 2007	None	['None']
