tron-03604	Warnings About Facebook Cloning Scams	truth!	https://www.truthorfiction.com/warnings-facebook-cloning-scams/	None	warnings	None	None	None	Warnings About Facebook Cloning Scams	Jun 23, 2016	None	['None']
tron-03318	Texas Church Melts Gold to Forge Statue of Donald Trump	fiction!	https://www.truthorfiction.com/texas-church-melts-gold-forge-statue-donald-trump-fiction/	None	religious	None	None	['donald trump', 'religion', 'texas']	Texas Church Melts Gold to Forge Statue of Donald Trump	Jan 8, 2018	None	['None']
tron-02345	Stories of respect from and for President Bush	truth! & fiction!	https://www.truthorfiction.com/bushrespect/	None	military	None	None	None	Stories of respect from and for President Bush	Mar 17, 2015	None	['None']
tron-00958	“Here You Have” Email With a Link That Could Infect Your Computer	virus!	https://www.truthorfiction.com/here-you-have/	None	computers	None	None	None	“Here You Have” Email With a Link That Could Infect Your Computer	Mar 17, 2015	None	['None']
tron-03285	Prayer Request: Kayla Scott’s 22-Month-old Son Shot Self with Brad Nailer	outdated!	https://www.truthorfiction.com/prayer-request-kayla-scotts-22-month-old-son-shot-self-with-brad-nailer/	None	prayers	None	None	None	Prayer Request: Kayla Scott’s 22-Month-old Son Shot Self with Brad Nailer	Aug 12, 2016	None	['None']
tron-03472	NASA Warns Nibiru or Planet X is Headed Straight for Earth	fiction!	https://www.truthorfiction.com/nasa-warns-nibiru-planet-x-headed-straight-earth/	None	space-aviation	None	None	None	NASA Warns Nibiru or Planet X is Headed Straight for Earth	Jul 5, 2016	None	['None']
tron-02186	“Netflix N Chill” Leads to Teen Pregnancy, Mother Sues	fiction!	https://www.truthorfiction.com/netflix-n-chill-leads-to-teen-pregnancy-mother-sues/	None	internet	None	None	None	“Netflix N Chill” Leads to Teen Pregnancy, Mother Sues	Aug 13, 2015	None	['None']
tron-00715	Johnnie Cochran’s headstone declares “OJ Did It”	fiction!	https://www.truthorfiction.com/cochran/	None	celebrities	None	None	None	Johnnie Cochran’s headstone declares “OJ Did It”	Mar 17, 2015	None	['None']
tron-02626	California Highway Patrol Officer Cuffs Montecito Fire Battalion Chief	truth!	https://www.truthorfiction.com/chp-cuffs-firefighter/	None	miscellaneous	None	None	None	California Highway Patrol Officer Cuffs Montecito Fire Battalion Chief	 Mar 17, 2015	None	['None']
tron-02039	Puppy-sized Goliath Spider Found in South America	truth!	https://www.truthorfiction.com/goliath-spider/	None	insects	None	None	None	Puppy-sized Goliath Spider Found in South America	Mar 17, 2015	None	['None']
tron-00138	Giant Bear Killed in Alaska by Park Ranger	truth! & fiction!	https://www.truthorfiction.com/giant-bear-killed-in-alaska-by-park-ranger/	None	9-11-attack	None	None	None	Giant Bear Killed in Alaska by Park Ranger	Nov 20, 2015	None	['None']
tron-02868	Pray for 4-year old Madison who is cancer	truth!	https://www.truthorfiction.com/madison/	None	pleas	None	None	None	Pray for 4-year old Madison who is cancer	Mar 17, 2015	None	['None']
tron-03580	Virus Alert-Infection in Windows via Images	truth!	https://www.truthorfiction.com/image-infection/	None	virus	None	None	None	Virus Alert-Infection in Windows via Images	Mar 17, 2015	None	['None']
tron-01758	Immigration Protesters Desecrated US Flag in Arizona	truth!	https://www.truthorfiction.com/arizona-protest-flag-desecration/	None	government	None	None	None	Immigration Protesters Desecrated US Flag in Arizona	Mar 17, 2015	None	['None']
tron-01784	Cadbury Chocolate Eggs Are Infected With HIV-Positive Blood	fiction!	https://www.truthorfiction.com/cadbury-products-infected-hiv-blood/	None	health-medical	None	None	['AIDS', 'medical', 'social media', 'warning']	Cadbury Chocolate Eggs Are Infected With HIV-Positive Blood	Mar 7, 2018	None	['None']
tron-02371	Vet’s Backlash Against President Obama	grass roots movement!	https://www.truthorfiction.com/vets-backlash/	None	military	None	None	None	Vet’s Backlash Against President Obama	Mar 17, 2015	None	['None']
tron-03171	Joel Osteen Endorses President Obama	fiction!	https://www.truthorfiction.com/osteen-obama/	None	politics	None	None	None	Joel Osteen Endorses President Obama	Mar 17, 2015	None	['None']
tron-03313	Boy Scouts Lose 425,000 Members After Announcing Name Change	truth! & unproven!	https://www.truthorfiction.com/boy-scouts-lose-425000-members-name-change/	None	religious	None	None	['boy scouts', 'christianity', 'LGBT', 'religion']	Boy Scouts Lose 425,000 Members After Announcing Name Change	May 11, 2018	None	['None']
tron-00517	Boycott Oscar Mayer for not supporting the troops	fiction!	https://www.truthorfiction.com/oscar-mayer/	None	appeals	None	None	None	Boycott Oscar Mayer for not supporting the troops	Mar 17, 2015	None	['None']
tron-02212	Forwarded emails will pay for the heart surgery of a boy in Buenos Aires	fiction!	https://www.truthorfiction.com/brian-in-buenos-aires/	None	medical	None	None	None	Forwarded emails will pay for the heart surgery of a boy in Buenos Aires	Mar 17, 2015	None	['None']
tron-02680	Help find Penny Brown	fiction!	https://www.truthorfiction.com/pennybrown/	None	missing	None	None	None	Help find Penny Brown	Mar 16, 2015	None	['None']
tron-02843	Maureen Dowd says Obama’s Internet donations are mostly from foreigners	fiction!	https://www.truthorfiction.com/dowd-obama/	None	obama	None	None	None	Maureen Dowd says Obama’s Internet donations are mostly from foreigners	Mar 17, 2015	None	['Maureen_Dowd', 'Barack_Obama']
tron-00215	The Judge and the Shoe Bomber	truth!	https://www.truthorfiction.com/judge/	None	9-11-attack	None	None	None	The Judge and the Shoe Bomber	Mar 17, 2015	None	['None']
tron-01541	Estate Tax Rates Jump from 0 to 55% in 2016	fiction!	https://www.truthorfiction.com/estate-tax-rates-jump-from-0-to-55-in-2016/	None	government	None	None	None	Estate Tax Rates Jump from 0 to 55% in 2016	Jan 20, 2016	None	['None']
tron-02606	Photos of Mass Weddings in Gaza Showing Hamas Playing Host to Pedophilia	fiction!	https://www.truthorfiction.com/gaza-mass-weddings/	None	miscellaneous	None	None	None	Photos of Mass Weddings in Gaza Showing Hamas Playing Host to Pedophilia	Mar 17, 2015	None	['None']
tron-02942	“Adopt a Terrorist” by Canadian Minister of Defense Gordon O’Connor	fiction!	https://www.truthorfiction.com/adopt-a-terrorist-letter-by-gordon-oconnor/	None	politics	None	None	['foreign leaders', 'national security', 'terrorism']	“Adopt a Terrorist” Letter by Gordon O’Connor	Feb 8, 2017	None	['Canada']
tron-03282	Prayer Requests for Dakota, Boy Airlifted with Repeated Seizures	unproven!	https://www.truthorfiction.com/10prayer-requests-for-dakots-boy-airlifted-seizures/	None	prayers	None	None	['facebook', 'prayer request', 'religion']	Prayer Requests for Dakota, Boy Airlifted with Repeated Seizures	 May 3, 2017	None	['None']
tron-01959	Craigslist Personal Message to a Mugger	unproven!	https://www.truthorfiction.com/craigslist-mugger-message/	None	humorous	None	None	None	Craigslist Personal Message to a Mugger	Mar 17, 2015	None	['None']
tron-02627	World’s largest boat bridge in Germany	truth!	https://www.truthorfiction.com/boat-bridge/	None	miscellaneous	None	None	None	World’s largest boat bridge in Germany	Mar 17, 2015	None	['Germany']
tron-02717	Susan Rice’s Housekeeper Found Dead After FBI Interview	fiction!	https://www.truthorfiction.com/susan-rices-housekeeper-found-dead/	None	obama	None	None	['fake news', 'fbi', 'NSA', 'Susan Rice']	Susan Rice’s Housekeeper Found Dead After FBI Interview	Sep 22, 2017	None	['None']
tron-01571	Christian Couples Stage Mass Divorces to Protest Gay Marriage Ruling	fiction!	https://www.truthorfiction.com/christian-couples-stage-mass-divorces-to-protest-gay-marriage-ruling/	None	government	None	None	None	Christian Couples Stage Mass Divorces to Protest Gay Marriage Ruling	Jul 13, 2015	None	['None']
tron-00902	Mapping telephone numbers on Google	truth!	https://www.truthorfiction.com/google/	None	computers	None	None	None	Mapping telephone numbers on Google	Mar 17, 2015	None	['None']
tron-01730	Free Cell Phones and Airtime for Low Income Households	truth!	https://www.truthorfiction.com/free-cell-phones/	None	government	None	None	None	Free Cell Phones and Airtime for Low Income Households	 Mar 17, 2015	None	['None']
tron-02452	Ship Missing for 90 Years Reappears Near Bermuda Triangle	fiction!	https://www.truthorfiction.com/ship-missing-for-90-years-reappears-near-bermuda-triangle/	None	miscellaneous	None	None	None	Ship Missing for 90 Years Reappears Near Bermuda Triangle	May 29, 2015	None	['None']
tron-01907	Plumbing truck with potty scene on the side	truth!	https://www.truthorfiction.com/pottytruck/	None	humorous	None	None	None	Plumbing truck with potty scene on the side	Mar 17, 2015	None	['None']
tron-02119	A dying baby, a hot water bottle, a child’s prayer, and a children’s doll	truth!	https://www.truthorfiction.com/hotwaterbottle/	None	inspirational	None	None	None	A dying baby, a hot water bottle, a child’s prayer, and a children’s doll	Mar 17, 2015	None	['None']
tron-00951	iPhone 6 Ebola Scare	none	https://www.truthorfiction.com/iphone-6-ebola/	None	computers	None	None	None	iPhone 6 Ebola Scare	Mar 17, 2015	None	['None']
tron-01663	$400K Camel Statue in Pakistan	truth!	https://www.truthorfiction.com/400k-camel/	None	government	None	None	None	$400K Camel Statue in Pakistan	Mar 17, 2015	None	['None']
tron-00818	Moe Berg, Baseball Catcher and Spy	truth!	https://www.truthorfiction.com/moe-berg/	None	celebrities	None	None	None	Moe Berg, Baseball Catcher and Spy	Mar 17, 2015	None	['None']
tron-00876	AOL Virus-Forward an email to protect yourself from it	fiction!	https://www.truthorfiction.com/aolhack/	None	computers	None	None	None	AOL Virus-Forward an email to protect yourself from it	Mar 17, 2015	None	['None']
tron-01353	Patti LaBelle Sweet Potato Pie Kills Hundreds	fiction!	https://www.truthorfiction.com/patti-labelle-sweet-potato-pie-kills-hundreds-fiction/	None	food	None	None	None	Patti LaBelle Sweet Potato Pie Kills Hundreds	Nov 16, 2015	None	['None']
tron-00830	Stranded motorist who turned out to be Mrs. Nat King Cole	fiction!	https://www.truthorfiction.com/mrs-nat-king-cole/	None	celebrities	None	None	None	Stranded motorist who turned out to be Mrs. Nat King Cole	Mar 17, 2015	None	['None']
tron-03376	Mega Mosque to Broadcast Call to Prayer 15 Miles Over Speakers	fiction!	https://www.truthorfiction.com/mega-mosque-to-broadcast-call-to-prayer-15-miles-over-speakers/	None	religious	None	None	None	Mega Mosque to Broadcast Call to Prayer 15 Miles Over Speakers – Fiction!	May 19, 2015	None	['None']
tron-02015	Jimmy Carter Banned Iranians from Entering the U.S.	mostly fiction!	https://www.truthorfiction.com/jimmy-carter-banned-iranians-from-entering-the-u-s/	None	immigration	None	None	None	Jimmy Carter Banned Iranians from Entering the U.S.	Dec 9, 2015	None	['United_States']
tron-03261	“Chief Justice Roberts Is A Genius”	commentary!	https://www.truthorfiction.com/chief-justice-roberts-genius/	None	politics	None	None	None	“Chief Justice Roberts Is A Genius”	Mar 17, 2015	None	['None']
tron-00623	Edward Snowden Found Dead in Russia	fiction!	https://www.truthorfiction.com/edward-snowden-found-dead-in-russia/	None	celebrities	None	None	None	Edward Snowden Found Dead in Russia	Aug 10, 2016	None	['None']
tron-02610	Waves Frozen in Place	fiction!	https://www.truthorfiction.com/frozen-waves/	None	miscellaneous	None	None	None	Waves Frozen in Place	Mar 17, 2015	None	['None']
tron-03619	Forward an email or else you will die	fiction!	https://www.truthorfiction.com/emailordie/	None	warnings	None	None	None	Forward an email or else you will die	Mar 17, 2015	None	['None']
tron-00781	Leon Panetta’s Daughter is friends with Hugo Chavez	fiction!	https://www.truthorfiction.com/lindapanetta-hugochavez/	None	celebrities	None	None	None	Leon Panetta’s Daughter is friends with Hugo Chavez	Mar 17, 2015	None	['None']
tron-02830	Hawaii Was Not a State When Obama was Born There and his Mother Was Not Eligible to Give Birth to a U.S. Citizen	fiction!	https://www.truthorfiction.com/obama-birth/	None	obama	None	None	None	Hawaii Was Not a State When Obama was Born There and his Mother Was Not Eligible to Give Birth to a U.S. Citizen	Mar 17, 2015	None	['Barack_Obama']
tron-02072	The Day that pilots from Coca-Cola and the Navy’s Blue Angels saved a little girl’s life	fiction!	https://www.truthorfiction.com/blueangels/	None	inspirational	None	None	None	The Day that pilots from Coca-Cola and the Navy’s Blue Angels saved a little girl’s life	Mar 17, 2015	None	['Blue_Angels']
tron-01227	New Postage Stamp Honors Unsung Rescuer of Jews from the Nazis	truth!	https://www.truthorfiction.com/bingham-stamp/	None	crime-police	None	None	None	New Postage Stamp Honors Unsung Rescuer of Jews from the Nazis	Mar 17, 2015	None	['Jews']
tron-02133	Snopes Exposed as CIA Operation Designed to Spread Disinformation	fiction!	https://www.truthorfiction.com/snopes-exposed-as-cia-operation-designed-to-spread-disinformation-fiction/	None	internet	None	None	['CIA', 'conspiracy', 'media']	Snopes Exposed as CIA Operation Designed to Spread Disinformation	May 22, 2018	None	['None']
tron-01094	U.S. Supreme Court Rules “Cops Can’t Stop” for Any Reason	fiction!	https://www.truthorfiction.com/u-s-supreme-court-rules-cops-cant-stop-for-any-reason/	None	crime-police	None	None	['Trending Rumors']	U.S. Supreme Court Rules “Cops Can’t Stop” for Any Reason – Fiction!	Apr 27, 2015	None	['None']
tron-03444	Butterball Turkeys Sold in the U.S.A. Are Blessed by Allah and Halal Certified	fiction!	https://www.truthorfiction.com/butterball-turkey-hala/	None	religious	None	None	None	Butterball Turkeys Sold in the U.S.A. Are Blessed by Allah and Halal Certified	Mar 17, 2015	None	['None']
tron-00127	President Obama Executive Order Limits Gun Ownership	fiction!	https://www.truthorfiction.com/president-obama-executive-order-limits-gun-ownership/	None	9-11-attack	None	None	None	President Obama Executive Order Limits Gun Ownership	Feb 1, 2016	None	['None']
tron-00862	Pandora Radio Warns that Accounts Risk Being Hacked	truth!	https://www.truthorfiction.com/pandora-radio-warns-accounts-risk-hacked/	None	computers	None	None	None	Pandora Radio Warns that Accounts Risk Being Hacked	Jul 12, 2016	None	['None']
tron-00406	Warnings About Dogs Burning Their Feet on Hot Pavement	truth! & misleading!	https://www.truthorfiction.com/warnings-about-dogs-burning-their-feet-on-hot-pavement/	None	animals	None	None	None	Warnings About Dogs Burning Their Feet on Hot Pavement	Jun 27, 2015	None	['None']
tron-00837	“FBI Corruption …. Decades in a Nutshell’ Commentary on Clinton Foundation	misleading!	https://www.truthorfiction.com/fbi-corruption-decades-in-a-nutshell-commentary-on-clinton-foundation-misleading/	None	clinton	None	None	['clinton foundation', 'donald trump', 'fbi', 'james comey', 'robert mueller', 'the clintons']	“FBI Corruption …. Decades in a Nutshell’ Commentary on Clinton Foundation	Apr 25, 2018	None	['None']
tron-02123	The sailor who gave up his son’s life to save his son’s friend	fiction!	https://www.truthorfiction.com/mysonsfriend/	None	inspirational	None	None	None	The sailor who gave up his son’s life to save his son’s friend	Mar 16, 2015	None	['None']
tron-02040	Pictures of a victim of brown reclusive spider bite	unproven!	https://www.truthorfiction.com/brown-recluse-spider/	None	insects	None	None	None	Pictures of a victim of brown reclusive spider bite	Mar 17, 2015	None	['None']
tron-03314	Theresa May Reminds U.K. Citizens That State Owns Their Children	fiction!	https://www.truthorfiction.com/theresa-may-state-owns-children/	None	religious	None	None	['christianity', 'facebook', 'satire', 'sick child']	Theresa May Reminds U.K. Citizens That State Owns Their Children	Apr 26, 2018	None	['None']
tron-00070	FBI Issues Warrant for Obama’s Arrest in Trump Wiretap Scandal	fiction!	https://www.truthorfiction.com/fbi-obama-arrest-trump-wiretap/	None	9-11-attack	None	None	['2016 election', 'barack obama', 'donald trump', 'fbi']	FBI Issues Warrant for Obama’s Arrest in Trump Wiretap Scandal	Mar 7, 2017	None	['None']
tron-02171	Kroger 40% Off Coupon on Facebook	scam!	https://www.truthorfiction.com/kroger-40-off-coupon-on-facebook/	None	internet	None	None	None	Kroger 40% Off Coupon on Facebook	Dec 18, 2015	None	['None']
tron-03384	ABC-insulting letter to TV viewer	truth!	https://www.truthorfiction.com/abc-practice/	None	religious	None	None	None	ABC-insulting letter to TV viewer	Mar 17, 2015	None	['None']
tron-00508	Snowball the giant cat	fiction!	https://www.truthorfiction.com/snowball/	None	animals	None	None	None	Snowball the giant cat	Mar 16, 2015	None	['None']
tron-03521	There Were Multiple Shooters at Pulse in Orlando	fiction!	https://www.truthorfiction.com/multiple-shooters-pulse-orlando/	None	terrorism	None	None	None	There Were Multiple Shooters at Pulse in Orlando	Jun 14, 2016	None	['None']
tron-01342	Heinz Ketchup Banned in Israel; It Doesn’t Contain Enough Tomatoes	none	https://www.truthorfiction.com/heinz-ketchup-banned-in-israel-it-doesnt-contain-enough-tomatoes/	None	food	None	None	None	Heinz Ketchup Banned in Israel; It Doesn’t Contain Enough Tomatoes	Feb 17, 2016	None	['Israel']
tron-02543	What did Megachurch pastor Rick Warren Really Say about Gays and Gay Marriage?	none	https://www.truthorfiction.com/rick-warren-prop8/	None	miscellaneous	None	None	None	What did Megachurch pastor Rick Warren Really Say about Gays and Gay Marriage?	Mar 17, 2015	None	['Rick_Warren', 'Megachurch']
tron-01375	China Injects Crabs with Toxic Preservative Formalin	fiction!	https://www.truthorfiction.com/china-injects-crabs-with-toxic-preservative-formalin/	None	food	None	None	None	China Injects Crabs with Toxic Preservative Formalin	May 26, 2015	None	['None']
tron-02162	DNA Tests Reveal Mailman Fathered 1,300 Children	fiction!	https://www.truthorfiction.com/dna-tests-reveal-mailman-fathered-1300-children/	None	internet	None	None	None	DNA Tests Reveal Mailman Fathered 1,300 Children	Feb 29, 2016	None	['None']
tron-01437	FDA Warning on Chicken Jerky Treats For Dogs From China	truth!	https://www.truthorfiction.com/chicken-jerky-treats/	None	food	None	None	None	FDA Warning on Chicken Jerky Treats For Dogs From China	Mar 17, 2015	None	['None']
