goop-01195	Channing Tatum, Jenna Dewan Split Over Halle Berry?	0	https://www.gossipcop.com/channing-tatum-jenna-dewan-halle-berry-split/	None	None	None	Andrew Shuster	None	Channing Tatum, Jenna Dewan Split Over Halle Berry?	6:09 pm, April 12, 2018	None	['None']
pomt-06066	"[If] you apply for a job, the chances are 1 in 7 that you are going to be denied that job unfairly if everybody is forced to use E-Verify."	false	/rhode-island/statements/2012/jan/10/thomas-sgouros-jr/columnist-thomas-sgouros-jr-says-federal-e-verify-/	The panelists on the Dec. 30 edition of Rhode Island PBS's "A Lively Experiment" were reviewing 2011 when the topic of Gov. Lincoln Chafee's first year in office came up. It's an only-in-Rhode-Island phenomenon, said Thomas Sgouros Jr., a columnist with GoLocalProv.com. "We can have a governor who is sensible, apolitical and owes nothing to nobody and he gets completely trashed by the very same people who say, 'You know, we need a governor who is apolitical, sensible and owes nothing to nobody.'" As an example, he cited Chafee's decision in January 2011 to stop requiring the state and companies doing business with the state to use the federal E-Verify system to make sure potential employees are not in the United States illegally. Sgouros defended Chafee’s decision: "Well, E-Verify is a system that, when it is tested, comes back with something between 10 and 15 percent of people that are false negatives. Right? So [if] you apply for a job, the chances are 1 in 7 that you are going to be denied that job unfairly if everybody is forced to use E-Verify. Now that seems to me like a system worth punting, and Linc Chafee agrees with me, and I applaud him for doing it, but he gets trashed for it." We had heard criticism that E-Verify has had problems with accuracy, but we wondered if it is really wrong so often. PolitiFact Georgia addressed the overall accuracy of E-Verify on Feb. 23, 2011, when the system was being criticized for, among other things, incorrectly giving the green light to people who were in the country illegally. That claim got a Half True. But Sgouros is making a different assertion -- that 10 percent to 15 percent of those looking for work will be initially rejected by the system. That's what we'll examine here. First, a little background. Checking the status of a potential employee through E-Verify involves having a newly hired worker fill out a form that asks basic information and show one or more documents to prove his or her identity. The employer then goes on line and sends the information to E-Verify. E-Verify usually responds with notification that the worker is allowed to hold a job in the United States. The rest are given a "temporary nonconfirmation" designation, which means there's a problem or discrepancy that must be corrected. Although Sgouros said these are the false negatives he was talking about, they're not necessarily false. Some may be "true" negatives because they're not actually authorized to work. How big is each category? From 2004 through early 2007, the rate of temporary nonconfirmations had been about 8 percent. But by December 2010, the U.S. Government Accountability Office was reporting that the rate had shrunk to 2.6 percent, far from the 10 percent to 15 percent Sgouros reported. Among those nonconfirmations, only 0.3 percent were found to be clearly false negatives. An independent assessment by the social science research firm Westat, commissioned by the U.S. Citizenship and Immigration Services, found that in 2008, 4.7 percent of workers were rejected by the system. But 99.3 percent of the people who should have been approved by the system right away actually were. And in June of 2011, the immigration agency reported that the rate of nonconfirmation during the 2010 fiscal year had dropped even further, from 2.6 percent down to 1.7 percent, or 1 in 59, again a far cry from 1 in 7. When we asked Sgouros for his evidence, he sent us two documents. One was written in 2008 by an official at Intel Corp. who reported that 143 of the 1,363 hiring inquiries it made to E-Verify incorrectly warned that the employee might not be legally eligible to work there. The report pegs that as a rejection rate of 12.21 percent. It's not. It's actually 10.49 percent. The other was Congressional testimony from 2008 by Mitchell Laird of MLC Enterprises, owner of 24 Burger Kings in Arizona, which was hiring about 900 people per year. He told a U.S. House committee that "in over 14 percent of our queries, the initial response is something other than 'employment authorized.'" He did not say how many of the people who received a nonconfirmation deserved it because they didn't have a right to work. Sgouros said the experiences of Intel and the Burger King franchise, involving a few thousand job seekers, is more significant than the government assessments of the E-Verify program that involve more than 15 million cases. The "GAO study doesn't reflect the experience of any particular employer. I'm not sure that a broad area average is going to be a better reflection of the accuracy of the system in the places where it really matters than the experience of this employer or that one," he said. Looking at the average instead of specific cases "is a way to wash out the shortcomings of the system. . . The error rates are going to be highest in the areas where it matters most." We checked with Intel, where spokeswoman Lisa Malloy said that in the past three years the initial rejection rate, once in the double digits, has consistently dropped to below 2 percent. In some years it has been less than 1 percent. Why the improvement? Intel hires a lot of students as interns; in 2009 E-Verify upgraded its database to add information to include more information about the students. "When that information was added we saw our experience dramatically improve," she said. So Sgouros' first example is no longer true. But even when we told him about the latest Intel data, he said his concerns remain. "I'm still with Chafee on this," he said. Calls to the Burger King franchise in Arizona to get updated information were not returned. There's another twist to this story. Sgouros suggested that flunking an initial E-Verify test means "you are going to be denied that job unfairly." In fact, if E-Verify -- which can only be done on someone who has just been hired -- can't find evidence that you are authorized to work in the United States, federal law requires the employer to keep you on the job and continue your training until you contest the finding and get a final determination. Workers have eight business days to appeal. If they don't appeal, the employer can fire them. Cases are typically resolved within 10 days, according to Paula Grenier, spokeswoman for U.S. Citizenship and Immigration Services. (The number of problems could get even lower. Residents of 21 states can go online to see their status through the agency's E-Verify Self Check system. It's available for Massachusetts residents and should be online for Rhode Island and the rest of the United States sometime in March, Grenier said.) Our ruling Thomas Sgouros said that 10 percent to 15 percent of people screened by the E-Verify system are falsely found to be ineligible to work. His evidence is two small company studies from 2008 involving a few thousand workers. He claims that those anecdotal cases are more important than the national average. But the Sgouros statement we're checking would lead viewers to believe that he was talking about the overall accuracy of E-Verify, not just two examples out of more than 300,000 employers who use the system. Not only that, his examples are outdated. In the case of Intel, the initial rejection rate he cites hasn't been true for three years. Much larger and more recent government analyses, one by the GAO, found that the initial rejection rate is closer to 2 percent. And some of those people are being told they are not eligible to work in the United States because, well, they're not. That makes the actual rate of mistaken rejections even lower. The element of truth in his claim is so small, it doesn't even warrant a Mostly False. We rate it False. (Get updates from PolitiFactRI on Twitter. To comment or offer your ruling, visit us on our PolitiFact Rhode Island Facebook page.)	None	Thomas Sgouros Jr.	None	None	None	2012-01-10T00:01:00	2011-12-30	['None']
para-00095	"The red tape burden has increased exponentially... Under this government we have seen 21,000 new regulations and just 300 regulations go out."	mostly false	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/jul/31/tony-abbott/coalition-says-labor-adding-red-tape-adding-21000-/index.html	None	['Regulation']	Tony Abbott	Ellie Harvey, Peter Fray	None	Coalition says Labor's red tape burden is on the rise	Wednesday, July 31, 2013 at 1:46 p.m.	None	['None']
pomt-08760	President Obama is a Muslim.	pants on fire!	/truth-o-meter/statements/2010/aug/26/18-percent-american-public/obama-muslim-no-hes-not-evidence-has-not-changed/	President Barack Obama is a Christian, but a minority of the American public keeps telling pollsters he's a Muslim. The Pew Research Center recently reported that 18 percent of Americans believe Obama is a Muslim, up from 11 percent in March 2009. A Time magazine poll found even more -- 24 percent -- said he was a Muslim. PolitiFact has done extensive fact-checking on Obama's faith and has debunked false claims in chain e-mails that he attended a radical Islamic school, that his political rise mirrored a biblical tale about the Antichrist, and that he took the oath for U.S. Senate on a Koran. All three earned our lowest rating, Pants on Fire. Our fact-checking also showed clear evidence that Obama is a Christian. According to the president's memoirs and independent biographies, Obama was not raised in any particular faith. He became a Christian when he was in his 20s while working as a community organizer in Chicago. Obama said the churches there impressed him with their commitment to social justice and the hope they gave to the poor. "It was because of these newfound understandings that I was finally able to walk down the aisle of Trinity United Church of Christ on 95th Street in the Southside of Chicago one day and affirm my Christian faith," Obama said in a 2006 speech. "It came about as a choice, and not an epiphany. I didn't fall out in church. The questions I had didn't magically disappear. But kneeling beneath that cross on the South Side, I felt that I heard God's spirit beckoning me. I submitted myself to His will, and dedicated myself to discovering His truth." The pastor of Trinity then was Jeremiah Wright, the minister from whom Obama distanced himself in the 2008 presidential campaign, after video of some of Wright's more controversial sermons were aired on television and the Internet. The break between the two men was over Wright's comments about American foreign policy and race relations, not tenets of Christian doctrine. Several independent reports have documented Obama's church membership and faith life. "Along his Senate campaign trail (in 2004), Obama would never fail to carry his Christian Bible. He would place it right beside him, in the small compartment in the passenger side door of the SUV, so he could refer to it often," reported journalist David Mendell in his 2007 biography Obama: From Promise to Power. After the falling out with Wright, Obama said he intended find a new church once the campaign was over. In office, though, Obama has not attended one church regularly. Instead, he has worshipped at various churches in the Washington, D.C., area, including the Allen Chapel African Methodist Episcopal Church, the Nineteenth Street Baptist Church, and St. John's Episcopal Church. He also has attended services at Camp David, the presidential retreat. Obama regularly seeks spiritual guidance from a group of pastors and called them recently from Air Force One for a prayer session, according to an account in the Washington Post. Last week, when the Pew poll was released, presidential aides said Obama remains a practicing Christian and prays daily. In April this year, Obama hosted an Easter prayer breakfast at the White House, and spoke of being inspired by Christ's resurrection, particularly in light of the human failings of selfishness and pride. "It's not easy to purge these afflictions, to achieve redemption," Obama said. "But as Christians, we believe that redemption can be delivered -- by faith in Jesus Christ. And the possibility of redemption can make straight the crookedness of a character; make whole the incompleteness of a soul. Redemption makes life, however fleeting here on Earth, resound with eternal hope." So why do so many people keep saying he's Muslim? A benign explanation is that there is genuine confusion about his religion because Obama has Muslim ancestors on his father's side and a traditionally Muslim middle name, Hussein. Another is that people who disagree with him politically and dislike the Muslim religion like to associate him with something they perceive to be negative. (Read more about these perceptions in our report, "Why do so many people think Obama is a Muslim?") But all evidence points to the fact that Obama is a Christian. The members of the public who say he is a Muslim -- 18 percent, according to the Pew poll -- are wrong, and we rate their statement Pants on Fire!	None	18% of the American public	None	None	None	2010-08-26T19:12:32	2010-08-19	['Barack_Obama']
pomt-12919	The federal government is prohibited "from negotiating lower prescription drug prices for our senior citizens."	true	/wisconsin/statements/2017/jan/17/tammy-baldwin/tammy-baldwin-federal-government-prohibited-negoti/	In the heat of her historic run for the U.S. Senate in 2012, Wisconsin Democrat Tammy Baldwin traded charges with Republican rival Tommy Thompson over prescription drug prices for senior citizens who are on Medicare. After defeating the former governor to become the nation’s first openly gay U.S. senator, Baldwin largely scaled back her public statements. But in recent months, as a 2018 re-election campaign looms, she has returned to being more vocal. With potential GOP challengers lining up, Baldwin revisited the Medicare issue on Jan. 5, 2017, declaring on Twitter: "We have a broken system in D.C. that prohibits the fed gov from negotiating lower Rx drug prices for our senior citizens. Let’s change it." The tweet clearly alluded to Medicare, in that it was accompanied by a graphic that referred to legislation known as the Medicare Prescription Drug Price Negotiation Act. So, is a behemoth like the federal government not allowed to use its leverage to attempt to negotiate lower prescription drug prices in Medicare? And while we’re asking: What impact would such negotiation power have? Part D Medicare Part D is a voluntary insurance program for prescription drugs for people on Medicare proposed by Republican President George W. Bush. It became law in 2003 and has been in place since 2006. Private insurance companies offer a variety of plans subsidized by the government, and beneficiaries get to choose the plan that's best for them. In 2016, nearly 41 million Medicare beneficiaries were enrolled in Part D. Democrats have complained that Part D was a huge giveaway for the pharmaceutical industry because, although the insurance plans can negotiate prices with drug makers, the government cannot. President Barack Obama vowed to change the program to allow Medicare to negotiate lower prices, but then backed away from the pledge during negotiations over his Affordable Care Act, earning a Promise Broken on PolitiFact National’s Obameter. Three 2016 presidential candidates -- Republican Donald Trump and Democrats Hillary Clinton and Bernie Sanders -- supported federal negotiation. And in January 2017, Baldwin and other Democratic senators introduced a bill to allow negotiation. So, the issue is back in play. During the Baldwin-Thompson race, we rated True a claim by Baldwin that federal law prohibits the government from negotiating for "better prices" in Medicare Part D. That law remains in place. So, what impact would federal negotiation have? Views vary. Lower prices? Fewer drugs? The current law says that "in order to promote competition," the health and human services (HHS) secretary "may not interfere with the negotiations between drug manufacturers and pharmacies and prescription drug plans." Jack Hoadley, a public policy professor at Georgetown University, told us the federal government might have more leverage than individual insurance plans to negotiate lower prices, if it were allowed. A 2015 federal report found that Medicaid, for example, has negotiated larger rebates from drug manufacturers -- which reduce drug costs to the government and to senior citizens -- than the private plans in Medicare Part D "by a substantial margin." In contrast, American Enterprise Institute health care and retirement policy scholar Joseph Antos told us that if the government negotiated for lower prices in Part D, "there will be an attempt to push up prices paid by everyone else." Grace-Marie Turner, president of the pro-free market health reform Galen Institute, said federal negotiation would really mean "price controls" that might would discourage drug makers from investing in research that produces new drugs. The nonprofit Kaiser Family Foundation summarizes it this way: Proponents believe that giving the secretary of HHS the authority to negotiate drug prices on behalf of millions of Medicare beneficiaries would provide the leverage needed to lower drug costs, particularly for high-priced drugs for which there is no competition and where private plans may be less able to negotiate lower prices. Opponents believe the secretary would not be able to get a better deal than private plans already do and that plans have greater leverage with drug companies because of their whole line of business, but, if the secretary were able to negotiate lower prices, pharmaceutical companies would reduce their investment in pharmaceutical research and development. Our rating Baldwin says the federal government is prohibited "from negotiating lower prescription drug prices for our senior citizens." Her reference is to Medicare Part D, a voluntary insurance program for prescription drugs for people on Medicare. Views differ on whether seniors ultimately would benefit if the federal government could negotiate directly with pharmaceutical companies on prescription drug prices for Part D. But current federal law does prohibit that. We rate Baldwin’s statement True. Share the Facts Politifact 0 6 Politifact Rating: The federal government is prohibited "from negotiating lower prescription drug prices for our senior citizens." Tammy Baldwin U.S. senator, D-Wis. In a tweet Thursday, January 5, 2017 -01/-05/2017 Read More info	None	Tammy Baldwin	None	None	None	2017-01-17T05:00:00	2017-01-05	['None']
snes-02446	Brian Kelley and Tyler Hubbard from the band Florida Georgia Line have announced that they are getting married.	false	https://www.snopes.com/fact-check/florida-georgia-line-marry/	None	Junk News	None	Dan Evon	None	Is Country Duo ‘Florida Georgia Line’ to Marry?	11 May 2017	None	['None']
goop-01967	Morgan Freeman Did Say Americans Want “Hillary Clinton Indictment” For Christmas, 	0	https://www.gossipcop.com/morgan-freeman-hillary-clinton-indictment-christmas-fake-news/	None	None	None	Michael Lewittes	None	Morgan Freeman Did NOT Say Americans Want “Hillary Clinton Indictment” For Christmas, Despite Fake News Story	5:15 pm, December 24, 2017	None	['None']
faly-00031	Claim: 644 out of the 709 railway stations have been provided with accessibility features for persons with disabilities.	partly true	https://factly.in/fact-checking-government-claims-on-accessibility-for-persons-with-disabilities-pwds/	Fact: Out of 709 A1, A & B category railway stations, 653 are made accessible in short term features. The claim does not mention that 709 is only the number of A1, A and B category stations and not all railway stations. The claim also does not mention that these stations were made accessible with short term features and a lesser number with long-term features. However, the numbers are right. Hence, the claim is PARTLY TRUE.	None	None	None	None	Fact Checking Government Claims on Accessibility for Persons with Disabilities (PwDs)	None	None	['None']
pose-00147	"Require the Pentagon to develop a strategy for figuring out when contracting makes sense and when it doesn't, rather than continually handing off governmental jobs to well-connected companies."	compromise	https://www.politifact.com/truth-o-meter/promises/obameter/promise/159/set-standards-for-when-the-government-should-hire-/	None	obameter	Barack Obama	None	None	Set standards for when the government should hire defense contractors	2010-01-07T13:26:50	None	['None']
pomt-11227	Says Adam Putnam "opposed bringing troops, putting troops on our southern border using the National Guard."	half-true	/florida/statements/2018/may/07/ron-desantis/did-adam-putnam-oppose-putting-troops-border-using/	In Florida’s Republican primary for governor, U.S. Rep. Ron DeSantis challenged Agriculture Commissioner Adam Putnam’s credibility on illegal immigration. DeSantis cast Putnam as not being conservative enough on immigration in a chat May 2 with radio host John Fredericks, a supporter of President Donald Trump. Trump said DeSantis, a frequent guest on Fox News, would make a "GREAT" governor back in December. "Well, we are very different in our approach to illegal immigration," DeSantis said of Putnam. "When he was in the Congress, he supported the McCain amnesty, he even supported the gang of eight Schumer-Obama amnesty when he was ag commissioner. He didn’t even have to vote on it but he supported it. He opposed bringing troops, putting troops on our southern border using the National Guard." Whether Putnam supported "amnesty" is a complicated question. We previously rated that attack as Half True, because he has supported some initiatives that would benefit undocumented immigrants (including the 2013 "Gang of Eight" legislation) and others that wouldn’t have. For this fact-check, we wanted to know if Putnam opposed "putting troops on the southern border using the National Guard." We learned that Putnam did take a similar vote in 2004, but experts said the underlying policy — putting troops on the border — was not a major policy consideration in the early 2000s. More importantly, though, the talking point doesn’t account for Putnam’s general support of Trump’s immigration policy. Putnam’s 2004 vote Putnam served in the U.S. House for 10 years before he started two terms as agriculture commissioner in 2011. DeSantis’s claim is rooted in Putnam’s 2004 vote against an amendment to the Ronald W. Reagan National Defense Authorization Act. The amendment authorized the defense secretary to assign members of the Army, Navy, Air Force and Marine Corps to assist the Department of Homeland Security with border patrol duties, in some circumstances. The amendment, sponsored by Rep. Virgil Goode, R-Va., did not say anything about the National Guard, as DeSantis said. The amendment ended up passing with a vote of 231-191. Putnam and 19 other Republican lawmakers voted against it (Putnam being the only Republican from Florida to vote no). News coverage of this amendment was miminal. Still, some lawmakers went on the record to say the amendment would have stretched military personnel too thin. "Border security is and continues to be a top priority for me and for the Congress as a whole," then-Rep. Jim Kolbe, R-Ariz., said at the time. "But the Goode amendment would militarize our border and stretch the resources of our Army." In the early 2000s, deploying the military to help control the southern border was not discussed as a major immigration enforcement strategy by either party, said Stephen H. Legomsky, an emeritus professor at the Washington University School of Law in St. Louis who served as chief counsel of U.S. Citizenship and Immigration Services from 2011 to 2013. "The idea has surfaced from time to time, but it has never been a key component of any administration's strategy," he said. Putnam’s support for similar measures We asked Putnam spokeswoman Amanda Bevis why Putnam voted against the amendment. Instead, she reiterated Putnam’s support for the White House’s policy on immigration, which as of April includes sending National Guard troops to the southern border. "Adam Putnam supports President Trump’s actions to secure our borders, including activating troops for this critical purpose," she said. "Without strong border security to prevent illegal aliens from unlawfully entering our country, the lives of American citizens are endangered." This is the same quote Bevis gave Florida Politics earlier this year when reporters asked Putnam about his 2004 vote. We could not find any recent instances of Putnam speaking directly in support of sending the National Guard to the border. On his campaign website video about immigration, Putnam speaks broadly of supporting Trump’s policies. "As governor we will work with President Trump to cut funding for sanctuary cities, we will support tighter border security and vetting for refugees from Muslim countries," he said in a video posted May 2017. We also found several votes Putnam took in favor of border security measures and funding enforcement. For example, he voted in favor of a border security bill in 2005 that would have required improving surveillance technology, training more agents, and upgrading border infrastructure. He was one of multiple cosponsors of the Secure Fence Act of 2006 and voted for the legislation. The law signed by President George W. Bush authorized about 700 miles of fencing between the border of the United States and Mexico. Putnam also voted for legislation in 2004 that appropriated $34.2 billion for Homeland Security, including funds to increase the number of border agents. Our ruling DeSantis said Putnam "opposed bringing troops, putting troops on our southern border using the National Guard." Context is key. In 2004, Putnam did vote against an amendment that authorized the secretary of defense to assign members of the military under certain circumstances to assist the Department of Homeland Security in securing the border. What the claim leaves out is Putnam’s overall support for Trump’s immigration policy. While Putnam has not commented on Trump’s specific plan to send National Guard to the border, he is generally enthusiastic about Trump’s approach to immigration. It’s also worth noting that as a member of Congress, Putnam took several votes in favor of border security measures and funding enforcement. We rate this claim Half True. See Figure 1 on PolitiFact.com	None	Ron DeSantis	None	None	None	2018-05-07T16:31:55	2018-05-02	['Adam_Putnam', 'National_Guard_of_the_United_States']
snes-01152	Did Customs Agents Board a Bus in Florida Asking for Proof of Citizenship?	true	https://www.snopes.com/fact-check/customs-agents-bus-citizenship/	None	Politics	None	Arturo Garcia	None	Did Customs Agents Board a Bus in Florida Asking for Proof of Citizenship?	22 January 2018	None	['None']
abbc-00399	The claim: Nick Xenophon says a Ford Territory that retails for $38,000 to $40,000 in Australia costs over $100,000 in Thailand.	in-between	http://www.abc.net.au/news/2013-12-17/xenophon-price-australian-cars-overseas/5150500	The claim: Nick Xenophon says a Ford Territory that retails for $38,000 to $40,000 in Australia costs over $100,000 in Thailand.	['manufacturing', 'federal-government', 'australia', 'thailand']	None	None	['manufacturing', 'federal-government', 'australia', 'thailand']	Nick Xenophon not telling the full story on price of Australian cars overseas	Wed 15 Jan 2014, 7:00am	None	['Australia', 'Thailand', 'Nick_Xenophon']
pomt-08085	"Since January 2008 the private sector has lost nearly 8 million jobs while local, state and federal governments added 590,000."	pants on fire!	/truth-o-meter/statements/2010/dec/16/tim-pawlenty/tim-pawlenty-repeats-questionable-statistic-growth/	In the Dec. 13, 2010, edition of the Wall Street Journal, outgoing Minnesota Gov. Tim Pawlenty -- a potential contender in the 2012 Republican presidential primary -- wrote a column that blasted public-employee unions. Pawlenty wrote that government employees, especially those who are unionized, have become unfairly advantaged compared to private-sector workers, through a "silent coup, an inside job engineered by self-interested politicians and fueled by campaign contributions." "Across the country, at every level of government, the pattern is the same: Unionized public employees are making more money, receiving more generous benefits, and enjoying greater job security than the working families forced to pay for it with ever-higher taxes, deficits and debt," Pawlenty wrote. He even repeated what has become a major Republican talking point -- that "federal employees receive an average of $123,049 annually in pay and benefits, twice the average of the private sector." (In November, we ruled a less precisely worded version of this statistic False.) "The majority of union members today no longer work in construction, manufacturing or 'strong back' jobs," Pawlenty wrote. "They work for government, which, thanks to President Obama, has become the only booming 'industry' left in our economy. Since January 2008, the private sector has lost nearly 8 million jobs while local, state and federal governments added 590,000." We thought we'd take a look at one of the cornerstones of Pawlenty's column -- his contention that the private sector lost nearly 8 million jobs while government added 590,000. To see if he was right, we turned to the Bureau of Labor Statistics, which calculates a wide range of labor and employment statistics on a monthly basis. In January 2008, total private-sector employment in the United States stood at 115,562,000. By November 2010, the most current month available, that number had sunk to 108,278,000 -- a drop of roughly 7.3 million jobs. That pretty close to the "nearly 8 million" figure that Pawlenty cited. (Almost two-thirds of those job losses, incidentally, happened while George W. Bush was president.) But Pawlenty's public-sector figures were problematic. The BLS has a category called government employment -- which encapsulates local, state and federal employment, just as Pawlenty had defined it. Over the same period, the number of government jobs went from 22,379,000 to 22,261,000 -- a decrease of 118,000, rather than an increase of 590,000, as Pawlenty had written. At first we were flummoxed about how Pawlenty got the numbers so wrong. We called BLS to make sure we weren't overlooking another data set that measured the same subject, and spokesman Gary Steinberg confirmed that we were using exactly the same numbers he would use. We also looked at federal employment trends over the same period, on the guess that Pawlenty might have meant to refer to federal jobs, rather than all government jobs. By this calculation, the number of jobs did increase, rather than decrease, but the amount was only one-sixth of what Pawlenty had indicated. Over that period, federal employment rose from 2,739,000 to 2,837,000 -- 98,000 jobs in all. After a bit of online research, we found a reference to the mysterious 590,000 number in -- of all places -- a fact-check by our colleagues at PolitiFact Ohio. It turns out that on Aug. 10, 2010, they analyzed a statement by Rep. Steve LaTourette, R-Ohio, that "since the president became the president, we have lost 3.3 million jobs in the private sector. But you know who's done okay and who's not complaining today? The public sector. We've gained 590,000 public sector jobs." LaTourette's number for private-sector job losses at that point was spot-on. But PolitiFact Ohio found fault with his public-sector numbers. Here's what they wrote: "In January 2009, there were 2,803,000 federal employees. By May, there were 3,396,000 federal workers. That’s a gain of 593,000, putting LaTourette on the money. But here’s the problem. BLS makes clear, the White House makes clear, and every major news report makes clear when these numbers are released each month that the stimulus had little to do with the growth of the federal workforce. Most of it -- 559,000 new jobs from January 2009 through May – came entirely from the temporary buildup of Census workers. And many of those jobs have already disappeared. ... Exclude all the Census workers hired from January 2009 through May 2010 and total federal hiring comes to only 34,000, not the 590,000 figure that LaTourette cited." Assuming that Pawlenty was drawing his number from the same source as LaTourette did -- and we don't know for sure, because his spokesman did not respond to an inquiry -- then the Minnesota governor has even less justification for using the 590,000 figure than his Ohio colleague. Here's why: • When we see Pawlenty saying "since January 2008," we assume he means from January 2008 to the present. But the numbers he used appeared to be based on the change from January 2009 to May 2009. • Pawlenty specifically wrote that his job numbers referred to "local, state and federal government" employment, but LaTourette's 590,000 only counted federal workers. • Pawlenty's statement doesn't account for the tremendous -- and now vanished -- bump from hiring Census workers. The closest we could come to a 590,000 job gain using a legitimate statistic was a measurement suggested by Rea Hederman Jr., a research fellow at the conservative Heritage Foundation. He suggested looking at the federal workforce minus U.S. Postal Service employees. Postal workers are a different enough category of employee that the BLS does calculate a statistic that excludes them from the federal workforce, and that statistic shows an increase in federal employment since January 2008 of 215,700 employees. But that's still barely one-third of the total Pawlenty cited, and to get to it, you still have to directly contradict the definition of government workers that Pawlenty used in his column. The question of whether government employees, because of public-employee unions, are compensated too generously or enjoy too much job security strikes us as a fair topic for debate. But Pawlenty did his cause no service by using the 590,000-employee statistic. Not only did he apparently mangle the time frame, contradict his own definition of federal workers and fail to acknowledge the huge caveat of Census worker hiring, he also repeated a statistic that had been criticized as inaccurate as long as six months ago. (Another politician who got caught by PolitiFact Ohio was the incoming House Speaker, John Boehner, R-Ohio.) And in the context of his column, the job numbers comment was more than a throwaway line. The comparison of job growth he made -- which showed the size of the federal workforce going in exactly the opposite direction as it did in reality -- is a key pillar supporting the premise of his column, that government work is "the only booming 'industry' left in our economy." Pawlenty's number is so compromised that we rate his statement Pants on Fire! UPDATE: After we posted our story, a spokesman for Pawlenty, Alex Conant, contacted PolitiFact to report that the source for Pawlenty's 590,000-job figure was a June 24, 2010, post by Veronique de Rugy, a senior research fellow at George Mason University's Mercatus Center, on the Big Government site run by conservative activist Andrew Breitbart. After looking at what de Rugy wrote, we stand by our analysis that the 590,000 number doesn't encapsulate the time frame or definition set out by Pawlenty in his Wall Street Journal op-ed, and that it is still skewed by a large bump in temporary Census jobs.	None	Tim Pawlenty	None	None	None	2010-12-16T11:28:28	2010-12-13	['None']
snes-05942	Margaret Thatcher once said that "The trouble with Socialism is that eventually you run out of other people's money."	correct attribution	https://www.snopes.com/fact-check/other-peoples-money/	None	Quotes	None	David Mikkelson	None	Margaret Thatcher on Socialism	7 July 2009	None	['Margaret_Thatcher']
