tron-00906	A Card for You, Virtual Card For You, or Postcard Virus Warning	mostly fiction!	https://www.truthorfiction.com/a-card-for-you/	None	computers	None	None	None	A Card for You, Virtual Card For You, or Postcard Virus Warning	Mar 17, 2015	None	['None']
tron-01624	Travel Agent Humor from Washington DC	unproven!	https://www.truthorfiction.com/travelagent/	None	government	None	None	None	Travel Agent Humor from Washington DC	Mar 17, 2015	None	['None']
tron-00033	“Do Black Lives Matter” Commentary by L. Todd Wood	incorrect attribution!	https://www.truthorfiction.com/do-black-lives-matter-by-l-todd-wood/	None	9-11-attack	None	None	None	“Do Black Lives Matter?” Commentary by L. Todd Wood	Oct 23, 2017	None	['None']
tron-03309	The Starbucks Coupon That Went Too Far	none	https://www.truthorfiction.com/starbucks-lawsuit/	None	redfaces	None	None	None	The Starbucks Coupon That Went Too Far	Mar 17, 2015	None	['None']
tron-01973	U.S. Virgin Islands Governor Signs Order to Seize Guns Ahead of Hurricane Irma	truth!	https://www.truthorfiction.com/virgin-islands-orders-gun-seizures-hurricane/	None	natural-disasters/hurricane	None	None	['guns', 'Hurricane Irma', 'natural disasters', 'virgin islands']	U.S. Virgin Islands Governor Signs Order to Seize Guns Ahead of Hurricane Irma	Sep 8, 2017	None	['None']
tron-02551	Sharon Jasper, the welfare recipient with a big screen TV	truth! & unproven!	https://www.truthorfiction.com/sharon-jasper/	None	miscellaneous	None	None	None	Sharon Jasper, the welfare recipient with a big screen TV	Mar 17, 2015	None	['None']
tron-03263	White House Will Not Accept Christmas Ornaments With Religious Themes	fiction!	https://www.truthorfiction.com/christmas-ornaments-white-house/	None	politics	None	None	None	White House Will Not Accept Christmas Ornaments With Religious Themes	Mar 17, 2015	None	['None']
tron-03127	Baltimore Sun Publishes “The Black Dilemma” Editorial	incorrect attribution!	https://www.truthorfiction.com/baltimore-sun-publishes-the-black-dilemma-editorial/	None	politics	None	None	None	Baltimore Sun Publishes “The Black Dilemma” Editorial – Incorrect Attribution!	Jun 10, 2015	None	['None']
tron-03616	New guns that look like cell phones	truth!	https://www.truthorfiction.com/cellgun/	None	warnings	None	None	None	New guns that look like cell phones	Mar 17, 2015	None	['None']
tron-00253	Nancy Pelosi’s Jet is Gone	truth! & outdated!	https://www.truthorfiction.com/nancy-pelosi-jet-is-gone/	None	9-11-attack	None	None	None	Nancy Pelosi’s Jet is Gone – Truth! & Outdated!	Mar 17, 2015	None	['None']
tron-00688	White House Press Secretary Jay Carney’s Soviet Propaganda Posters	truth!	https://www.truthorfiction.com/jay-carney-soviet-posters/	None	celebrities	None	None	None	White House Press Secretary Jay Carney’s Soviet Propaganda Posters	Mar 17, 2015	None	['Jay_Carney', 'White_House']
tron-00926	Email Alleged to be from Microsoft That Offers Software Update”	virus!	https://www.truthorfiction.com/updates-warning/	None	computers	None	None	None	Email Alleged to be from Microsoft That Offers Software Update”	Mar 17, 2015	None	['None']
tron-01053	Red Porch Lights Signal Gun Free Homes	fiction!	https://www.truthorfiction.com/red-porch-lights-signal-gun-free-homes/	None	crime-police	None	None	None	Red Porch Lights Signal Gun Free Homes	May 13, 2016	None	['None']
tron-01650	NBC Predicted RFID Chips to be Implanted in all Americans by 2017	truth! & fiction!	https://www.truthorfiction.com/nbc-rfid-chips-prediction/	None	government	None	None	None	NBC Predicted RFID Chips to be Implanted in all Americans by 2017	Mar 17, 2015	None	['United_States']
tron-03040	Mother of Active-Duty-Soldier Destroys Khizr Khan in Open Letter	unproven!	https://www.truthorfiction.com/mother-active-duty-soldier-destroys-khizr-khan-open-letter/	None	politics	None	None	None	Mother of Active-Duty-Soldier Destroys Khizr Khan in Open Letter	Aug 4, 2016	None	['None']
tron-02873	Tamara Martin has cancer and forwarding an email will help her	fiction!	https://www.truthorfiction.com/tamaramartin/	None	pleas	None	None	None	Tamara Martin has cancer and forwarding an email will help her	Mar 17, 2015	None	['None']
tron-00113	Breyers Ice Cream Does Not Melt	truth! & fiction!	https://www.truthorfiction.com/breyers-ice-cream-not-melt/	None	9-11-attack	None	None	None	Breyers Ice Cream Does Not Melt	May 16, 2016	None	['None']
tron-00468	Video of Couple in Pasadena Unaware of Bear	truth!	https://www.truthorfiction.com/pasadena-bear-encounter/	None	animals	None	None	None	Video of Couple in Pasadena Unaware of Bear	Mar 17, 2015	None	['None']
tron-01229	Call the police to an ATM machine by entering your PIN backwards	fiction!	https://www.truthorfiction.com/atm-911/	None	crime-police	None	None	None	Call the police to an ATM machine by entering your PIN backwards	Mar 17, 2015	None	['None']
tron-02308	Gloomy report from a reporter in Baghdad	truth!	https://www.truthorfiction.com/fassihi/	None	military	None	None	None	Gloomy report from a reporter in Baghdad	Mar 17, 2015	None	['None']
tron-02976	Clinton Foundation Paid for Chelsea Clinton’s Wedding	unproven!	https://www.truthorfiction.com/clinton-foundation-paid-lavish-chelsea-clinton-wedding/	None	politics	None	None	['2016 election', 'hillary clinton', 'the clintons']	Clinton Foundation Paid for Chelsea Clinton’s Wedding	Nov 8, 2016	None	['Chelsea_Clinton', 'Clinton_Foundation']
tron-02743	Malia Obama Smoking Pot at Lollapalooza	unproven!	https://www.truthorfiction.com/malia-obama-smoking-pot-lollapalooza/	None	obama	None	None	None	Malia Obama Smoking Pot at Lollapalooza – Unproven!	Aug 12, 2016	None	['None']
tron-00814	Motivational speaker who portrays Thomas Paine was summoned to the White House because President Obama was angry over his remarks	fiction!	https://www.truthorfiction.com/bob-basso/	None	celebrities	None	None	None	Motivational speaker who portrays Thomas Paine was summoned to the White House because President Obama was angry over his remarks – Fiction!	Mar 17, 2015	None	['White_House', 'Barack_Obama', 'Thomas_Paine']
tron-01147	The Phone Call you Got About Jury Duty May be From Crooks	truth!	https://www.truthorfiction.com/jury_duty_scam/	None	crime-police	None	None	None	The Phone Call you Got About Jury Duty May be From Crooks	Mar 17, 2015	None	['None']
tron-00114	Sally Miller Dishes on Hillary Clinton’s Coke Habit	unproven!	https://www.truthorfiction.com/sally-miller-dishes-hillary-clintons-coke-habit/	None	9-11-attack	None	None	None	Sally Miller Dishes on Hillary Clinton’s Coke Habit	May 16, 2016	None	['None']
tron-00691	The classic gospel song “Precious Lord” was written by band leader Tommy Dorsey	fiction!	https://www.truthorfiction.com/tommydorsey/	None	celebrities	None	None	None	The classic gospel song “Precious Lord” was written by band leader Tommy Dorsey	Mar 17, 2015	None	['None']
tron-00813	Actor Charlie Sheen Found Dead at Home Video Could Infect Your Computer With a Virus	scam!	https://www.truthorfiction.com/charlie-sheen-dead/	None	celebrities	None	None	None	Actor Charlie Sheen Found Dead at Home Video Could Infect Your Computer With a Virus	Mar 17, 2015	None	['None']
tron-00907	WhatsApp Notification of a Voice Message	virus!	https://www.truthorfiction.com/whatsapp-voice-message/	None	computers	None	None	None	WhatsApp Notification of a Voice Message	Mar 17, 2015	None	['None']
tron-02188	Snopes CEO Arrested on Fraud, Corruption Charges	fiction!	https://www.truthorfiction.com/snopes-ceo-arrested-on-fraud-corruption-charges/	None	internet	None	None	['liberal agenda', 'media', 'satire']	Snopes CEO Arrested on Fraud, Corruption Charges	Aug 11, 2015	None	['None']
tron-01259	California Law Bans Teachers from Shooting Back at School Shooters	truth! & fiction!	https://www.truthorfiction.com/california-law-bans-teachers-shooting-back-gunmen-truth-fiction/	None	education	None	None	['2nd amendment', 'california', 'florida', 'guns', 'mass shooting']	California Law Bans Teachers from Shooting Back at Gunmen	Feb 27, 2018	None	['None']
tron-02447	John Franklin Stephens’ Letter to Ann Coulter	authorship confirmed!	https://www.truthorfiction.com/john-franklin-stephens-letter-to-ann-coulter-authorship-confirmed/	None	miscellaneous	None	None	None	John Franklin Stephens’ Letter to Ann Coulter	Sep 1, 2015	None	['None']
tron-02624	112 and Various tips on the use of cell phones	fiction!	https://www.truthorfiction.com/cell-phones/	None	miscellaneous	None	None	None	112 and Various tips on the use of cell phones	Mar 17, 2015	None	['None']
tron-01253	Former FBI Agent McCown’s Epic Letter to Holder	authorship confirmed!	https://www.truthorfiction.com/former-fbi-agent-mccown-letter-to-holder/	None	crime-police	None	None	None	Former FBI Agent McCown’s Epic Letter to Holder	Mar 16, 2015	None	['None']
tron-00588	Friends the Movie Coming Out in April 2018	fiction!	https://www.truthorfiction.com/friends-movie-coming-april-2018/	None	celebrities	None	None	['celebrities', 'facebook', 'films', 'movies']	Friends the Movie Coming Out in April 2018	Jan 23, 2018	None	['None']
tron-00135	Government Pays People $3,000 to Smoke Marijuana	fiction!	https://www.truthorfiction.com/government-pays-3000-to-smoke-marijuana/	None	9-11-attack	None	None	None	Government Pays People $3,000 to Smoke Marijuana	Dec 1, 2015	None	['None']
tron-01486	President Trump is Showing Signs of Dementia	unproven!	https://www.truthorfiction.com/president-trump-dementia/	None	government	None	None	['donald trump', 'presidencies']	President Trump is Showing Signs of Dementia	 May 26, 2017	None	['None']
tron-03655	Emailed Pleas For Donations For Japan Earthquake Relief May Be A Scam	truth!	https://www.truthorfiction.com/japan-earthquake-relief-scam/	None	warnings	None	None	None	Emailed Pleas For Donations For Japan Earthquake Relief May Be A Scam	Mar 17, 2015	None	['None']
tron-03085	Donald Trump Supporters Wear Make America White Again Shirts	fiction!	https://www.truthorfiction.com/donald-trump-supporters-wear-make-america-white-shirts/	None	politics	None	None	None	Donald Trump Supporters Wear Make America White Again Shirts	Mar 11, 2016	None	['None']
tron-00858	Don’t Accept Facebook Friend Request From Hacker Jayden K. Smith	fiction!	https://www.truthorfiction.com/friend-request-hacker-jayden-k-smith/	None	computers	None	None	['cyberattacks', 'facebook', 'warnings']	Don’t Accept Facebook Friend Request From Hacker Jayden K. Smith	Jul 10, 2017	None	['None']
