tron-00356	President Bush’s hospital salute to a soldier injured in the terrorist crash into the pentagon	truth!	https://www.truthorfiction.com/bushsalute/	None	9-11-attack	None	None	None	President Bush’s hospital salute to a soldier injured in the terrorist crash into the pentagon	Mar 16, 2015	None	['None']
tron-02517	The amazing maize maze	truth!	https://www.truthorfiction.com/amazingmaze/	None	miscellaneous	None	None	None	The amazing maize maze	Mar 17, 2015	None	['None']
tron-01476	John McCain Accidentally Voted “No” on Obamacare Repeal	fiction!	https://www.truthorfiction.com/john-mccain-accidentally-voted-no-obamacare/	None	government	None	None	['congress', 'fake news', 'john mccain', 'obamacare']	John McCain Accidentally Voted “No” on Obamacare Repeal	Aug 9, 2017	None	['None']
tron-03066	Ted Cruz Blamed God After Ending His Presidential Campaign	fiction!	https://www.truthorfiction.com/ted-cruz-blamed-god-ending-presidential-campaign/	None	politics	None	None	None	Ted Cruz Blamed God After Ending His Presidential Campaign	May 6, 2016	None	['None']
tron-03065	Obituary Says Woman Chose Death Over Trump and Clinton	truth!	https://www.truthorfiction.com/obituary-says-woman-chose-death-trump-clinton/	None	politics	None	None	None	Obituary Says Woman Chose Death Over Trump and Clinton	May 18, 2016	None	['None']
tron-01360	Leftover Onions are Poisonous Because They’re Magnets for Bacteria	mostly fiction!	https://www.truthorfiction.com/leftover-onions-are-poisonous-because-theyre-magnets-for-bacteria/	None	food	None	None	None	Leftover Onions are Poisonous Because They’re Magnets for Bacteria	Oct 20, 2015	None	['None']
tron-00404	Photo Shows a Giant Hawaiian Cane Spider	fiction!	https://www.truthorfiction.com/photo-shows-a-giant-hawaiian-cane-spider/	None	animals	None	None	None	Photo Shows a Giant Hawaiian Cane Spider	Jul 16, 2015	None	['None']
tron-01114	United Nations Dismisses Michael Brown Case	fiction!	https://www.truthorfiction.com/un-dismisses-michael-brown-case/	None	crime-police	None	None	None	United Nations Dismisses Michael Brown Case – Fiction!	Mar 17, 2015	None	['None']
tron-00284	Claims about Target Sale Prices, Markdown Schedule	fiction!	https://www.truthorfiction.com/claims-about-target-sale-prices-markdown-schedule/	None	9-11-attack	None	None	None	Claims about Target Sale Prices, Markdown Schedule – Fiction!	Mar 17, 2015	None	['None']
tron-02339	Jet fighters’ formation spells USA	fiction!	https://www.truthorfiction.com/flyby/	None	military	None	None	None	Jet fighters’ formation spells USA	Mar 17, 2015	None	['None']
tron-00807	Joshua Bell Plays The Metro Station	truth!	https://www.truthorfiction.com/concert-violinist-metro/	None	celebrities	None	None	None	Joshua Bell Plays The Metro Station	Mar 17, 2015	None	['None']
tron-03333	School Handing Out Donuts with Muslim Writing	fiction!	https://www.truthorfiction.com/school-muslim-donuts/	None	religious	None	None	['censorship', 'church and state', 'islam']	School Handing Out Donuts with Muslim Writing	Dec 6, 2016	None	['None']
tron-00290	Bill and Melinda Gates’ Polio Efforts Led to 47,500 Kids Being Paralyzed	fiction!	https://www.truthorfiction.com/bill-and-melinda-gates-polio-efforts-paralyzed-47500-kids/	None	9-11-attack	None	None	None	Bill and Melinda Gates’ Polio Efforts Led to 47,500 Kids Being Paralyzed	Mar 17, 2015	None	['Melinda_Gates']
tron-02902	Nike Drops Dallas Cowboys Sponsorship Deal Over National Anthem Protests	fiction!	https://www.truthorfiction.com/nike-drops-dallas-cowboy-national-anthem-protest/	None	politics	None	None	['National Anthem', 'nfl', 'protests']	Nike Drops Dallas Cowboys Sponsorship Deal Over National Anthem Protests	Oct 2, 2017	None	['None']
tron-01964	NPR interview with General Reinwald	fiction!	https://www.truthorfiction.com/npr-reinwald/	None	humorous	None	None	None	NPR interview with General Reinwald	Mar 16, 2015	None	['None']
tron-03294	Pray for two-year-old cancer victim Michael Novenche	truth!	https://www.truthorfiction.com/michaelnovenche/	None	prayers	None	None	None	Pray for two-year-old cancer victim Michael Novenche	Mar 16, 2015	None	['None']
tron-03369	NIV Bible Is Missing 64,000 Words, or 45 Verses	truth! & fiction!	https://www.truthorfiction.com/niv-bible-missing-64000-words-45-verses/	None	religious	None	None	None	NIV Bible Is Missing 64,000 Words, or 45 Verses	Jul 23, 2015	None	['None']
tron-00539	Chick-fil-A CEO Dan Cathy Says ‘We Don’t Like Blacks Either’	fiction!	https://www.truthorfiction.com/dan-cathy-dont-like-blacks/	None	business	None	None	['LGBT', 'satire', 'social media']	Chic-fil-A CEO Dan Cathy Says ‘We Don’t Like Blacks Either’	Jun 26, 2017	None	['None']
tron-01406	Starbucks Adds Semen to its Drinks	fiction!	https://www.truthorfiction.com/starbucks-semen-for-flavor/	None	food	None	None	None	Starbucks Adds Semen to its Drinks	Mar 17, 2015	None	['None']
tron-00961	Facebook Was Created by the CIA for Intelligence Gathering	fiction!	https://www.truthorfiction.com/facebook-cia-tool/	None	computers	None	None	None	Facebook Was Created by the CIA for Intelligence Gathering	Mar 17, 2015	None	['None']
tron-02235	Zicam Nose Spray Can Kill Your Sense of Smell	disputed!	https://www.truthorfiction.com/zicam/	None	medical	None	None	None	Zicam Nose Spray Can Kill Your Sense of Smell	Mar 17, 2015	None	['None']
tron-02058	Encounter with the president in Iraq	truth!	https://www.truthorfiction.com/surprisevisit/	None	inspirational	None	None	None	Encounter with the president in Iraq	Mar 17, 2015	None	['None']
tron-00276	Emailed Notices to Appear in Court	fiction!	https://www.truthorfiction.com/emailed-notices-to-appear-in-court/	None	9-11-attack	None	None	None	Emailed Notices to Appear in Court – Fiction!	Mar 17, 2015	None	['None']
tron-03380	“Dance of the Pope” Virus Affects Mobile Phones	fiction!	https://www.truthorfiction.com/dance-of-the-pope-virus-affects-mobile-phones/	None	religious	None	None	None	“Dance of the Pope” Virus Affects Mobile Phones	Apr 7, 2015	None	['None']
tron-00435	Pictures of Alligator Swimming with Dead Deer in Its Mouth	truth!	https://www.truthorfiction.com/gator/	None	animals	None	None	None	Pictures of Alligator Swimming with Dead Deer in Its Mouth	Mar 17, 2015	None	['None']
tron-00382	Congressman Steve King on Defends Dog Fighting, Animal Cruelty	truth! & fiction!	https://www.truthorfiction.com/congressman-steve-king-defends-dogfighting-animal-cruelty/	None	animals	None	None	['congress']	Congressman Steve King Defends Dog Fighting, Animal Cruelty	Feb 14, 2017	None	['None']
tron-01361	DEW Bottled Water Has Caused 180 Deaths in Nigeria	fiction!	https://www.truthorfiction.com/dew-bottled-water-has-caused-180-deaths-in-nigeria/	None	food	None	None	None	DEW Bottled Water Has Caused 180 Deaths in Nigeria	Oct 20, 2015	None	['None']
tron-02796	Costly Presidential Trip To India	truth! & fiction!	https://www.truthorfiction.com/obama-india-2010-trip/	None	obama	None	None	None	Costly Presidential Trip To India	Mar 17, 2015	None	['None']
tron-00734	Pawnstars Chumlee Dead	fiction!	https://www.truthorfiction.com/chumlee-dead-again/	None	celebrities	None	None	None	Pawnstars Chumlee Dead	Mar 17, 2015	None	['None']
tron-00524	AmazonSmile Removes Pro-Family Groups from Eligible Charities	mostly truth!	https://www.truthorfiction.com/amazonsmile-removes-pro-family-groups-from-eligible-charities-mostly-truth/	None	business	None	None	['Amazon', 'charities', 'religion']	AmazonSmile Removes Pro-Family Groups from Eligible Charities	May 16, 2018	None	['None']
tron-01343	Rat Meat Sold as Chicken Wings	fiction!	https://www.truthorfiction.com/rat-meat-sold-as-chicken-wings/	None	food	None	None	None	Rat Meat Sold as Chicken Wings	Feb 11, 2016	None	['None']
tron-02194	AOL commercial email tax?	truth!	https://www.truthorfiction.com/aol-emailtax/	None	internet	None	None	None	AOL commercial email tax?	Mar 17, 2015	None	['None']
tron-02929	PBS Salaries Draw Ire Amid Talks of Budget Cuts	outdated!	https://www.truthorfiction.com/pbs-salaries-npr-salaries/	None	politics	None	None	['donald trump', 'government waste', 'media']	PBS Salaries, NPR Salaries Draw Ire Amid Talks of Budget Cuts	Mar 20, 2017	None	['None']
tron-02344	George W. Bush a deserter from the military?	disputed!	https://www.truthorfiction.com/bush-desert/	None	military	None	None	None	George W. Bush a deserter from the military?	Mar 17, 2015	None	['None']
tron-02678	Amber Alert for Jewel Strong	truth!	https://www.truthorfiction.com/amber-alert-jewel-strong/	None	missing	None	None	None	Amber Alert for Jewel Strong	Mar 17, 2015	None	['None']
tron-00095	Green Party Candidate Jill Stein Endorses Donald Trump	truth! & fiction!	https://www.truthorfiction.com/green-party-candidate-jill-stein-endorses-donald-trump/	None	9-11-attack	None	None	['2016 election', 'donald trump', 'hillary clinton']	Green Party Candidate Jill Stein Endorses Donald Trump	Oct 13, 2016	None	['None']
tron-02200	FDA Confirms DTaP Vaccine Causes Autism in November 2017	fiction!	https://www.truthorfiction.com/fda-confirms-dtap-vaccine-causes-autism-2017/	None	medical	None	None	['autism', 'fda', 'medical', 'pharmaceuticals']	FDA Confirms DTaP Vaccine Causes Autism in November 2017	Nov 22, 2017	None	['None']
tron-00760	Brad Pitt’s Letter About Angelina Jolie	fiction!	https://www.truthorfiction.com/brad-pitt-letter/	None	celebrities	None	None	None	Brad Pitt’s Letter About Angelina Jolie	Mar 17, 2015	None	['None']
tron-01510	25th Amendment Could End Trump Presidency	truth!	https://www.truthorfiction.com/25th-amendment-end-trump-presidency/	None	government	None	None	['2016 election', 'congress', 'donald trump']	25th Amendment Could End Trump Presidency	Dec 1, 2016	None	['None']
tron-00562	AAA Warns Motorists Not to Use E15 Gasoline	outdated!	https://www.truthorfiction.com/aaa-warns-motorists-not-use-e15-gasoline/	None	business	None	None	None	AAA Warns Motorists Not to Use E15 Gasoline	Apr 19, 2016	None	['None']
tron-00555	WhatsApp Gold or WhatsApp Plus Download Offer	scam!	https://www.truthorfiction.com/whatsapp-gold-or-whatsapp-plus-download-offer/	None	business	None	None	None	WhatsApp Gold or WhatsApp Plus Download Offer	Jun 3, 2016	None	['None']
tron-03234	My Holiday With John McCain	unproven!	https://www.truthorfiction.com/turtle-island-mccain/	None	politics	None	None	None	My Holiday With John McCain	Mar 17, 2015	None	['None']
tron-02092	The moving military funeral of Navy SEAL Mike Monsoor	truth!	https://www.truthorfiction.com/moonsor/	None	inspirational	None	None	None	The moving military funeral of Navy SEAL Mike Monsoor	Mar 17, 2015	None	['None']
tron-03515	Yavex USA Sent Ammo to Terrorists in Shipping Containers	mostly fiction!	https://www.truthorfiction.com/yavex-usa-ammunition-headed-terrorists-europe/	None	terrorism	None	None	['international', 'islam', 'national security']	Yavex USA Sent Ammo to Terrorists in Shipping Containers	Oct 10, 2016	None	['None']
tron-03538	“Europe Died in Auschwitz” by Spanish Writer Sebastian Vilar Rodrigez	commentary!	https://www.truthorfiction.com/europe-died-in-auschwitz-by-spanish-writer-sebastian-vilar-rodrigez/	None	terrorism	None	None	None	“Europe Died in Auschwitz” by Spanish Writer Sebastian Vilar Rodrigez	Aug 7, 2015	None	['Spain']
tron-03176	Congresswoman Said U.S. Constitution is 400 Years Old	truth!	https://www.truthorfiction.com/sheila-jackson-lee-constitution-400/	None	politics	None	None	None	Congresswoman Said U.S. Constitution is 400 Years Old	Mar 17, 2015	None	['None']
tron-02991	Hillary Clinton Vows to Get the NRA Shut Down for Good	fiction!	https://www.truthorfiction.com/hillary-clinton-vows-get-nra-shut-good/	None	politics	None	None	['2016 election', 'hillary clinton', 'liberal agenda']	Hillary Clinton Vows to Get the NRA Shut Down for Good	Oct 24, 2016	None	['None']
tron-00486	Ice in Dog Dish Warning	fiction!	https://www.truthorfiction.com/ice-dog-dish/	None	animals	None	None	None	Ice in Dog Dish Warning	Mar 17, 2015	None	['None']
tron-02128	The Miracle of a Brother’s Song	truth!	https://www.truthorfiction.com/brotherssong/	None	inspirational	None	None	None	The Miracle of a Brother’s Song	Mar 16, 2015	None	['None']
tron-02310	500 Tons of Uranium Yellowcake Moved From Iraq to Canada	truth!	https://www.truthorfiction.com/uraniumyellowcake/	None	military	None	None	None	500 Tons of Uranium Yellowcake Moved From Iraq to Canada	Mar 17, 2015	None	['Iraq']
tron-03169	Rabbi Pruzansky On Why Obama Won and How We Are Lost	confirmed authorship!	https://www.truthorfiction.com/rabbi-pruzansky/	None	politics	None	None	None	Rabbi Pruzansky On Why Obama Won and How We Are Lost	Mar 17, 2015	None	['None']
tron-01492	Rep. Jason Chaffetz Won’t Seek Reelection over Russian Blackmail Threat	unproven!	https://www.truthorfiction.com/rep-jason-chaffetz-wont-seek-reelection-russian-blackmail/	None	government	None	None	['congress', 'russia', 'states']	Rep. Jason Chaffetz Won’t Seek Reelection over Russian Blackmail Threat	Apr 20, 2017	None	['None']
tron-00762	Mr. Rogers Was a Sniper In Vietnam	fiction!	https://www.truthorfiction.com/mrrogers/	None	celebrities	None	None	None	Mr. Rogers Was a Sniper In Vietnam	Mar 17, 2015	None	['None']
tron-01275	Kansas-1895 eighth grade examination	unproven!	https://www.truthorfiction.com/1895exam/	None	education	None	None	None	Kansas-1895 eighth grade examination	Mar 17, 2015	None	['None']
tron-02826	Obama Born out of Wedlock?	unproven!	https://www.truthorfiction.com/obama-wedlock/	None	obama	None	None	None	Obama Born out of Wedlock?	Mar 17, 2015	None	['None']
tron-02218	European Newborn Babies Will Be Microchipped From May 2014	fiction!	https://www.truthorfiction.com/eurobaby-chipped/	None	medical	None	None	None	European Newborn Babies Will Be Microchipped From May 2014	Mar 17, 2015	None	['None']
tron-01058	FBI Arrests Entire Goldman Sachs Executive Board	fiction!	https://www.truthorfiction.com/fbi-arrests-entire-goldman-sachs-executive-board/	None	crime-police	None	None	None	FBI Arrests Entire Goldman Sachs Executive Board	Apr 14, 2016	None	['None']
tron-02066	Letter from heaven?	fiction!	https://www.truthorfiction.com/notefromheaven/	None	inspirational	None	None	None	Letter from heaven?	Mar 17, 2015	None	['None']
tron-01140	The man who found the DC snipers had prayed for them to be caught	truth!	https://www.truthorfiction.com/sniper-driver/	None	crime-police	None	None	None	The man who found the DC snipers had prayed for them to be caught	Mar 17, 2015	None	['None']
tron-00165	Air Force General Richard Hawley’s comments on the Attack on America	fiction!	https://www.truthorfiction.com/hawley/	None	9-11-attack	None	None	None	Air Force General Richard Hawley’s comments on the Attack on America	Mar 17, 2015	None	['None']
tron-01738	Congress Passed HR-4646, The Debt Free America Act, That Proposes a 1% Tax On All Financial Institution Transactions	fiction!	https://www.truthorfiction.com/debt-free-america-act/	None	government	None	None	None	Congress Passed HR-4646, The Debt Free America Act, That Proposes a 1% Tax On All Financial Institution Transactions	Mar 17, 2015	None	['None']
tron-01979	Physician’s criticism of hurricane survivors in Texas	fiction!	https://www.truthorfiction.com/hurricane-criticism/	None	natural-disasters/hurricane	None	None	None	Physician’s criticism of hurricane survivors in Texas	Mar 17, 2015	None	['None']
tron-01315	Boat Crew Sees Birth of a New Island in South Pacific	truth! & outdated!	https://www.truthorfiction.com/boat-crew-sees-birth-new-island-south-pacific/	None	environment	None	None	None	Boat Crew Sees Birth of a New Island in South Pacific	May 18, 2016	None	['None']
tron-02580	MSNBC POLL IN GOD WE TRUST	truth!	https://www.truthorfiction.com/msnbcpolltrust/	None	miscellaneous	None	None	None	MSNBC POLL IN GOD WE TRUST	Mar 17, 2015	None	['None']
tron-02809	President Obama is Married to Allah Because the Ring he Wears on his Wedding Finger is Inscribed with the First Pillar of Islam	unproven!	https://www.truthorfiction.com/obama-ring-proof-muslim/	None	obama	None	None	None	President Obama is Married to Allah Because the Ring he Wears on his Wedding Finger is Inscribed with the First Pillar of Islam	Mar 17, 2015	None	['Barack_Obama']
tron-02208	Chaplain Says Officials Ordered Him To Cover Christian Symbols In VA Chapel	truth!	https://www.truthorfiction.com/va-covers-religious-symbols/	None	medical	None	None	None	Chaplain Says Officials Ordered Him To Cover Christian Symbols In VA Chapel	Mar 30, 2015	None	['None']
tron-00538	Verizon Backpack Giveaway in July 2017	truth!	https://www.truthorfiction.com/verizon-backpack-giveaway/	None	business	None	None	['business', 'facebook', 'social media']	Verizon Backpack Giveaway in July 2017	Jul 13, 2017	None	['None']
tron-01543	2016 Capital Gains Taxes Jump from 15% to 28%	fiction!	https://www.truthorfiction.com/2016-capital-gains-taxes-jump-from-15-to-28/	None	government	None	None	None	2016 Capital Gains Taxes Jump from 15% to 28%	Jan 15, 2016	None	['None']
tron-02562	Amazing Typewriter Art	truth!	https://www.truthorfiction.com/paul-smith/	None	miscellaneous	None	None	None	Amazing Typewriter Art	Mar 17, 2015	None	['None']
tron-01866	Certain Dryer Softener Sheets can Clog your Lint Filter	truth!	https://www.truthorfiction.com/dryer-sheets/	None	household	None	None	None	Certain Dryer Softener Sheets can Clog your Lint Filter	Mar 17, 2015	None	['None']
tron-00533	Child Miners Exploited for Electric Car Batteries	misleading!	https://www.truthorfiction.com/child-miners-cobalt-electric-car/	None	business	None	None	['africa', 'china', 'climate change', 'electric cars']	Child Miners Exploited for Electric Car Batteries	Aug 9, 2017	None	['None']
tron-00481	Dolphin Rings?	truth!	https://www.truthorfiction.com/dolphin-rings/	None	animals	None	None	None	Dolphin Rings?	Mar 17, 2015	None	['None']
tron-02772	Questions About Barack Obama’s status as a “natural born citizen”	none	https://www.truthorfiction.com/lawyersues/	None	obama	None	None	None	Questions About Barack Obama’s status as a “natural born citizen”	Mar 17, 2015	None	['None']
tron-01646	Veterinarian Compares Ebola, Africa Horse Sickness Travel Restrictions	investigation pending!	https://www.truthorfiction.com/veterinarian-compares-ebola/	None	government	None	None	None	Veterinarian Compares Ebola, Africa Horse Sickness Travel Restrictions – Investigation Pending!	Mar 17, 2015	None	['None']
tron-01034	Mall Santa Beats Child Molester	fiction!	https://www.truthorfiction.com/mall-santa-beats-child-molester-fiction/	None	crime-police	None	None	['Christmas', 'criminal justice', 'seasonal']	Mall Santa Beats Child Molester	Dec 20, 2016	None	['None']
tron-00854	Facebook Warnings About the Bad Rabbit Ransomware Virus	mostly truth!	https://www.truthorfiction.com/facebook-warnings-about-the-bad-rabbit-malware-virus-mostly-truth/	None	computers	None	None	['computers', 'cyberattacks', 'facebook', 'warnings']	Facebook Warnings About the Bad Rabbit Ransomware Virus	Oct 26, 2017	None	['None']
tron-01257	Principal Muhammad al-Salad Forced Halal Menu on West Virginia Elementary Students	fiction!	https://www.truthorfiction.com/principal-muhammad-al-salad-forced-halal-menu-on-west-virginia-elementary-students-fiction/	None	education	None	None	['islam', 'public schools', 'schools', 'sharia law']	Principal Muhammad al-Salad Forced Halal Menu on West Virginia Elementary Students	Apr 11, 2018	None	['None']
tron-00480	Dogs Were Used for Shark Bait by Fishermen on African Island	truth!	https://www.truthorfiction.com/dogs-sharkbait/	None	animals	None	None	None	Dogs Were Used for Shark Bait by Fishermen on African Island	Mar 17, 2015	None	['None']
tron-02539	The Connections Between the Occupy Wall Street Protest, Brookfield Properties’ Zucotti Park and Vice President Joe Biden	truth! & fiction!	https://www.truthorfiction.com/zucotti-park/	None	miscellaneous	None	None	None	The Connections Between the Occupy Wall Street Protest, Brookfield Properties’ Zucotti Park and Vice President Joe Biden – Truth! & Fiction!	Mar 17, 2015	None	['None']
tron-02550	Video Exposes Tacoma Housing Project For Illegal Aliens and Refugees	fiction!	https://www.truthorfiction.com/tacoma-video/	None	miscellaneous	None	None	None	Video Exposes Tacoma Housing Project For Illegal Aliens and Refugees	Mar 17, 2015	None	['None']
tron-03048	Mike Pence Comment About Rape Victims and Abortions	fiction!	https://www.truthorfiction.com/mike-pence-comment-rape-victims-wanting-abortions/	None	politics	None	None	None	Mike Pence Comment About Rape Victims and Abortions	Jul 19, 2016	None	['None']
tron-01655	Illegal Immigrants Cost U.S. Taxpayers $338.3 Billion a Year	fiction!	https://www.truthorfiction.com/illegal-immigrants-costs/	None	government	None	None	None	Illegal Immigrants Cost U.S. Taxpayers $338.3 Billion a Year	Mar 17, 2015	None	['None']
tron-03530	U.S. Cities on ISIS Kill List	truth! & misleading!	https://www.truthorfiction.com/u-s-cities-on-isis-kill-list/	None	terrorism	None	None	None	U.S. Cities on ISIS Kill List	Nov 17, 2015	None	['None']
tron-00938	Microsoft and AOL Beta Test	fiction!	https://www.truthorfiction.com/msoffer/	None	computers	None	None	None	Microsoft and AOL Beta Test	Mar 17, 2015	None	['None']
tron-01452	Aborted fetuses served as food on menus in Taiwan	fiction!	https://www.truthorfiction.com/eatingbabies/	None	food	None	None	None	Aborted fetuses served as food on menus in Taiwan	Mar 16, 2015	None	['None']
tron-01613	Social Security Becoming “Federal Benefit Payments”	investigation pending!	https://www.truthorfiction.com/federal-benefit-payment/	None	government	None	None	None	Social Security Becoming “Federal Benefit Payments”	Mar 17, 2015	None	['None']
tron-02111	George W. Bush spent 30 minutes talking with a teen about God at a banquet	fiction!	https://www.truthorfiction.com/evangelistbush/	None	inspirational	None	None	None	George W. Bush spent 30 minutes talking with a teen about God at a banquet	Mar 17, 2015	None	['God', 'George_W._Bush']
tron-00359	Foreign carmakers have avoided donations to 9/11 Victims	fiction!	https://www.truthorfiction.com/autodonations/	None	9-11-attack	None	None	None	Foreign carmakers have avoided donations to 9/11 Victims	Mar 16, 2015	None	['None']
tron-01152	The killer who uses the sound of a crying baby to lure victims	fiction!	https://www.truthorfiction.com/cryingbaby/	None	crime-police	None	None	None	The killer who uses the sound of a crying baby to lure victims	Mar 17, 2015	None	['None']
tron-03063	Trump Gave $25,000 to Veteran Freed from Mexican Jail	truth!	https://www.truthorfiction.com/trump-gave-25000-marine-freed-mexican-jail/	None	politics	None	None	None	Trump Gave $25,000 to Veteran Freed from Mexican Jail	May 24, 2016	None	['None']
tron-01937	Pope Francis Asked J.K. Rowling to Write Bible	fiction! & satire!	https://www.truthorfiction.com/pope-francis-rowling-bible/	None	humorous	None	None	None	Pope Francis Asked J.K. Rowling to Write Bible	Mar 17, 2015	None	['None']
tron-03584	KAMA SUTRA or BLACKMAIL VIRUS	truth!	https://www.truthorfiction.com/kama_sutra_virus/	None	virus	None	None	None	KAMA SUTRA or BLACKMAIL VIRUS	Mar 16, 2015	None	['None']
tron-01622	Give your opinion to the Texas governor’s office on a 55 mile-per-hour speed limit	fiction!	https://www.truthorfiction.com/texasmph/	None	government	None	None	None	Give your opinion to the Texas governor’s office on a 55 mile-per-hour speed limit	Mar 17, 2015	None	['Texas']
tron-02894	Sen. Kamala Harris Had Affair With Married Man, Used it to Launch Her Career	mostly fiction!	https://www.truthorfiction.com/sen-kamala-harris-affair-married-man-used-launch-career-mostly-fiction/	None	politics	None	None	['california', 'congress', 'kamala harris']	Sen. Kamala Harris Had Affair With Married Man, Used it to Launch Her Career	Dec 22, 2017	None	['None']
