pomt-12055	"President (Ronald) Reagan did a similar thing. George H.W. Bush did a similar order" as former President Barack Obama’s Deferred Action for Childhood Arrivals, or DACA.	mostly true	/truth-o-meter/statements/2017/sep/08/al-franken/did-reagan-and-hw-bush-issue-orders-similar-daca-a/	Sen. Al Franken, D-Minn., took to the airwaves to defend the Deferred Action for Childhood Arrivals, or DACA, policy the Obama administration put in place in 2012 after Congress failed to pass immigration legislation. DACA defers the deportation of certain illegal immigrants who initially entered the United States as children. President Trump has said he would rescind it and that former President Barack Obama exceeded his authority by signing it. Not so, Franken said. "The executive order that President Obama gave on this was actually lawful," Franken said in a Sept. 5 interview on MSNBC. "President Reagan did a similar thing. George H.W. Bush did a similar order." We decided to look more closely at whether Reagan and the elder Bush took actions similar to DACA. Was Reagan’s 1987 action similar to DACA? Because Reagan and Bush are each credited with issuing multiple executive grants of immigration relief, we asked Franken’s staff to clarify which Reagan and Bush actions the senator had in mind. Franken was referring to a 1987 action Reagan took on the heels of the Immigration Reform and Control Act. That sweeping 1986 immigration overhaul granted legal status for many, but not all, illegal immigrants. Crucially, the law did not automatically apply to the spouses or children of newly-legalized immigrants, which meant families across the country were vulnerable to being split based on differences in legal status. After Congress failed to pass a bill to reduce family disruptions, Reagan drew upon his executive authority to do so on his own. His 1987 executive action to legalize the status of minor children of parents granted amnesty under the immigration overhaul affected an estimated 100,000 families. (Note that spouses and children of couples where one parent, but not both, qualified for amnesty were not included in Reagan's policy.) Reagan’s 1987 action parallels Obama’s DACA in some key ways, but differs in others. Both are examples of a president wielding his power not to apply U.S. immigration law in cases where he deems this necessary or appropriate, said David Shirk, a fellow at the Woodrow Wilson International Center for Scholars. Using executive authority this way is not so unusual among modern presidents. As Kenneth R. Mayer, a political scientist at the University of Wisconsin-Madison, told us in a previous fact-check, "Presidents going back to at least Reagan have made unilateral adjustments to immigration law -- adding exemptions, extending protection to classes not covered by existing statutes such as children and spouses, making discretionary decisions about what constitutes ‘unlawful presence’ or what categories of people here illegally will be the focus of enforcement action." An important distinction, however, is that while DACA provided a temporary reprieve from deportation, it fell short of giving legal status to eligible immigrants, as Reagan’s had done, Shirk said. "(Obama’s action) allowed undocumented immigrant children to come out of the shadows, but only as long as the executive branch adhered to the policy of DACA," he said. "Reagan's order gave undocumented immigrant children full legal status, with the possibility of permanent residency and eventual consideration for citizenship." The two policies also differ in terms of the number of people affected. Whereas Reagan’s action affected an estimated 100,000 families, nearly 800,000 undocumented immigrants have taken advantage of DACA. As we’ve noted previously, critics have argued that Obama’s action is different because he did it in the face of opposition from Congress (at least from the House), whereas Reagan’s policy (and Bush’s, for that matter) was undertaken to fix "loose ends" of the 1986 immigration law. Was George H.W. Bush’s 1990 action similar to DACA? Franken’s reference to the elder Bush concerned his 1990 executive action, which like Reagan’s before him, sought to smooth off some of the rough edges of the immigration overhaul. To prevent families from being split up, Bush’s policy effectively forestalled the deportation of spouses and children of a person who gained legal status as a result of the 1986 law, a broader group than those affected by Reagan's action. Like DACA (and Reagan’s 1987 action), Bush’s action is another example of a president relying on executive authority to selectively apply U.S. immigration law so as not to deport certain undocumented immigrants. Similar to DACA, Bush’s action did not confer legal status. Rather, it granted deportation deferment that could be renewed periodically. Both permitted affected immigrants to receive work permits. There’s disagreement over how many undocumented immigrants were covered by Bush’s action. It was initially estimated to apply to up to 1.5 million, though Mark Krikorian, executive director of the Center for Immigration Studies, a group that favors tighter immigration policies, has written that as few as 140,000 took advantage of it. So that’s either substantially larger or substantially smaller than the nearly 800,000 DACA recipients. Our ruling Franken said, "President Reagan did a similar thing. George H.W. Bush did a similar order" as Obama’s Deferred Action for Childhood Arrivals, or DACA. There are differences in the substance and circumstances of DACA, on the one hand, and the Reagan and Bush actions, on the other. But they are similar in their broad strokes and even share some specific features. Most significantly, all three are examples of presidents relying on executive authority to selectively apply U.S. immigration law to lift — or lift the risk of — deportation for large numbers of undocumented immigrants. We rate this Mostly True. See Figure 1 on PolitiFact.com	None	Al Franken	None	None	None	2017-09-08T15:23:05	2017-09-05	['George_W._Bush', 'Ronald_Reagan', 'Barack_Obama']
pomt-06048	"Opinion polls show that the majority of Americans, and the majority of New Jerseyans, favor marriage equality for same sex couples."	mostly true	/new-jersey/statements/2012/jan/12/reed-gusciora/gay-marriage-supported-majority-americans-and-majo/	Gov. Chris Christie will need some convincing, but Democratic legislators claim they have public opinion on their side as they attempt to legalize same-sex marriage in New Jersey. "We also must recognize that society is changing for the better, making (Assembly bill) A-1 timely," state Assemblyman Reed Gusciora (D-Mercer) said in a Jan. 9 news release. "Opinion polls show that the majority of Americans, and the majority of New Jerseyans, favor marriage equality for same sex couples." Between four national polls and two Rutgers University polls, PolitiFact New Jersey found that Gusciora has the numbers to back up his argument. But two other national polls have indicated there are slightly more opponents than supporters. "It’s not a solid majority yet, but many polls are showing a majority," said Patrick Murray, director of Monmouth University’s Polling Institute. "(Gusciora is) probably on safe ground with that claim, certainly here in the state of New Jersey." First, let’s talk about the state polls. In each of two polls conducted last year by the Eagleton Institute of Politics at Rutgers University, 52 percent of New Jersey residents said same-sex marriage should be legal in the Garden State. The most recent poll, which was done in October, found that 39 percent oppose legalizing same-sex marriage. For the most recent poll, the margin of error attributed to those percentages was 4.7 percent. "I think it is a fair statement," said David Redlawsk, a political science professor and director of the Rutgers-Eagleton poll, referring to Gusciora’s claim. "Nationally, we’re seeing the same general trend." Now, let’s turn to how Americans across the nation view same-sex marriage. Tom Hester Jr., a spokesman for the Assembly Democrats, pointed to a Gallup poll conducted in May, when 53 percent of respondents said same-sex marriage should be legal. That figure marked a nine percent increase over a 2010 poll asking the same question. The margin of error for the May poll was 4 percent. We also found three other national polls that demonstrate similar support for same-sex marriage. Two ABC News/Washington Post polls conducted last year put the level of support at slightly more than 50 percent. A CNN poll done in April also found that 51 percent of respondents support legalizing same-sex marriage. The margins of error for those polls was 3.5 percent. However, when you factor in the margins of error, a majority of Americans might only support same-sex marriage based on one of those four national polls. Also, two other national polls conducted last year suggest that opposition to same-sex marriage remains strong. A Pew Research Center poll done in late February and early March found that 45 percent of respondents support same-sex marriage and 46 percent oppose it. That poll had a margin of error of 3 percent. In July, a Quinnipiac University poll determined that 48 percent of registered voters would oppose a state law legalizing same-sex marriage and 46 percent would support one. The margin of error was 2 percent. Still, both of those polls demonstrate that public support for same-sex marriage has increased. Compared to a Quinnipiac University poll conducted in April 2009, the percentage of respondents who support a state law allowing same-sex marriage has increased by 8 percent. Hester defended Gusciora’s claim in an email: "Polls have shown support for marriage equality. Assemblyman Gusciora accurately and responsibly cited those polls. His statement was true." Our ruling Gusciora claimed, "Opinion polls show that the majority of Americans, and the majority of New Jerseyans, favor marriage equality for same sex couples." Two state polls and four national polls show that slightly more than 50 percent of respondents support legalizing same-sex marriage. But the margins of error among those national polls could mean greater support than opposition in only one of those polls. Two other national polls also suggest a closely divided electorate, but still show that public support for same-sex marriage has increased in recent years. We rate the statement Mostly True. To comment on this ruling, go to NJ.com.	None	Reed Gusciora	None	None	None	2012-01-12T07:30:00	2012-01-09	['New_Jersey', 'United_States']
pomt-12053	"Schools in Austin Independent School District are teaching children as young as 4 years old that their gender is fluid – that they’re not a boy or a girl and they can choose whichever gender they want."	mostly false	/texas/statements/2017/sep/08/glenna-hodge/mostly-false-austin-children-taught-gender-fluid-s/	A supporter of basing student access to bathrooms and locker rooms on gender identity at birth declared that as things stand, Austin's schools teach children to choose their genders. Spicewood attorney Glenna Hodge, testifying before the Texas Senate State Affairs Committee, said parents should recognize that without a protective law, their children can’t count on privacy. Hodge went on: "We also know that schools in Austin Independent School District are teaching children as young as 4 years old that their gender is fluid–that they’re not a boy or a girl and they can choose whichever gender they want." Asked for examples of schools doing so, Hodge told the panel in July 2017 that Austin’s Kiker and Odom elementary schools trained teachers with "Welcoming Schools" materials devised by the Human Rights Campaign Foundation. That campaign says it focuses on achieving equality for lesbian, gay, bisexual and transgender Americans. In each training, Hodge testified, teachers were told to tell children that gender identity is fluid. We asked Hodge how she reached her conclusion about what students are taught. By phone, she said 24 of the Austin district’s 85 elementary schools undertook the training, which she described as clearing the way for students to be taught gender-fluid lessons. "What are the teachers supposed to do with the training? What’s the point if not to affirm transgenderism?" Hodge said. A 2017 web post Hodge pointed us to a January 2017 web post by the Southern Baptist Texan, a religious publication. The post, "Trojan Horse: Austin ‘anti-bullying’ program pushes progressive views on gender, sexual identity," says the Welcoming Students material "is taught to students as young as 4 years old" and "affirms same-sex marriage and parenting, gay and lesbian relationships, and transgenderism." In one module of the teacher training, the post says, "teachers are asked to answer questions about their preconceived ideas about gender (i.e. gender bias). The lesson states, ‘By embracing the richness of the gender spectrum, teachers and other adults can help broaden children’s understandings of gender in order to help every child feel seen and recognized.’" The post goes on: "By Module 5, children are told they can choose their gender identity even if that identity conflicts with biological reality. Questioning the child’s choice of gender is not an option for teachers or students," the post says. A teacher’s recollection Hodge also put us in touch with Caryl Ayala, who described herself by phone as a former Odom pre-kindergarten teacher where, she said, the Welcoming Schools training took place in 2015-16. She said she had no recording or notes taken during the training but pointed us to a Concerned Parents of Austin website presenting what appeared to be part of the training presentation. According to one training module, "What is Gender?," presenters were to get teachers to "recognize that gender expression is a social construct, without meaning other than the meaning we have given it." School district responses Seeking a full grasp on what teachers were taught and what students are told, we queried the Austin district. By email, a spokeswoman, Tiffany Young, initially conveyed a statement from Peter Price, district director of social and emotional learning, stating that in the 2014-15 through 2016-17 school years, 24 elementary campuses requested and received Welcoming Schools "professional development," which Price described as a "training for teachers to provide safe, supportive, inclusive environments for students and their families and to create a conversation among adults on campus to examine our language and practices." In each instance, Price, said, a letter was sent home at the start of the school year and parents were invited to attend a module. Young emailed us an undated letter to parents stating the training focuses on embracing family diversity, ending bullying and avoiding "gender stereotyping and accepting diverse gender identities." From the parent letter: "Pressure to conform to specific gender roles can limit a child’s development by limiting experiences and expectations. We believe it is important to allow all students to reach their full potential and to feel safe expressing their individuality." So, are students taught that gender is fluid? In a follow-up statement, Price said "one of the biggest misconceptions about our Welcoming Schools training for teachers is that they turn around after the training and present a curriculum/lessons to students about LGTBQ topics. That does not happen. The training is for adults, so they can be better prepared to welcome all students to our schools and to ensure all students feel safe and valued. There is no curriculum or lessons for the students." We later connected with Lisa Goodnow, the district’s executive director for academic and social emotional learning, who said by phone that children in pre-kindergarten are taught about health and safety issues, not gender identity. Human sexuality gets taken up in middle and high school, Goodnow said. Goodnow emailed us a document showing topics addressed in the district’s human sexuality curriculum from kindergarten through fifth grade. Human sexuality gets mentioned in third grade, the document says, with puberty discussed in fifth grade; there’s no direct mention of gender identity in the document. When we asked Young about Austin schools doing the Welcoming Schools training in 2017-18, she replied that no schools were doing so but the district was "looking into creating its own training program in the future for teachers and is taking the next year to develop it." Documentation At our inquiry, the district also gave access to hundreds of pages of emails and other documents from recent years about the Welcoming Schools trainings and gender-related topics. We didn’t spot material suggesting teachers were telling students that gender is fluid. But documents did show interest among teachers and other staff in helping students come to terms with gender identity issues. Among the documents: --A 2015 paper, "Beyond the Gender Binary: A Group for Teens," suggesting middle and high schools could provide opportunities for students to explore "the many facets of gender identity and increase feelings of well-being in trans youth." --A 2015 email from Superintendent Paul Cruz to principals and staff sharing changes in policy adopted by the school board to protect gender identity and expression. The email said: "Gender identity refers to a person’s innate, deeply felt psychological identification as male, female or another gender. Gender expression refers to the external manifestation of a person’s gender identity, which or may not conform to socially defined behaviors and characteristics typically associated with being either masculine or feminine." Cruz’s email further said he hoped to see the Welcoming Schools curriculum extended to all campuses. --A 2016 email from a district official to another sharing a CNN story on what it means to be "gender-fluid." --A Welcoming Schools packet about using books in grades one through three to look at gender stereotyping. --A list of "gender identity" books for students including picture books for students starting in pre-k. "Adventures of Tulip, Birthday Wish Fairy," the list says, follows Tulip "as he deals with the birthday wishes of all the nine-year-olds in North America. Tulip receives a wish from a child known as David to live as Daniela. He doesn’t know how to help, so he seeks the wise counsel of the Wish Fairy Captain." Another listed book: "All I Want to Be is Me," is described as giving voice "to the feelings of children who don’t fit gender stereotypes, and who just want to be free to be themselves. Includes children who are fluid in their gender identity, as well as those that feel their body doesn’t match who they really are," the summary says. Human Rights Campaign We also heard back from the Human Rights Campaign about its training materials. By email, spokeswoman Sarah McBride provided responses from Johanna Eager, director of Welcoming Schools, who said: "We do not say that gender is a choice, but in workshops with educators, Welcoming Schools does reference the research and data which demonstrate that children begin to understand their gender identity as early as the age of four." We looked over the foundation’s suggested Welcoming Schools lesson plans, noticing that none focus on children in pre-kindergarten and the lesson plan on "understanding transgender children" contains no language saying children should be told gender identity is fluid though there’s reference to gender as a spectrum. That particular lesson plan, intended for teachers in kindergarten through fifth grade, lists among goals the expansion of "students’ perception and understanding of gender" and also understanding "what it means to be transgender using developmentally appropriate language for younger students." The plan also calls for students to read and discuss a nonfiction story, "I Am Jazz," and it says students "will learn new vocabulary words related to gender." From the publisher’s summary of the story: "From the time she was two years old, Jazz knew that she had a girl's brain in a boy's body. She loved pink and dressing up as a mermaid and didn't feel like herself in boys' clothing. This confused her family, until they took her to a doctor who said that Jazz was transgender and that she was born that way. Jazz's story is based on her real-life experience and she tells it in a simple, clear way that will be appreciated by picture book readers, their parents, and teachers." The lesson plan says teachers should understand before reading the book to students "that gender is a spectrum, not a binary, and that we all express ourselves in many different ways along that spectrum. Each child is an individual with their own unique expression of who they are in the world," the plan says. Definitions offered with the lesson plan include: "GENDER IDENTITY: How you feel — male, female, neither or both. This can be different from the anatomy that you were born with (sex assigned at birth)." "TRANSGENDER/TRANS: When your gender identity (how you feel) is different than how your body is (your anatomy). When a person with a boy body feels like a girl inside their heart and brain. Or, when a person with a girl body feels like a boy inside their heart and brain. " "GENDER BINARY: The idea that there are two distinct and opposite genders — male and female / boy and girl. This idea is limiting and doesn’t allow for the many ways that children and adults express themselves." We followed up with Young, who noted by email that the Austin district didn’t adopt the Welcoming Schools curriculum for classroom instruction. Further, she said: "We are not aware of any elementary school teachers who are teaching gender fluidity." Our ruling Hodge said: "Schools in Austin Independent School District are teaching children as young as 4 years old that their gender is fluid – that they’re not a boy or a girl and they can choose whichever gender they want." Hodge didn’t deliver proof of Austin students including toddlers getting told that gender is fluid nor did we confirm such instruction. It’s clear otherwise that the district has put energy into teachers understanding that each child comes to terms with gender identity among developmental issues. Teacher training materials include a lesson plan describing gender identity varying along a spectrum. We rate this claim Mostly False. MOSTLY FALSE – The statement contains an element of truth but ignores critical facts that would give a different impression. Click here for more on the six PolitiFact ratings and how we select facts to check. See Figure 1 on PolitiFact.com	None	Glenna Hodge	None	None	None	2017-09-08T16:41:43	2017-07-20	['None']
snes-01855	It is legal in Texas to use deadly force to stop a Confederate statue from being vandalized.	false	https://www.snopes.com/fact-check/texas-statue-vandalize-deadly-force/	None	Crime	None	Dan Evon	None	Is It Legal in Texas to Use Deadly Force to Protect a Statue from Vandalism?	23 August 2017	None	['Texas', 'Confederate_States_of_America']
vogo-00151	Statement: “I’m excited that District 4 is the most diverse City Council district in the city of San Diego,” Dwayne Crenshaw, a likely District 4 council candidate, said during a Dec. 14 appearance on NBC 7 San Diego.	determination: true	https://www.voiceofsandiego.org/community/the-demographics-of-district-4-fact-check/	Analysis: District 4 Councilman Tony Young will soon leave his council seat behind to take a new job with the local Red Cross.	None	None	None	None	The Demographics of District 4: Fact Check	December 27, 2012	None	['San_Diego']
goop-02749	Taylor Swift Did Leak Joe Alwyn Romance To Press, 	0	https://www.gossipcop.com/taylor-swift-leak-joe-alwyn-romance-press-publicity/	None	None	None	Michael Lewittes	None	Taylor Swift Did NOT Leak Joe Alwyn Romance To Press, Despite Report	4:36 pm, June 8, 2017	None	['None']
pomt-09927	"Some 500 detainees were released from Guantanamo during the Bush administration."	mostly true	/truth-o-meter/statements/2009/jun/18/steny-hoyer/hoyer-correct-500-guantanamo-detainees-were-releas/	For weeks, Republicans have questioned the wisdom of closing the detention facility at Guantanamo Bay, Cuba. President Barack Obama plans to transfer the approximately 230 remaining detainees to other countries or to prisons in the United States. Responding to the Republicans, House Majority Leader Steny Hoyer told reporters on June 16, 2009, that it's important to consider Obama's plans in context with the overall number of releases in the past seven years. "Some 500 detainees were released from Guantanamo during the Bush administration," Hoyer said. We wondered if he was correct. Indeed, government documents indicate more than 500 detainees were released or transferred from Guantanamo while George W. Bush was president. A White House executive order issued on the second day of Obama's presidency said, " The federal government has moved more than 500 such detainees from Guantánamo, either by returning them to their home country or by releasing or transferring them to a third country." That's backed up by a fact sheet from the military task force that runs the detention camp, which says 520 detainees had been released or transferred by March 2009. Our only quibble with Hoyer is his use of the word "released." That could be interpreted to mean that under Bush, 500-plus detainees left the center and were immediately freed. But the Pentagon says there is a difference between a release and a transfer to another country. The vast majority of detainees leave Gitmo under a transfer, which means they are transported to another country that places them under some type of restrictions. Some are incarcerated in those countries because of criminal charges, while others face monitoring or travel limitations. But Hoyer only said "released," so we'll take him down a notch to Mostly True.	None	Steny Hoyer	None	None	None	2009-06-18T18:12:38	2009-06-16	['George_W._Bush', 'Guantanamo_Bay_detention_camp']
pomt-02153	"Wendy Davis has already taken more $ from teacher unions than the past 3 Democrat gubernatorial candidates combined."	mostly false	/texas/statements/2014/may/02/republican-party-texas/early-campaign-wendy-davis-has-not-raised-more-thr/	Teacher groups often back Democrats for office; it shouldn’t be a surprise Wendy Davis has such support. Still, a reader asked us to check an April 11, 2014, tweet from @WendyDavisTruth, a Twitter account run by the Republican Party of Texas. The tweet said, "Wendy Davis has already taken more $ from teacher unions than the past 3 Democrat gubernatorial candidates combined." The tweet came with a bar chart comparing contributions by three teacher groups — the Texas State Teachers Association, Texas chapter of the American Federation of Teachers and the political arm of the Texas Classroom Teachers Association. The bar labeled "2014 Wendy Davis" far exceeded comparable bars for Tony Sanchez’s 2002 gubernatorial run, Chris Bell’s 2006 campaign and Bill White’s 2010 campaign. Here’s the chart: By the group’s math, Davis has drawn $102,777 from the three teacher groups, while the previous three Democratic nominees for governor combined to attract $102,700. Republican Party of Texa administrator Beth Cubriel told us by email the figures were based on contribution and expenditure reports filed at the Texas Ethics Commission. She added that the figures reflect all contributions by the teacher groups to the candidates — not just contributions made while each one was running for governor. But labels on the chart — "2006 Bell" and "2014 Wendy Davis," for example — left us with a different impression. One might not expect that previous campaigns for other offices would be included in those contribution totals. We looked next at how much each candidate drew from the singled-out groups while running for governor. By our calculations, Davis garnered about $67,000 of her contributions from the groups for her two tightly-contested Senate campaigns with about $36,000 coming in since she declared for governor Oct. 3, 2013. Likewise, Bell in 2006 drew no donations from the groups during his run for governor; his nearly $40,000 came during his 2008 campaign for a Texas Senate seat. By contrast, the teacher contributions to Sanchez in 2002 and White in 2010 were specifically for gubernatorial campaigns. By email, Cubriel said our breakdown succinctly covers "what didn't fit into the four corners" of the party's chart. The party "never claimed the money was given to her gov(ernor) campaign directly," she said. "The years on the chart are to serve as a reminder of when each candidate was the nominee." We told Cubriel that our review of campaign-finance reports turned up a sizable contribution not included in the party’s critique--$125,000 gained by Davis’s gubernatorial kitty on Jan. 15, 2014, from the Washington, D.C.-based American Federation of Teachers Committee on Political Education. Cubriel said by phone that party researchers didn’t search records for that group. "That makes the case against her even worse," she said. Our ruling The Texas party said Davis has already taken more money from "teacher unions," meaning three teacher groups, than the previous three Democratic gubernatorial candidates combined and presented a chart purporting to show that. The tweet and chart turned out to mislead. Most of the cited teacher groups’ giving to Davis came during her campaigns for state Senate, not during her run for governor. Running for governor, Davis has attracted about $36,000 from two of the groups and nothing from the third. That total trails the $65,000 combined raised by two of the previous nominees in their respective gubernatorial bids. Regardless, the claim has an element of truth. With career fund-raising factored in, Davis has topped the three previous Democratic gubernatorial nominees in support from the groups. Moreover, the party didn't mention a 2014 donation of $125,000 to Davis's campaign from a major teacher group. We rate this claim as Mostly False. MOSTLY FALSE – The statement contains an element of truth but ignores critical facts that would give a different impression. Click here for more on the six PolitiFact ratings and how we select facts to check.	None	Republican Party of Texas	None	None	None	2014-05-02T16:17:41	2014-04-11	['Democratic_Party_(United_States)']
abbc-00249	In recent weeks, the Government has sought to turn the focus of the political debate onto the economy.	in-between	http://www.abc.net.au/news/2017-10-13/fact-check-wii-australia-be-uncompetitive-on-company-tax/9033940	Mr Morrison is close to the mark. The Treasurer accurately points to a widening gap between Australia's company tax rate and that of many other countries. Where there has been a global trend to lower company taxes, Australia has not reduced company tax for most businesses since 2000. Australia's company tax rate (30 per cent for most businesses) already compares unfavourably with that of Singapore (17 per cent) and the United Kingdom (19 per cent). And while the United States currently has a higher company tax rate than Australia (35 per cent or over 39 per cent if state taxes are included), the Republican administration is pushing to reduce that rate to 20 per cent. While Australian resident shareholders may see little direct benefit from company tax cuts due to Australia's imputation tax credit system, it is clear that many foreign investors compare company tax rates when deciding where to invest. But it is not the only factor influencing investment. And even if the Labor Party caves in and agrees to the Government's company tax proposals, this would only result in a reduction over time to 25 per cent. Australia would continue to compare unfavourably to Singapore, the UK (which is scheduled to reduce its rate to 17 per cent over the same period) and possibly the United States.	['tax', 'liberals', 'scott-morrison', 'australia']	None	None	['tax', 'liberals', 'scott-morrison', 'australia']	Fact check: Will Australia be uncompetitive on company tax if the Government's reforms fail?	Thu 30 Nov 2017, 2:56am	None	['None']
hoer-01181	Attempts to Export Opengraph File	facebook scams	https://www.hoax-slayer.net/attempts-to-export-opengraph-file-facebook-phishing-scam/	None	None	None	Brett M. Christensen	None	Attempts to Export Opengraph File Facebook Phishing Scam	May 25, 2015	None	['None']
snes-03155	Hackers can extract fingerprints from peace sign selfies and steal people's identities.	unproven	https://www.snopes.com/fact-check/hackers-peace-sign-fingerprints/	None	Technology	None	Kim LaCapria	None	Can Hackers Use Peace Sign Selfies to Steal Fingerprints and Identities?	12 January 2017	None	['None']
para-00073	Less than 2 per cent of boat crew coming to Australia this year are being charged and prosecuted for people smuggling.	true	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/aug/11/scott-morrison/liberals-says-less-2-pct-boat-crew-bringing-asylum/index.html	None	['Asylum Seekers']	Scott Morrison	Chris Pash, Peter Fray	None	Liberals says less than 2 pc of boat crew bringing asylum seekers are being prosecuted	Sunday, August 11, 2013 at 7:52 p.m.	None	['Australia']
tron-01909	John Kerry gets mixed up quoting his favorite Bible verse	fiction!	https://www.truthorfiction.com/kerrybible/	None	humorous	None	None	None	John Kerry gets mixed up quoting his favorite Bible verse	Mar 17, 2015	None	['Bible', 'John_Kerry']
goop-00409	Angelina Jolie Pushing For ‘Quickie’ Divorce To Marry English Billionaire, 	0	https://www.gossipcop.com/angelina-jolie-marrying-english-billionaire/	None	None	None	Andrew Shuster	None	Angelina Jolie NOT Pushing For ‘Quickie’ Divorce To Marry English Billionaire, Despite Report	10:17 am, August 22, 2018	None	['None']
afck-00224	“The proportion of households benefiting from free basic water services increased dramatically between 2007 and 2013. Households receiving free basic water services increased from 7,225,287 in 2007 to 11,794,526 in 2013.”	incorrect	https://africacheck.org/reports/is-the-anc-advancing-peoples-power-we-fact-check-key-election-claims/	None	None	None	None	None	Is the ANC ‘advancing people’s power’? We fact-check key election claims	2016-05-19 06:39	None	['None']
pomt-06893	"Thirty-four of the last 44 (debt ceiling increases) have been for less than a year. So, this notion that short-term is somehow the exception, it's actually the rule."	true	/ohio/statements/2011/jul/27/rob-portman/sen-rob-portman-says-most-debt-ceiling-increases-h/	Just cut spending. No, raise taxes on the rich, too. What if we reform the whole tax code? Fine, but don’t spook the financial markets, and don’t make us perform this dance again next year. So many options, so little agreement. Welcome to July 2011, when ordinary Americans are following the shots and fouls of the federal debt as if this were Sweet 16 college basketball brackets. The debt is a problem, but failure to raise the amount the government can legally borrow could be worse, many say. What can be done about it? President Barack Obama, House Speaker John Boehner and other congressional leaders are trying to hash this out while the government can still pay all its bills. One of their disagreements is how high to raise the $14.3 trillion debt ceiling, and how much spending should be cut to correspond with that hike. Some Republicans want a debt hike that is a short-term solution for now, matched with spending cuts, while working on more sweeping spending reforms over the next year. The White House hoped for something grander, saying it doesn’t want to just punt the problem into an election year. Others want to pair spending compromises with tax reform, but that would require a short-term solution to get past the looming crisis now and a return to the table later with long-sought tax reform. U.S. Sen. Rob Portman is among those advocates. Right now, "we simply don’t have time to deal with these bigger issues like tax reform," Portman said to MSNBC’s Andrea Mitchell on July 25, 2011. "And by the way, if you look back, historically, you know usually the debt limit is for less than a year," he added. "Thirty-four of the last 44 (debt hikes) have been for less than a year. So, this notion that short-term is somehow the exception, it's actually the rule." Portman, a Republican who was director of the Office of Management and Budget under President George W. Bush, intrigued PolitiFact Ohio with his answer, because he was suggesting that this nation has done an awful lot of punting on the debt ceiling. So we asked his office where he got his information. Spokeswoman Christine Mangi referred us to a July 24 blog post by Keith Hennessey, who maintains a website called "Your Guide to American Economic Policy." Hennessey is a research fellow at the Hoover Institution, a conservative think tank at Stanford University, and a lecturer at Stanford’s graduate business and law schools. Hennessey also has extensive policy experience as an economic adviser to President George W. Bush and on Capitol Hill. We turned to Hennessey’s blog and to his backup data. We won’t bore you with details, but we spotted an error in the data presentation as it related to a certain time period. We contacted Hennessey by phone and e-mail and he graciously acknowledged the error and corrected his website. He noted in a return e-mail that it didn’t change his broader point. He was right. We know because he shared his data with us and told us of the original source, namely, historical tables on the federal debt since 1940. These are maintained by the White House Office of Management and Budget -- Portman’s old outfit -- and we keep sets of these budget documents in our office because you never know when you’ll need them. We took them off the shelf and confirmed Hennessey’s trend line. That is, of the 44 most recent times that the debt limit has been raised, going back to 1980, Congress and the president have had to come back within a year on 34 occasions and raise it again. Wars, recessions, excessive spending, inadequate revenues, unbalanced budgets -- stuff has happened. Hennessey picked the number 44 because it represents the last 30 years of debt hikes. "You could argue things are different now – it’s more difficult for Congress to act, and the spending and deficit problems we face combine with legislative uncertainty around the debt limit deadline to create undesirable financial market pressures," Hennessey wrote in his blog. But he added, "A debt limit extension of three, six, or nine months would be routine based on historic practice." That’s what Portman said, too -- that 34 of the last 44 have lasted for less than a year. Portman’s statement was accurate. On the Truth-O-Meter it rates True.	None	Rob Portman	None	None	None	2011-07-27T12:00:00	2011-07-25	['None']
goop-01216	Prince Harry Fears Meghan Markle Will Be “Runaway Bride”?	0	https://www.gossipcop.com/prince-harry-meghan-markle-runaway-bride/	None	None	None	Shari Weiss	None	Prince Harry Fears Meghan Markle Will Be “Runaway Bride”?	3:41 am, April 10, 2018	None	['None']
