obry-00036	During a Sept. 22 speech at Ripon College, Waupaca Mayor Brian Smith expressed his disapproval of extending the UW System’s in-state tuition freeze through a fifth year, citing the decision makers’ lack of a plan for dealing with the losses suffered from the freeze. On Oct. 7, the Board of Regents voted unanimously in favor of a resolution to the state budget that would freeze tuition through the 2017-18 academic year, but then raise tuition by a small increment for 2018-19. Republican Gov. Scott Walker and the state legislature will ultimately decide whether or not to include the resolution in the final 2017-19 budget. Asked if he would advise against the freeze, Smith, who was unsuccessful in his challenge of Republican incumbent Luther Olsen for the 14th District in the state Senate, made the following claim: “If you’re going to freeze tuition, then you have to find another way to fund education at the university level. And they (Walker and the Republican party) haven’t come up with a plan. Except, the plan is to have massive layoffs –– of not only professors, but also to have layoffs of their assistants –– and increase class sizes.” 	mostly false	https://observatory.journalism.wisc.edu/2016/12/06/does-walker-have-a-plan-to-fund-uws-fifth-year-of-frozen-tuition/	None	None	None	Evan Winter	None	Does Walker have a plan to fund UW’s fifth year of frozen tuition?	December 16, 2016	None	['Republican_Party_(United_States)', 'Scott_Walker_(politician)', 'Board_of_governors', 'Waupaca,_Wisconsin', 'University_of_Wisconsin_System']
obry-00024	During his State of the State address, Gov. Scott Walker touted “historic” investments to K-12 funding in Wisconsin’s 2017-19 budget. However, state Sen. Janet Bewley, D-Ashland, immediately pushed back against Walker’s claim, decrying the budget’s “broken promises” to one particular area of education funding — sparsity aid — which benefits small rural school districts. “We lost more in sparsity aid and more in revenue authority because of the changes to the budget. The current plan to ‘make up for’ those broken promises costs our schools one full year and at least two-thirds of the sparsity aid that had been promised,” Bewley said in a statement on Jan. 24. What is sparsity aid? 	mostly true	https://observatory.journalism.wisc.edu/2018/03/08/legislatures-make-up-funding-would-still-fall-short-sen-janet-bewley-claims-we-check-her-math/	None	None	None	Nina Bertelsen	None	Legislature’s ‘make-up’ funding would still fall short, Sen. Janet Bewley claims. We check her math.	March 19, 2018	None	['Wisconsin', 'Scott_Walker_(politician)']
obry-00004	In a television interview in April with Fox News, U.S. Sen. Ron Johnson, R-Wis., emphasized a need for more help to patrol the United States’ southern border with Mexico. Johnson, who is chairman of the Senate Homeland Security Committee, said, “We do need increased manpower. Part of our problem is our attrition rate is higher than our hiring rate, so we don’t have the number of Border Patrol agents. So I think that’s one of the reasons that’s really prompted the president to call up the National Guard.” The issue he referred to was President Donald Trump’s recent request to send up to 4,000 National Guard troops to the southern border to help the Border Patrol curb illegal immigration and stop drug smugglers. 	verified	https://observatory.journalism.wisc.edu/2018/05/05/sen-ron-johnson-wants-troops-at-the-mexican-border-do-we-need-them/	None	None	None	Mason Muerhoff	None	Sen. Ron Johnson wants troops at the Mexican border. Do we need them?	May 5, 2018	None	['Mexico', 'United_States', 'United_States_Border_Patrol', 'Fox_News_Channel', 'National_Guard_of_the_United_States', 'United_States_Senate_Committee_on_Homeland_Security_and_Governmental_Affairs']
obry-00021	In a Feb. 21 tweet from his personal Twitter account, Wisconsin state Assembly Majority Leader Jim Steineke, R-Kaukauna, responded to FOX6 Milwaukee political reporter Theo Keith, writing, “The truth is school shooters almost exclusively have passed background checks.” The reply was in response to a tweet that Keith wrote, linking to a story from Fox6Now describing the passage of a bill in the Wisconsin Assembly that will pay for armed guards in schools. According to Fox6Now, the bill’s passage followed a “raucous debate” in the Assembly, during which GOP leaders rejected a proposal by Democrats for a mandatory background check on all gun sales. The truth is school shooters almost exclusively have passed background checks. Background checks aren’t likely to prevent the shootings while additional security measure may. 	mostly true	https://observatory.journalism.wisc.edu/2018/03/19/wisconsin-assembly-leader-most-school-shooters-pass-a-background-check-we-check-it-out/	None	None	None	Mason Muerhoff	None	Wisconsin Assembly leader: Most school shooters pass a background check. We check it out.	March 19, 2018	None	['Wisconsin', 'Republican_Party_(United_States)', 'Democratic_Party_(United_States)', 'Milwaukee']
obry-00040	In a speech on November 1 in Dade City, Florida, Democratic presidential nominee Hillary Clinton motivated voters to support her and to support Florida Sen. Marco Rubio’s Democratic challenger, Patrick Murphy. To connect with the voters, Clinton spent most of the speech talking about her opponent and challenging his qualifications and the things he has said. One of Clinton’s claims was that “in 1987, Donald Trump took out an $100,000 ad in the New York Times to criticize President Reagan. He said, ‘Our leaders are the laughing stock of the world.’” According to a Politico article and a New York Times article, Trump took out full page ads in The Washington Post, the Boston Globe and the New York Times in 1987. 	mostly true	https://observatory.journalism.wisc.edu/2016/11/18/clinton-calls-out-trumps-anti-reagan-ad/	None	None	None	Noah Broder	None	Clinton calls out Trump’s anti-Reagan ad	November 19, 2016	None	['Bill_Clinton', 'The_Boston_Globe', 'The_New_York_Times', 'Hillary_Rodham_Clinton', 'Politico', 'Democratic_Party_(United_States)', 'Ronald_Reagan', 'The_Washington_Post', 'Donald_Trump', 'Florida', 'Marco_Rubio']
obry-00014	Following the Feb. 14 mass shooting at Florida’s Marjory Stoneman Douglas High School that left 17 dead, Wisconsin lawmakers faced pressure on gun control. Amidst calls for tighter gun restrictions, Assembly Speaker Robin Vos, R-Rochester, addressed the notion of self-defense in a February claim, stating, “I certainly believe there are an awful lot of folks who are law-abiding who have done nothing wrong who could probably defend themselves.” The Observatory contacted Vos and his spokesperson for comment, but they did not respond. 	mostly false	https://observatory.journalism.wisc.edu/2018/04/18/vos-says-armed-citizens-can-defend-against-shooters-stats-show-that-is-rare/	None	None	None	Gerald Porter Jr.	None	Vos says armed citizens can defend against shooters; stats show that is rare	April 18, 2018	None	['Wisconsin']
obry-00019	As Gov. Scott Walker ramps up his re-election campaign, his promotional videos tout a list of accomplishments while he has been in office, including “stabilizing” Wisconsin’s health care program for the poor. In a campaign video on Feb. 6, Walker claimed, “We’ve covered everyone living in poverty under Medicaid, without the Obamacare expansion.” According to the Wisconsin Department of Health Services, Wisconsin’s Medicaid program — also known as BadgerCare — does cover all Wisconsin residents who are U.S. citizens and qualifying immigrants whose household income is up to 100 percent of federal poverty level (FPL) — $12,140 for an individual. 	verified	https://observatory.journalism.wisc.edu/2018/03/20/does-wisconsin-cover-every-poor-person-under-medicaid-we-check-gov-scott-walkers-claim/	None	None	None	Nina Bertelsen	None	Does Wisconsin cover every poor person under Medicaid? We check Gov. Scott Walker’s claim.	March 20, 2018	None	['United_States', 'Wisconsin', 'Scott_Walker_(politician)', 'Patient_Protection_and_Affordable_Care_Act']
obry-00026	“Why are we spending $8 million on advertising to persuade people to come back to Wisconsin?” State Senate Minority Leader Jennifer Shilling, D-La Crosse, asked on Jan. 24. Shilling was questioning measures by Gov. Scott Walker and legislative Republicans that direct the Wisconsin Economic Development Corp. (WEDC) to develop and implement initiatives for the attraction of talent to and retention of talent in Wisconsin. If there are so many reasons for people to stay, why are we spending $8 million on advertising to persuade people to come back to WI? #WIBrainDrain #SotSWI 	mostly true	https://observatory.journalism.wisc.edu/2018/03/05/is-wisconsin-spending-8-million-on-advertising-to-lure-people-back-home/	None	None	None	Pawan Naidu	None	Is Wisconsin spending $8 million on advertising to lure people back home?	March 21, 2018	None	['Wisconsin', 'Republican_Party_(United_States)', 'Scott_Walker_(politician)']
obry-00018	In January, gubernatorial candidate and Madison Mayor Paul Soglin proposed a temporary halt in new liquor licenses in the downtown area due to his concern over the amount of alcohol-related problems. Soglin tied the availability of alcohol to Madison residents’ distinction as being among the top U.S. binge drinkers. “The key cumulative effect is we tragically lead the nation as one of the worst cities for binge drinking, and regardless of the source of alcohol, it shows up in our downtown streets after 11 p.m., particularly on weekends,” Soglin told The Cap Times of Madison. 	verified	https://observatory.journalism.wisc.edu/2018/03/21/does-madison-have-an-alcohol-problem-as-mayor-paul-soglin-says/	None	None	None	Taylor Palmby	None	Does Madison have an alcohol problem, as Mayor Paul Soglin says?	October 17, 2018	None	['United_States', 'Madison,_Wisconsin']
obry-00029	In an Oct. 26 op-ed for The Cap Times, state Sen. Jennifer Shilling, D-La Crosse, criticized Gov. Scott Walker and the Republican-run Legislature for failing to address a range of problems at two state-run facilities, including the King Veterans Home. Specifically, Shilling attributed the King nursing facility’s poor conditions and staff shortages to profits transferred from the home for other uses. “Instead of approving $18 million in facility repairs and upgrades, the governor diverted $12 million from the veterans nursing home fund to backfill budget deficits. Republican leaders are set to raid another $18 million from King over the next two years,” Shilling wrote. 	mostly true	https://observatory.journalism.wisc.edu/2016/12/20/are-transfers-of-profits-from-the-king-veterans-home-hurting-veterans-care/	None	None	None	Luke Schaetzel	None	Are transfers of profits from the King Veterans Home hurting veterans’ care?	December 20, 2016	None	['Republican_Party_(United_States)', 'Scott_Walker_(politician)']
obry-00001	In a tweet from Sept. 3, Gov. Scott Walker praised Wisconsin’s economy, claiming “wage growth in Wisconsin is higher than the national rate. And the percentage of people working is one of the best in the country.” 	verified	https://observatory.journalism.wisc.edu/2018/10/16/wisconsin-gov-scott-walkers-claims-about-economy-are-accurate-but-do-not-apply-to-many-blacks-latinos/	None	None	None	Izabela Zaluska	None	Wisconsin Gov. Scott Walker’s claims about economy are accurate, but do not apply to many blacks, Latinos	October 16, 2018	None	['Wisconsin', 'Scott_Walker_(politician)']
obry-00011	“Our governor cut $1.6B from education is (sic) his first budget, now is putting back $638 million. That’s not progress, it’s an insult,” Mahlon Mitchell, Democratic candidate for governor and president of the state firefighters union, said in a March 17 tweet. We decided to check how much aid for K-12 education was cut in Gov. Scott Walker’s first budget and how much was added to the current budget. Walker proposed an increase of $649 million in education spending in the 2017-18 school year. However, the Legislature approved a budget that brings the boost down to $639 million, by spending less than what Walker proposed on rural schools and high-performing Milwaukee schools. 	verified	https://observatory.journalism.wisc.edu/2018/04/21/did-gov-scott-walker-cut-1-6b-in-education-funding-in-his-first-budget/	None	None	None	Pawan Naidu	None	Did Gov. Scott Walker add $638 million more in K-12 spending to the current budget?	April 21, 2018	None	['Scott_Walker_(politician)', 'Democratic_Party_(United_States)', 'Milwaukee']
obry-00054	Wisconsin Eye interviewed Mark Harris, the Democratic candidate for the 18th State Senate District of Wisconsin on September 7. Harris, who currently serves as Winnebago County Executive, spoke about a variety of topics ranging from education funding to gas taxes and differences from his opponent. Our focus is on Harris’ proposal for how to raise the minimum wage. Instead of giving one specific amount that he thinks should be the minimum wage, Harris said that raising the minimum wage too much could be unsustainable for certain businesses and may lead to unemployment. Harris proposed “something more like 50 percent or 60 percent of the prior year’s average wage…it would come out closer to nine dollars, that might be a more realistic first step.” The Observatory checked if 50 or 60 percent of the previous year’s average hourly wage is actually nine dollars. Harris suggested updating the wage periodically and that the wage is indexed so “that people don’t wallow at that wage for years and years before it’s updated again.” 	mostly true	https://observatory.journalism.wisc.edu/2016/11/03/how-will-the-minimum-wage-change/	None	None	None	Noah Broder	None	How will the minimum wage change?	November 4, 2016	None	['Democratic_Party_(United_States)']
obry-00023	On Jan. 24, Wisconsin Assembly Speaker Robin Vos, R-Rochester, praised the state’s health care performance in a statement, naming it “one of the best health care systems in the country.” Vos’ claim is similar to Gov. Scott Walker’s pronouncement in his State of the State Address hailing Wisconsin’s national top-rated health care quality ranking. The Observatory decided to check out this claim. Vos spokeswoman Kit Beyer told The Observatory that evidence of Wisconsin’s high ranking is provided in a 2016 report by the federal Agency for HealthCare Research and Quality. 	mostly true	https://observatory.journalism.wisc.edu/2018/03/15/assembly-speaker-robin-vos-says-wisconsin-health-care-system-is-one-of-the-best-is-it/	None	None	None	Gerald Porter	None	Assembly Speaker Robin Vos says Wisconsin health care system is one of the best. Is it?	March 19, 2018	None	['Wisconsin']
obry-00045	Patrick Testin is the member-elect of the Wisconsin State Senate for District 24 after defeating incumbent Julie Lassa in the Nov. 8 election. Testin’s plan for state education reform, the Wisconsin Education Achievement Initiative, proposes to limit the number of general education requirements, change the “staff dynamics” in the UW System, link tuition increases to the Consumer Price Index, increase competition through better education and offer refinancing options to fiscally responsible students. In his Wisconsin Education Achievement Initiative, Testin claims: The average student earns an undergraduate degree in six years that costs upwards of $150,000. This hefty price tag exceeds the annual household income for an average family. 	mostly true	https://observatory.journalism.wisc.edu/2016/11/16/testin-addresses-the-average-wisconsin-college-student-in-his-wisconsin-education-achievement-initiative/	None	None	None	Kerry Huth	None	Testin addresses the “average” Wisconsin college student in his Wisconsin Education Achievement Initiative	November 16, 2016	None	['University_of_Wisconsin_System', 'Wisconsin_State_Senate']
obry-00022	In late December, Assembly Majority Leader Jim Steineke, R-Kaukauna, posted a video to his public Facebook page describing the impetus behind his bill, now heading to Gov. Scott Walker’s desk, which removes Wisconsin Department of Natural Resources’ oversight over non-federal wetlands, including artificially-created and so-called “isolated” wetlands. In the video, Steineke claimed that Wisconsin is “one of only three states that regulates isolated and artificial wetlands the way we do.” The Observatory investigated how Wisconsin regulates wetlands and whether the Badger State is as unique as the representative says it is. 	unobservable	https://observatory.journalism.wisc.edu/2018/03/15/is-wisconsin-one-of-the-strictest-states-for-wetlands-protections/	None	None	None	Mason Muerhoff	None	Is Wisconsin one of the strictest states for wetlands protections?	March 19, 2018	None	['Wisconsin', 'Wisconsin_Department_of_Natural_Resources', 'Facebook']
obry-00027	Republican Leah Vukmir tweeted on Jan. 24 that since Republicans took control of the legislative and executive branches of government in 2011, they have saved Wisconsin taxpayers more than $8 billion. Vukmir is a member of the Wisconsin State Senate  from Brookfield. She is running in the Republican primary for the U.S. Senate. The Observatory addressed the claim to see if the Republican-controlled government has already saved taxpayers more than $8 billion since the party took control in 2011. Since Republicans took control of state government in 2011, taxpayers have saved more than $ BILLION! That's real money for Wisconsin families. #wisots #wiworking #wiright 	mostly true	https://observatory.journalism.wisc.edu/2018/03/02/have-republicans-saved-wisconsin-taxpayers-over-8-billion-we-check/	None	None	None	Teodor Teofilov	None	Have Republicans saved Wisconsin taxpayers over $8 billion? We check.	March 19, 2018	None	['Wisconsin', 'Republican_Party_(United_States)', 'Wisconsin_State_Senate', 'United_States_Senate', '1,000,000,000']
obry-00051	During an Oct. 4 interview with U.S. Sen. Ron Johnson, R-Wis., the Beloit Daily News brought up minimum wage, an issue Johnson hasn’t spoken about much during the past two years, despite the issue’s appearance in a recent Senate debate. The article said that Johnson responded by saying if the minimum wage was increased to $10.10 an hour — as President Obama has proposed — it would lead to a half million to a million jobs being lost, but if the minimum wage was raised to $15 an hour, more than 6 million jobs would be lost. Courtesy of the office of Ron Johnson 	mostly true	https://observatory.journalism.wisc.edu/2016/11/07/though-missing-context-ron-johnson-right-on-minimum-wage/	None	None	None	Will Hoverman and Briana Reilly	None	Though missing context, Ron Johnson right on minimum wage	November 7, 2016	None	['United_States', 'Barack_Obama', 'Lyndon_B._Johnson']
obry-00012	Republican state senator and U.S. Senate candidate Leah Vukmir posted on Facebook on March 6 that the residency rule in Milwaukee “prevented highly qualified teachers, police officers and firefighters from opting to work in the city” and that “removing these barriers helps Milwaukee retain and attract many valuable workers who were once discouraged by the residency rule.” Her post was accompanied by a link to a Fox6Now story by Myra Sanchick on the impact of the removal of the rule. The Observatory fact-checked Vukmir’s statement. The residency rule required people who work for the city of Milwaukee to live within the city limits. The residency rule in Milwaukee was in place for 75 years until it was removed by a 2013 state law, which was upheld by a decision by the Wisconsin Supreme Court in 2016. 	unobservable	https://observatory.journalism.wisc.edu/2018/04/21/did-milwaukees-old-residency-rule-lead-to-lower-quality-city-workers/	None	None	None	Teodor Teofilov	None	Did Milwaukee’s old residency rule lead to lower quality city workers?	April 21, 2018	None	['Milwaukee', 'United_States', 'Republican_Party_(United_States)', 'Wisconsin_Supreme_Court']
obry-00009	As construction crews prepare to break ground on the planned Foxconn manufacturing plant in Mount Pleasant, some in the political arena are questioning where money from the multi-billion dollar project will go. In a March 23 press release, Wisconsin Democratic gubernatorial candidate Matt Flynn said, “Taxpayer dollars will go to out-of-state businesses when they should go to Wisconsin ones.” His comments came after Flynn learned that the lead contractors directing construction of the $10 billion LCD manufacturing plant are, in fact, out-of-state companies. Annika Dale, a Flynn campaign staffer, cited a BizTimes article as Flynn’s source. 	mostly true	https://observatory.journalism.wisc.edu/2018/04/23/will-some-money-generated-by-foxconn-leave-wisconsin/	None	None	None	Mason Muerhoff	None	Will some money generated by Foxconn leave Wisconsin?	April 23, 2018	None	['Wisconsin', 'Matt_Flynn', 'Foxconn']
obry-00034	Office of Gov. Maggie Hassan New Hampshire’s U.S. Sen.-elect Maggie Hassan did not always agree with her party’s nominee Hillary Clinton, although her opponent, Sen. Kelly Ayotte, claimed she did. Democratic New Hampshire Gov. Maggie Hassan beat incumbent Republican Sen. Kelly Ayotte for the Senate seat in the Nov. 8 election. The race was incredibly close, with Hassan winning by less than 1,000 votes. Throughout the campaign, both Hassan and Ayotte were questioned about their support for their parties’ presidential nominees Hillary Clinton and Donald Trump. 	mostly false	https://observatory.journalism.wisc.edu/2016/12/16/sen-kelly-ayotte-accuses-gov-maggie-hassan-of-being-in-lockstep-with-hillary-clinton/	None	None	None	Andrew Bahl and Kerry Huth	None	Sen. Kelly Ayotte accuses Gov. Maggie Hassan of being in “lockstep” with Hillary Clinton	December 16, 2016	None	['United_States', 'Kelly_Ayotte', 'Hillary_Rodham_Clinton', 'Republican_Party_(United_States)', 'Democratic_Party_(United_States)', 'Donald_Trump']
obry-00049	During his Sept. 29 debate against Democratic challenger Joe Huftel in the 75th State Assembly District’s race, Rep. Romaine Quinn, R-Rice Lake, said the following: “My record since being in office — 20 months — has been completely distorted by Mr. Huftel. I have never voted to cut K-12 schools since I have been in office.” Quinn won reelection Tuesday over Huftel with 62 percent of the vote. Huftel did not respond to The Observatory’s request for comment for this story. 	verified	https://observatory.journalism.wisc.edu/2016/11/14/romaine-quinn-never-voted-to-cut-k-12-education/	None	None	None	Chris Bumbaca	None	Romaine Quinn never voted to cut K-12 education	November 15, 2016	None	['Democratic_Party_(United_States)']
obry-00053	During the first presidential debate on Sept. 26, Democratic presidential nominee Hillary Clinton and her Republican counterpart Donald Trump fielded a question about America’s race relations. Trump talked law and order, policing tactics and inner city violence. He focused on Chicago, claiming, “In a place like Chicago … almost 4,000 have been killed since Barack Obama became president.” Violence in Chicago — including a high level of gun violence — has been well-documented throughout the years. 	mostly true	https://observatory.journalism.wisc.edu/2016/11/03/trump-gets-chicago-murder-statistics-correct-mostly/	None	None	None	Lauren Sklba and Madeline Sweitzer	None	Trump gets Chicago murder statistics correct … mostly	November 4, 2016	None	['Chicago', 'Barack_Obama', 'United_States', 'Democratic_Party_(United_States)', 'Hillary_Rodham_Clinton', 'Republican_Party_(United_States)', 'Donald_Trump']
obry-00005	Wisconsin state Sen. Kathleen Vinehout, a Democratic candidate for governor, published the following statement on Facebook on March 14, 2018: “After Act 10 teachers left the profession. Young people going into teaching changed their majors. Now we have a teachers’ shortage. We must repair the damage done by Act 10. We’ve got problems now and they are only going to get bigger.” The Observatory decided to check. We examined her statement as three separate items. The first being that after the enactment of Act 10, there has been an exodus of teachers in Wisconsin. The second that there are fewer young people pursuing teaching degrees. Lastly that there currently is a teacher shortage in the state. 	verified	https://observatory.journalism.wisc.edu/2018/05/04/vinehout-act-10-has-damaged-teachers-education-in-wisconsin/	None	None	None	Teodor Teofilov	None	Vinehout: Act 10 has damaged teachers, education in Wisconsin	May 4, 2018	None	['Wisconsin', 'Democratic_Party_(United_States)']
